rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
78,78.012,1107,115,26,453.2,0.0633,24,0.0691,4.7,0.6962,0.2552,0.1094,0.8379,42.8,2.48,31.7,705,0.231,0,0.0054,0.381,0.0953846153846154,0.996354623330828
79,79.042,1120,120,24,486.8,0.0598,23,0.075,4.4,0.7039,0.2529,0.1071,0.843,50.5,2.673,32.6,751,0.25,0,0.0052,0.169,0.111375,0.996212107599096
80,80.037,1132,118,24,532.3,0.0619,24,0.0646,7.5,0.7196,0.2264,0.1054,0.8245,43.2,2.651,29.7,812,0.125,0,0.0074,0.554,0.110458333333333,0.992828463322525
81,81.004,1144,120,24,532.3,0.0505,24,0.0548,2.4,0.6867,0.2274,0.1039,0.8212,50.4,2.656,31.3,812,0.333,0.042,0.0041,0.447,0.110666666666667,0.996698795707002
82,82.12,1156,120,25,555.7,0.0521,23,0.0447,3.8,0.693,0.219,0.1119,0.7998,37.2,2.581,32.8,949,0.4,0,0.0061,0.369,0.10324,0.993122188015312
83,83.01,1165,118,24,576.3,0.0663,24,0.0639,3.8,0.7062,0.2174,0.1114,0.8026,44.6,2.344,31.7,973,0.208,0.021,0.0075,0.214,0.0976666666666667,0.99358108587789
84,84.098,1176,121,24,576.3,0.0619,24,0.0557,7.4,0.6913,0.2315,0.1102,0.8182,52.3,2.371,32.7,973,0.375,0.021,0.0084,-0.297,0.0987916666666667,0.990749597339796
85,85.004,1186,121,24,576.3,0.0605,24,0.0563,5.7,0.6827,0.2333,0.1069,0.8106,55.8,2.39,32.4,973,0.208,0.003,0.0057,-0.24,0.0995833333333333,0.995551885706654
86,86.046,1197,122,24,576.3,0.0516,24,0.0448,5.2,0.6682,0.2209,0.1114,0.7916,52.2,2.416,30.8,973,0.417,0.021,0.0058,-0.225,0.100666666666667,0.993662690723629
87,87.012,1208,119,24,576.3,0.0491,24,0.0404,3.3,0.6816,0.2179,0.1112,0.8043,53.5,2.457,34.6,973,0.375,0,0.0053,-0.226,0.102375,0.994157087419751
88,88.073,1219,121,24,576.3,0.045,24,0.0403,3.6,0.6915,0.2171,0.1099,0.8135,55.2,2.486,32.5,973,0.417,0,0.0037,-0.132,0.103583333333333,0.996614020658369
89,89.082,1230,122,24,576.3,0.0412,24,0.0373,3.7,0.6889,0.2221,0.113,0.8039,50.7,2.513,31,973,0.375,0,0.0035,0.013,0.104708333333333,0.996385091252722
90,90.048,1237,119,24,576.3,0.0341,24,0.0419,2.7,0.7017,0.2126,0.1073,0.8169,44.7,2.532,29.1,973,0,0.042,0.0046,0.048,0.1055,0.990859577374688
91,91.041,1248,121,24,576.3,0.0413,24,0.0434,2.4,0.7093,0.2209,0.1077,0.8241,48.4,2.522,29.1,973,-0.042,0,0.004,-0.067,0.105083333333333,0.995298765164414
92,92.069,1258,118,24,576.3,0.0319,24,0.0319,2,0.7109,0.2211,0.104,0.8356,50.9,2.534,30.5,973,0.375,0,0.0038,-0.167,0.105583333333333,0.992879593845361
93,93.076,1269,117,25,554.6,0.0611,25,0.0669,4.3,0.6979,0.2282,0.106,0.8138,41.6,2.444,31.6,1172,0.32,0.06,0.0072,-0.394,0.09776,0.993032641444702
94,94.043,1279,116,25,554.6,0.0455,25,0.0403,5.3,0.6916,0.2252,0.1051,0.801,48.2,2.459,32.8,1172,0.44,0,0.0062,-0.642,0.09836,0.990672596865103
95,95.011,1290,114,25,554.6,0.0518,25,0.0529,5.1,0.6705,0.2176,0.1071,0.7912,41.9,2.476,31.4,1172,0.28,0.022,0.0051,-0.576,0.09904,0.995141444786996
96,96.006,1300,112,25,554.6,0.0533,25,0.056,3.4,0.6797,0.2104,0.1088,0.7995,39.4,2.51,31.3,1172,0.48,0.04,0.0035,-0.858,0.1004,0.997841656287793
97,97.102,1312,116,25,554.6,0.0616,25,0.0565,4,0.6902,0.2125,0.1086,0.809,41.6,2.558,31.4,1172,0.36,0.02,0.0047,-0.574,0.10232,0.997085005493579
98,98.007,1320,118,25,554.6,0.0647,25,0.0734,3.6,0.6965,0.222,0.1097,0.8272,41.2,2.591,34,1172,0.28,0.02,0.0051,-0.471,0.10364,0.996888441376813
99,99.04,1331,117,25,554.6,0.0619,25,0.0728,3.5,0.6838,0.2186,0.1041,0.819,42.7,2.614,32.5,1172,0.24,0,0.0052,-0.316,0.10456,0.996465209797247
100,100.017,1340,117,25,554.6,0.0564,25,0.0679,4.2,0.706,0.2262,0.1046,0.8194,40.5,2.642,33.5,1172,0.24,0.06,0.0055,-0.439,0.10568,0.995233787729708
101,101.041,1351,118,25,554.6,0.0524,25,0.0572,2.9,0.6988,0.2214,0.1079,0.828,42.3,2.67,32.5,1172,0.44,0,0.007,-0.005,0.1068,0.991036983851902
102,102.036,1362,116,26,533.3,0.0492,25,0.0511,3.8,0.6888,0.2184,0.1023,0.8199,43.9,2.599,32.7,1309,0.385,0.019,0.0049,-0.651,0.0999615384615385,0.995028208428009
103,103.075,1372,118,26,533.3,0.0483,23,0.0543,4.9,0.7051,0.2134,0.1023,0.8203,40.2,2.613,31.4,1309,0.269,0.019,0.0037,-0.516,0.1005,0.997061553854059
104,104.046,1382,117,23,599.1,0.0488,21,0.0555,4.2,0.6931,0.2169,0.1065,0.81,43.1,2.89,31.1,1131,0.522,0.065,0.006,-0.01,0.125652173913043,0.992412764902765
105,105.07,1393,113,21,649.3,0.0568,21,0.0628,5.2,0.6872,0.2111,0.1019,0.8097,45.8,2.817,31.3,1164,0.238,0.025,0.0045,0.107,0.134142857142857,0.996856731723582
106,106.007,1403,115,21,649.3,0.0523,21,0.054,3.7,0.6809,0.2111,0.1006,0.8022,45,2.833,30.1,1164,0.238,0.025,0.0044,0.103,0.134904761904762,0.99645478566907
107,107.042,1413,109,21,649.3,0.0448,21,0.055,3.6,0.703,0.2163,0.1013,0.8186,38,2.86,29.8,1164,0.095,0,0.0038,-0.092,0.136190476190476,0.996396168827993
108,108.041,1424,113,21,649.3,0.0583,21,0.0675,2.8,0.6823,0.2171,0.0997,0.8091,45.4,2.869,30.2,1164,0.19,0,0.0054,-0.155,0.136619047619048,0.995701124098975
109,109.02,1434,112,21,649.3,0.0603,21,0.056,3.2,0.6617,0.219,0.1029,0.7905,52.8,2.891,33,1164,0.381,0.001,0.0069,0.099,0.137666666666667,0.993431560147159
110,110.096,1445,115,21,649.3,0.0494,21,0.0594,3,0.6745,0.2377,0.1145,0.7886,53.1,2.945,33.2,1164,0.429,0,0.0052,-0.086,0.140238095238095,0.994444401457431
111,111.034,1455,115,21,649.3,0.0364,21,0.051,3.6,0.6596,0.2347,0.124,0.7677,50.9,2.973,34.3,1164,0.238,0.047,0.0034,0.265,0.141571428571429,0.995628047168306
112,112.041,1466,114,21,649.3,0.0331,21,0.0506,1.9,0.6761,0.2357,0.121,0.7836,51.5,2.993,28.9,1164,0.286,0,0.0034,0.173,0.14252380952381,0.994710410225888
113,113.006,1475,111,21,649.3,0.042,21,0.0485,2.2,0.6676,0.2326,0.1197,0.7732,48.7,3.022,31.2,1164,0.381,0.024,0.0034,0.282,0.143904761904762,0.996717970149099
114,114.005,1486,115,21,649.3,0.0393,21,0.042,2.6,0.6816,0.218,0.1198,0.7807,47.7,3.039,29.8,1164,0.19,0,0.004,0.182,0.144714285714286,0.994806812067055
115,115.006,1496,111,21,649.3,0.0322,21,0.0363,4.1,0.6658,0.2209,0.1034,0.7859,41.9,3.059,30.5,1164,0.238,0.024,0.0024,-0.168,0.145666666666667,0.997218460905573
116,116.066,1507,112,21,649.3,0.0471,21,0.0488,2.1,0.6709,0.2196,0.1042,0.7973,44.6,3.054,31.5,1164,-0.143,0.024,0.0043,0.146,0.145428571428571,0.995823880841104
117,117.035,1519,111,21,649.3,0.0474,21,0.0478,3.7,0.6843,0.2251,0.1051,0.791,44.2,3.055,32.1,1164,0.048,0,0.0049,-0.121,0.14547619047619,0.994642398216245
118,118.068,1532,110,21,649.3,0.0494,21,0.0579,5.4,0.6664,0.2353,0.1026,0.8021,45.6,3.057,33.8,1164,0.048,0,0.005,-0.083,0.145571428571429,0.994864618844222
119,119.041,1545,110,21,649.3,0.0465,21,0.0579,3.8,0.6602,0.2255,0.1016,0.7994,53.7,3.05,32.9,1164,0.143,0,0.0072,0.436,0.145238095238095,0.987939762326343
120,120.037,1558,112,21,649.3,0.0441,21,0.0447,5.3,0.6682,0.2348,0.1021,0.8034,45.1,3.063,32.6,1164,0.095,0,0.0063,0.734,0.145857142857143,0.989743318610787
121,121.026,1570,113,22,620.5,0.0485,22,0.0499,3.5,0.6736,0.225,0.1029,0.8097,54.7,2.931,34.2,1411,0.091,0.001,0.004,0.288,0.133227272727273,0.996593197805936
122,122.071,1581,115,22,620.5,0.0473,22,0.0535,2.9,0.6699,0.2307,0.1026,0.7992,56.2,2.959,35.1,1411,0.409,0.023,0.004,0.262,0.1345,0.996417829431045
123,123.005,1592,110,22,620.5,0.0421,22,0.0588,2.7,0.6766,0.2255,0.1017,0.8133,46.1,2.986,31.5,1411,0.364,0.023,0.0036,0.31,0.135727272727273,0.996337253190291
124,124.008,1604,111,22,620.5,0.0547,22,0.0654,3.1,0.6955,0.2236,0.101,0.8109,47.7,3.027,30.9,1411,0.455,0.046,0.0035,0.272,0.137590909090909,0.997950836371889
125,125.068,1617,115,22,620.5,0.0486,22,0.0625,3.7,0.682,0.2161,0.1021,0.7958,45.1,3.054,32.8,1411,0.182,0.045,0.0053,0.103,0.138818181818182,0.994035881941155
126,126.068,1629,115,20,676.6,0.0246,20,0.0249,2.5,0.6792,0.219,0.1034,0.8006,44,2.823,32.4,1183,0.25,0.025,0.0022,-0.294,0.14115,0.995993029665922
127,127.122,1640,112,20,676.6,0.0317,20,0.0284,2.6,0.6663,0.2237,0.104,0.7978,48,2.839,34.2,1183,0.25,0,0.0026,-0.253,0.14195,0.99663077192148
128,128.101,1649,110,20,676.6,0.0343,20,0.0292,2.9,0.6726,0.2247,0.102,0.7966,50.2,2.848,34.1,1183,0.25,0,0.0029,-0.201,0.1424,0.996419398621034
129,129.045,1658,111,20,676.6,0.0414,20,0.0324,3.5,0.6861,0.2208,0.1011,0.8082,43.6,2.852,31.7,1183,0.1,0.025,0.0032,-0.528,0.1426,0.997008290596249
130,130.073,1669,115,20,676.6,0.0418,20,0.0367,3.3,0.7021,0.2083,0.101,0.8018,36.7,2.853,31.3,1183,0.1,0.05,0.0029,-0.461,0.14265,0.99759044424243
131,131.001,1677,111,20,676.6,0.0419,20,0.0337,2.2,0.722,0.2069,0.1003,0.8098,47.9,2.862,31.7,1183,0.25,0.05,0.0031,-0.433,0.1431,0.997259303855665
132,132.036,1686,114,20,676.6,0.0325,20,0.0305,1.6,0.7325,0.2205,0.1034,0.8206,40.7,2.878,28.3,1183,0.25,0.025,0.0022,-0.543,0.1439,0.997706245083837
133,133.009,1697,111,21,644.5,0.0427,20,0.0355,2.6,0.7114,0.2067,0.106,0.8005,42.9,2.761,30.8,1459,0.381,0.048,0.0022,-0.493,0.13147619047619,0.998671846972732
134,134.045,1708,110,21,644.5,0.0349,21,0.0357,2.3,0.7211,0.2089,0.104,0.8092,47.2,2.782,30.7,1459,0.286,0.048,0.0019,-0.542,0.13247619047619,0.998516974882499
135,135.043,1719,108,19,711.4,0.0291,19,0.032,1.8,0.6952,0.2192,0.1019,0.7927,57.3,3.034,30.3,898,0.158,0.053,0.0028,-0.386,0.159684210526316,0.995360098068087
136,136.037,1731,110,19,711.4,0.0236,19,0.0263,1.7,0.7092,0.2233,0.0995,0.8038,49.8,3.036,31.7,898,0.053,0,0.0021,-0.381,0.159789473684211,0.996033140343171
137,137.018,1741,109,19,711.4,0.0245,19,0.0263,2.3,0.6899,0.2181,0.0988,0.7975,50.7,3.041,31.1,898,0.263,0,0.002,-0.482,0.160052631578947,0.996662485475492
138,138.041,1752,109,19,711.4,0.0362,19,0.0363,3.8,0.7041,0.2257,0.0994,0.8086,48.8,3.06,31.5,898,0.263,0.026,0.0033,-0.405,0.161052631578947,0.99583623859962
139,139.07,1761,108,19,711.4,0.0337,19,0.0385,2.5,0.6892,0.2248,0.1027,0.796,48.2,3.073,30.9,898,0.053,0.026,0.0044,-0.087,0.161736842105263,0.991439909724475
140,140.044,1772,108,19,711.4,0.0242,18,0.0221,2.1,0.6998,0.227,0.1002,0.7968,48.9,3.075,29.8,898,0.053,0.079,0.0023,0.094,0.161842105263158,0.995473328147368
141,141.033,1783,104,19,722.9,0.0336,18,0.0343,3.1,0.6525,0.2321,0.1211,0.7656,48.6,2.695,35.6,1133,0,0.027,0.0028,0.061,0.141842105263158,0.996521728591783
142,142.068,1795,106,19,722.9,0.0376,19,0.0381,3.7,0.6728,0.2312,0.1101,0.8011,50.1,2.707,35.1,1133,0.211,0.079,0.003,0.7,0.142473684210526,0.99681191670437
