rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
31,31.021,318,284,56,75.3,0.0726,49,0.0507,4.6,0.8068,0.2185,0.1119,0.9133,46.6,0.68,32.1,572,0.625,0.018,0.0062,-0.061,0.0121428571428571,0.9963467940955
32,32.027,328,300,58,82.7,0.0796,55,0.0637,4,0.7995,0.218,0.1111,0.9078,50.9,0.664,31.4,640,0.483,0.026,0.0059,0.083,0.011448275862069,0.997249284887526
33,33.031,338,302,56,85.5,0.0789,53,0.061,5.2,0.7863,0.1931,0.1014,0.8814,44.3,0.736,30.4,640,0.482,0.009,0.0064,-0.124,0.0131428571428571,0.996704721714005
34,34.028,348,293,57,84.4,0.0758,52,0.0586,5.9,0.8,0.2155,0.1111,0.9028,46.9,0.657,30.2,691,0.544,0.026,0.006,0.065,0.0115263157894737,0.996862267045906
35,35.021,358,293,59,82.7,0.0843,55,0.0525,6.5,0.8137,0.2307,0.1071,0.9249,46.3,0.659,30.8,729,0.576,0.025,0.0079,-0.09,0.0111694915254237,0.995599260118544
36,36.03,368,299,59,90.7,0.0729,56,0.0551,4.6,0.8245,0.2318,0.1099,0.9362,49.7,0.666,31.6,783,0.39,0.026,0.0057,-0.174,0.0112881355932203,0.996938530352377
37,37.024,378,293,59,90.7,0.0689,59,0.062,5.2,0.7995,0.2291,0.1061,0.922,47.4,0.715,31.2,789,0.593,0.034,0.0074,-0.349,0.0121186440677966,0.994215672546574
38,38.028,388,312,59,94.1,0.0784,58,0.0628,5.2,0.7848,0.2242,0.105,0.9023,49.3,0.704,32,805,0.661,0.02,0.0072,-0.165,0.0119322033898305,0.995774077871465
39,39.029,398,303,65,86.4,0.0665,58,0.0524,4.3,0.8128,0.2275,0.1118,0.9232,48.6,0.688,33,892,0.492,0.015,0.0054,-0.084,0.0105846153846154,0.996697582805287
40,40.029,408,306,64,89.3,0.0656,62,0.0509,3.9,0.8093,0.2278,0.1116,0.9148,45.2,0.714,31.9,870,0.641,0.016,0.004,-0.073,0.01115625,0.998139256323922
41,41.026,418,305,64,89.4,0.0651,61,0.0476,4.7,0.8061,0.2235,0.1157,0.9103,43.8,0.745,31.1,849,0.5,0.001,0.0053,0.094,0.011640625,0.996680434826009
42,42.031,428,301,63,103.2,0.0679,60,0.0532,4.6,0.8052,0.2149,0.1163,0.9012,44.1,0.757,31.1,837,0.429,0.016,0.0059,0.067,0.012015873015873,0.996217694765215
43,43.028,438,312,66,104.2,0.0603,62,0.0466,4.5,0.7784,0.208,0.1079,0.88,49.3,0.741,32.7,887,0.364,0.046,0.0057,-0.109,0.0112272727272727,0.995522263743742
44,44.026,448,309,67,102.8,0.0621,65,0.0468,4,0.7806,0.2237,0.1099,0.8899,55.7,0.762,33.4,870,0.463,0.031,0.0062,-0.334,0.0113731343283582,0.995003608128287
45,45.034,458,295,64,106.8,0.056,63,0.0454,3.2,0.7912,0.2233,0.1115,0.8914,45.9,0.8,31.1,897,0.438,0.023,0.0045,-0.201,0.0125,0.996766135857272
46,46.021,468,294,64,106.9,0.0534,63,0.0436,3.4,0.7716,0.2293,0.1151,0.8841,47.3,0.827,32.8,913,0.531,0.016,0.0046,-0.137,0.012921875,0.996282841538321
47,47.024,478,295,64,107,0.0583,61,0.0464,4.5,0.7749,0.236,0.1148,0.887,50.9,0.863,32.5,906,0.516,0.008,0.0057,-0.247,0.013484375,0.995209021720411
48,48.027,488,300,63,108.4,0.0544,62,0.0384,3.6,0.7635,0.2316,0.1086,0.8845,54.1,0.878,33.7,925,0.476,0.008,0.0054,-0.223,0.0139365079365079,0.995061062531385
49,49.029,498,308,66,106.9,0.0553,61,0.0436,6.6,0.7411,0.234,0.1073,0.8621,53.5,0.845,32.3,977,0.424,0.023,0.0073,-0.47,0.0128030303030303,0.991248753019943
50,50.027,508,298,62,112.4,0.0585,61,0.0468,5.3,0.7348,0.2233,0.1155,0.8555,53.3,0.866,34.2,971,0.484,0.019,0.0069,-0.249,0.0139677419354839,0.993019687586431
51,51.026,518,298,61,115.2,0.0524,57,0.0474,5.3,0.7436,0.2314,0.1181,0.8596,50.2,0.904,33.1,952,0.41,0.008,0.0063,-0.018,0.0148196721311475,0.992746183937991
52,52.088,528,283,56,124.4,0.0648,56,0.0616,6.2,0.7464,0.2391,0.1179,0.8654,52.2,0.905,32,917,0.304,0.018,0.0066,-0.066,0.0161607142857143,0.994799577942385
53,53.006,537,293,56,123.4,0.0547,53,0.0494,6.4,0.7376,0.2254,0.1107,0.8503,53.7,0.862,30.3,1012,0.286,0.045,0.0053,-0.07,0.0153928571428571,0.995294887664804
54,54.02,547,285,54,126.6,0.0563,53,0.0464,5.4,0.769,0.2294,0.1142,0.8854,49.6,0.881,32.9,1068,0.444,0.038,0.0053,-0.081,0.0163148148148148,0.995559106544921
55,55.026,557,299,53,128.8,0.054,51,0.0429,3.8,0.751,0.2446,0.1068,0.8856,54.7,0.914,33,1036,0.415,0.038,0.005,0.092,0.0172452830188679,0.995704078427412
56,56.029,567,312,49,138.7,0.0507,47,0.0386,3.8,0.7439,0.2355,0.1125,0.8719,54.3,0.996,32.9,901,0.49,0.02,0.0044,0.145,0.0203265306122449,0.996227063506741
57,57.03,577,310,51,134.8,0.0479,48,0.0418,5.2,0.76,0.2424,0.1081,0.8992,56.8,0.977,31,1013,0.373,0.006,0.0055,0.123,0.019156862745098,0.993386018980872
58,58.03,587,308,53,130.1,0.0565,52,0.0453,4,0.7676,0.2386,0.1065,0.8994,55.1,0.962,32.9,1110,0.472,0.019,0.0074,0.203,0.0181509433962264,0.991385875957178
59,59.031,597,314,60,119.5,0.0589,56,0.0517,3.1,0.7577,0.2247,0.1009,0.8859,52.9,0.88,31.9,1260,0.333,0.017,0.0048,0.094,0.0146666666666667,0.996673827566231
60,60.034,607,312,63,121.5,0.057,58,0.0528,2.9,0.7724,0.2279,0.1064,0.9039,53.6,0.867,33.7,1251,0.397,0,0.0041,0.215,0.0137619047619048,0.997409695330142
61,61.037,617,318,64,119.9,0.0535,59,0.0443,4.5,0.7828,0.2355,0.1085,0.9095,54.1,0.882,33.8,1259,0.359,0.016,0.0047,0.121,0.01378125,0.996133673458024
62,62.101,627,318,60,127.8,0.0556,58,0.0444,5.8,0.7624,0.2313,0.1111,0.8828,48.7,0.918,32.8,1238,0.35,0.017,0.0048,-0.01,0.0153,0.996266515355479
63,63.024,636,308,57,133.9,0.0549,57,0.042,4.4,0.752,0.2373,0.11,0.8817,55.1,0.943,34.1,1190,0.491,0,0.0059,0.037,0.0165438596491228,0.994208530618036
64,64.062,646,308,59,131,0.0588,57,0.0522,4.4,0.7705,0.241,0.1102,0.9003,54.9,0.944,33.6,1261,0.475,0.025,0.0058,0.454,0.016,0.995123237475123
65,65.095,656,315,59,131.1,0.065,57,0.0521,3.4,0.7635,0.222,0.1056,0.88,51.1,0.965,32.2,1303,0.508,0.009,0.006,0.47,0.0163559322033898,0.995730530786733
66,66.096,666,315,61,126.4,0.0549,59,0.0489,3.8,0.7712,0.2299,0.1039,0.8993,52.7,0.963,33.1,1382,0.475,0.017,0.0053,0.095,0.0157868852459016,0.995329186841486
67,67.106,676,306,63,123.3,0.0563,61,0.0511,4.9,0.7666,0.225,0.1048,0.8902,51.4,0.944,32.8,1497,0.429,0.024,0.0063,-0.059,0.014984126984127,0.993719412483081
68,68.068,685,303,61,126.5,0.0546,60,0.0477,4.8,0.7653,0.2219,0.1032,0.8831,47.8,0.963,32.7,1530,0.197,0.016,0.0051,0.171,0.0157868852459016,0.995628047168306
69,69.025,694,304,63,122.9,0.0517,62,0.0464,3.5,0.7455,0.2125,0.1002,0.8603,46.2,0.949,33.5,1602,0.222,0.024,0.0057,0.114,0.0150634920634921,0.993903726536741
70,70.025,704,302,63,123,0.049,61,0.0461,3.4,0.7675,0.2157,0.1063,0.8779,48.2,0.961,34.4,1635,0.238,0.024,0.005,0.192,0.0152539682539683,0.994780212812567
71,71.024,714,303,61,126,0.0477,60,0.0392,5.1,0.7614,0.2199,0.1064,0.879,48.3,0.943,33.1,1574,0.197,0,0.0064,0.01,0.0154590163934426,0.990958071347571
72,72.027,724,309,60,127.3,0.0394,55,0.0395,4.9,0.7544,0.2198,0.1065,0.885,46.7,0.95,33.5,1618,0.317,0,0.0041,-0.143,0.0158333333333333,0.994570925695477
73,73.094,734,310,57,132,0.0432,57,0.0454,5.1,0.7607,0.2213,0.1118,0.877,48.7,0.943,35.1,1688,0.158,0.002,0.0049,0.184,0.0165438596491228,0.993546455545913
74,74.094,744,301,58,130.2,0.0443,57,0.0432,3.8,0.7628,0.2256,0.1113,0.8737,49.7,0.933,34.7,1738,0.207,0.018,0.0051,0.08,0.0160862068965517,0.993351110776632
75,75.093,754,310,60,128.8,0.0515,56,0.0504,3.6,0.7686,0.2278,0.111,0.8802,52.3,0.912,35.4,1803,0.283,0.021,0.0047,0.026,0.0152,0.99582690390795
76,76.094,764,311,59,149.8,0.0528,57,0.0538,4.5,0.762,0.2319,0.1047,0.8845,52.8,0.887,35.7,1770,0.288,0.017,0.0055,0.076,0.0150338983050847,0.994559855190001
77,77.006,773,308,59,148.7,0.0514,58,0.0536,4.8,0.7486,0.2406,0.1071,0.8784,54.9,0.834,36.3,1799,0.322,0.008,0.0055,0.166,0.014135593220339,0.994258601823507
78,78.025,783,319,59,148.5,0.0454,58,0.0455,5.6,0.7217,0.2386,0.1061,0.866,54.7,0.853,34.4,1807,0.458,0.009,0.0048,0.417,0.0144576271186441,0.994395207392378
79,79.029,793,317,61,150.3,0.053,54,0.0578,6.1,0.7373,0.2472,0.1105,0.8758,49.5,0.813,33.9,1936,0.344,0.008,0.0054,0.182,0.013327868852459,0.994795999953596
80,80.067,803,309,58,160.1,0.0525,56,0.055,4.2,0.7531,0.2343,0.1096,0.8701,51.1,0.75,33.7,1973,0.276,0,0.0053,0.245,0.0129310344827586,0.994891258771553
81,81.059,813,310,61,155.2,0.0511,58,0.0514,3.3,0.7562,0.2273,0.1049,0.8695,45.5,0.737,33.4,2126,0.344,0,0.0053,0.044,0.0120819672131148,0.994606723821003
82,82.06,823,309,61,156.9,0.0441,60,0.0397,4.3,0.7695,0.2335,0.1052,0.8793,48.9,0.715,33.3,2069,0.18,0.008,0.0038,0.175,0.0117213114754098,0.996280638256613
83,83.059,833,302,61,156.9,0.0421,59,0.0397,4.7,0.7591,0.2344,0.1037,0.8801,52,0.727,32.8,2069,0.246,0.016,0.0045,0.26,0.0119180327868852,0.994271028579776
84,84.059,843,311,63,153.9,0.0485,60,0.0435,3.6,0.7524,0.2259,0.1024,0.8626,51.8,0.681,32.9,2203,0.111,0.016,0.0049,0.43,0.0108095238095238,0.99488328542638
85,85.066,853,313,62,156.3,0.0475,61,0.0434,3.6,0.745,0.235,0.1145,0.8707,56.8,0.695,35.5,2168,0.258,0.024,0.0049,0.236,0.0112096774193548,0.994664993228103
86,86.063,863,327,64,154.3,0.0402,61,0.037,3.5,0.7296,0.2237,0.1082,0.8519,50.7,0.693,33.3,2263,0.286,0,0.0047,0.396,0.010828125,0.993141875006531
87,87.061,873,307,61,161.5,0.0363,60,0.0351,3.5,0.7406,0.2341,0.1126,0.865,55.6,0.686,34.5,2201,0.328,0.016,0.0048,0.459,0.0112459016393443,0.991218873681617
88,88.058,883,314,62,160.3,0.0337,61,0.0311,5.1,0.7389,0.2282,0.1082,0.8666,49.6,0.686,32.9,2201,0.194,0.015,0.0054,0.31,0.0110645161290323,0.987078507138567
89,89.064,893,320,62,160.3,0.0365,60,0.0358,5.3,0.7306,0.2093,0.1043,0.8451,45.9,0.696,33.3,2187,0.177,0,0.0053,0.233,0.0112258064516129,0.989401520484529
90,90.061,903,318,61,162.2,0.0388,60,0.0326,4.6,0.7403,0.2186,0.1063,0.8655,48.9,0.707,32.9,2235,0.213,0,0.0038,0.105,0.0115901639344262,0.995192503933393
91,91.065,913,322,62,160.2,0.0427,60,0.0394,4,0.7431,0.226,0.1047,0.8645,50.5,0.697,33.7,2295,0.161,0,0.0058,-0.198,0.011241935483871,0.990731969675198
92,92.093,923,333,63,156.5,0.0427,61,0.0403,3.6,0.7209,0.2063,0.091,0.8391,49.3,0.593,32.6,2364,0.286,0.008,0.0054,-0.052,0.00941269841269841,0.991971235733716
93,93.104,932,334,62,158.7,0.0475,60,0.0409,4.7,0.7605,0.2283,0.1013,0.875,48.5,0.587,32.5,2360,0.226,0.024,0.0053,0.143,0.00946774193548387,0.993755572816653
94,94.096,941,322,62,158.7,0.0433,62,0.0378,4,0.7404,0.227,0.1022,0.8698,54.8,0.602,33.5,2360,0.258,0.017,0.0051,0.13,0.00970967741935484,0.993039367864262
95,95.087,951,312,61,161.2,0.0466,61,0.0402,5.3,0.7351,0.2278,0.0997,0.8588,53.9,0.623,33.9,2308,0.246,0.01,0.0062,-0.002,0.0102131147540984,0.991109701209343
96,96.003,960,312,61,161.7,0.0451,59,0.043,4.2,0.7487,0.2332,0.0974,0.8758,52.3,0.627,33.3,2312,0.23,0.008,0.0049,-0.011,0.0102786885245902,0.994080344632368
97,97.026,970,314,60,163.1,0.0478,60,0.0451,3.4,0.7478,0.2361,0.0998,0.8745,51.8,0.649,32.4,2312,0.283,0,0.0052,0.145,0.0108166666666667,0.994065125277783
98,98.028,980,325,61,161.5,0.0487,59,0.0497,3,0.722,0.2217,0.0932,0.847,51.1,0.661,32.1,2355,0.279,0,0.005,0.085,0.0108360655737705,0.994715533897019
99,99.062,990,322,63,157.3,0.0429,59,0.0433,3.6,0.7475,0.2359,0.0973,0.8798,49.4,0.659,33.1,2509,0.444,0.032,0.0044,-0.114,0.0104603174603175,0.994726396988247
100,100,999,323,63,157.9,0.0456,63,0.0432,4.1,0.7333,0.2289,0.0972,0.8627,49.9,0.682,33.1,2525,0.365,0.032,0.0055,0.015,0.0108253968253968,0.99269947846257
101,101.1,1010,333,64,155.8,0.0419,63,0.0387,3.7,0.7305,0.2191,0.0901,0.8501,51.8,0.7,33.2,2577,0.297,0.016,0.0046,0.044,0.0109375,0.993955335632401
102,102.124,1020,316,66,169.7,0.0485,62,0.0428,4.7,0.7493,0.2133,0.0923,0.8629,48.1,0.694,33.6,2578,0.303,0.023,0.0054,0.135,0.0105151515151515,0.993782349655374
103,103.061,1029,317,68,168.7,0.0455,66,0.037,2.9,0.7723,0.2308,0.1014,0.8925,50.1,0.686,34.3,2691,0.294,0.008,0.0046,-0.066,0.0100882352941176,0.994876380359185
104,104.096,1039,323,72,160.1,0.0426,69,0.0438,3.3,0.7772,0.2346,0.1026,0.9054,53.2,0.674,33.2,2849,0.319,0.007,0.0045,0.073,0.00936111111111111,0.994405098389203
105,105.063,1048,320,74,155.8,0.0394,70,0.039,3.3,0.7648,0.2306,0.1013,0.8932,53.2,0.679,32.8,2928,0.392,0.007,0.0041,0.077,0.00917567567567568,0.994570925695477
106,106.004,1057,316,71,162.4,0.0405,71,0.037,4.5,0.7639,0.235,0.1084,0.9038,52.6,0.726,33.9,2796,0.366,0.032,0.0049,-0.109,0.0102253521126761,0.992654011980965
107,107.031,1067,327,71,162.4,0.0414,68,0.0414,2.8,0.7368,0.2213,0.0957,0.8695,57.8,0.716,34.1,2785,0.296,0.029,0.0051,0.015,0.0100845070422535,0.992383301288957
108,108.057,1077,308,71,168,0.0393,70,0.0364,3.1,0.7606,0.2325,0.1046,0.8929,53.6,0.708,33.5,2885,0.169,0.014,0.0039,0.061,0.00997183098591549,0.995063861789333
109,109.061,1087,315,73,165.7,0.0393,70,0.0354,3,0.7657,0.2316,0.1046,0.8951,54.5,0.696,32.6,2956,0.11,0.014,0.0037,0.041,0.00953424657534246,0.995558251772478
110,110.063,1096,318,73,168.4,0.0347,72,0.0372,2.7,0.7445,0.2276,0.0979,0.8734,51.3,0.692,31.9,3024,0.219,0,0.0035,0.054,0.00947945205479452,0.994900166793002
111,111.062,1106,324,74,171.2,0.0359,74,0.0327,3.7,0.7281,0.2159,0.097,0.8428,50.6,0.693,32.8,3054,0.122,0.027,0.004,0.043,0.00936486486486486,0.99377333785944
112,112.064,1116,323,73,173.5,0.0346,73,0.036,2.8,0.7436,0.2311,0.1086,0.8637,53.5,0.697,32.4,3011,0,0.019,0.0032,-0.094,0.00954794520547945,0.995714026817729
113,113.062,1126,331,76,169.5,0.0363,73,0.0406,4.3,0.734,0.228,0.1005,0.8562,56.5,0.661,32.8,3110,-0.013,0.026,0.0048,-0.139,0.00869736842105263,0.991218873681617
114,114.059,1136,322,76,169.8,0.0401,75,0.0414,4.1,0.7605,0.2307,0.1007,0.8779,52.2,0.661,31.9,3123,0.039,0.026,0.0049,-0.036,0.00869736842105263,0.992506171677426
115,115.006,1145,322,77,167.8,0.0409,76,0.0347,3.6,0.7278,0.2237,0.1006,0.84,54.5,0.657,33,3145,0.169,0.032,0.0051,-0.017,0.00853246753246753,0.992195198770012
116,116.029,1155,330,78,169.1,0.0372,77,0.0343,2.9,0.7056,0.212,0.0924,0.8212,49.2,0.655,32.1,3170,0.154,0.006,0.004,0.032,0.0083974358974359,0.994202177480758
117,117.101,1165,326,76,172.9,0.0366,74,0.0361,5.1,0.6874,0.2134,0.0902,0.8101,52.5,0.67,33.2,3175,0.171,0.02,0.0046,-0.054,0.00881578947368421,0.992070445281768
118,118.001,1174,317,76,174.5,0.0393,75,0.0439,5,0.7223,0.231,0.1034,0.8479,52.5,0.672,32.7,3124,0.211,0.007,0.0045,-0.049,0.0088421052631579,0.993422808244118
119,119.066,1184,333,77,173.2,0.034,76,0.0326,4.5,0.6792,0.2075,0.0846,0.798,53.1,0.676,34.1,3123,0.195,0.02,0.0055,0.003,0.00877922077922078,0.986829357047507
120,120.099,1194,341,78,170.8,0.0384,74,0.0372,4.3,0.7014,0.2121,0.088,0.8209,51,0.65,32.9,3220,0.231,0.026,0.0047,-0.118,0.00833333333333333,0.992481365055606
121,121.003,1202,329,76,174.4,0.036,74,0.0365,4.2,0.7091,0.2218,0.091,0.8334,51.9,0.659,33,3240,0.132,0.026,0.0034,-0.118,0.00867105263157895,0.995530133603991
122,122.095,1213,323,78,170.1,0.0377,77,0.0414,3.4,0.7137,0.2376,0.0946,0.8555,52.8,0.644,32.8,3301,0.179,0.019,0.0044,-0.184,0.00825641025641026,0.9931659335576
123,123.064,1222,316,78,170.1,0.0397,78,0.0317,3.3,0.7373,0.2446,0.0997,0.8752,53.2,0.651,33.1,3301,0.192,0.02,0.004,-0.161,0.00834615384615385,0.994911199788886
124,124.059,1232,321,78,173.1,0.0344,75,0.0284,4.4,0.7118,0.2409,0.0961,0.8564,55.7,0.599,33.3,3253,0.295,0,0.0043,-0.202,0.00767948717948718,0.992156741649222
125,125.028,1241,318,78,175.1,0.0307,76,0.0295,3.8,0.7305,0.2429,0.1083,0.8664,53.2,0.607,33.6,3227,0.179,0.042,0.0043,-0.273,0.00778205128205128,0.990142290134897
126,126.069,1251,326,77,176.2,0.0345,75,0.0399,4.2,0.7345,0.243,0.108,0.8714,53.1,0.621,33.5,3231,0.13,0,0.0043,-0.331,0.00806493506493506,0.992202322329072
127,127.094,1261,331,75,180.8,0.0302,72,0.0279,3.6,0.7189,0.2476,0.1028,0.8615,50.2,0.644,33.1,3231,0.227,0.013,0.0046,-0.152,0.00858666666666667,0.988331555294179
128,128.063,1270,317,74,183.1,0.0362,73,0.0337,5,0.7185,0.2375,0.1011,0.8568,53,0.647,33.7,3226,0.122,0.027,0.0041,0.002,0.00874324324324324,0.993565421846691
129,129.061,1280,321,74,183.1,0.036,73,0.0389,3.4,0.7311,0.2341,0.1029,0.8548,55.5,0.655,33.1,3226,0.23,0.001,0.0047,-0.037,0.00885135135135135,0.991440995174993
130,130.031,1289,291,73,184.8,0.035,71,0.04,3.5,0.742,0.2426,0.1061,0.8744,51.1,0.662,33.1,3201,0.219,0,0.0037,-0.008,0.00906849315068493,0.994396545547056
131,131.026,1299,312,72,187.4,0.0395,72,0.0379,4.2,0.703,0.2196,0.0923,0.8271,56.3,0.678,34.2,3175,0.278,0.008,0.0039,-0.054,0.00941666666666667,0.995113843863927
132,132.025,1309,302,73,187.5,0.0385,72,0.0433,3.2,0.7483,0.2462,0.1042,0.8872,61.6,0.675,35.1,3217,0.164,0.001,0.0034,-0.055,0.00924657534246575,0.996092890099884
133,133.026,1319,310,75,184.9,0.0424,72,0.0418,4,0.7351,0.236,0.0991,0.8664,60.6,0.661,34.6,3295,0.173,0.02,0.0042,-0.092,0.00881333333333333,0.995081800280179
134,134.091,1329,316,75,185.4,0.0367,73,0.0388,2.4,0.7163,0.2332,0.0952,0.863,60,0.677,34.9,3449,0.32,0.03,0.0046,-0.161,0.00902666666666667,0.992113770758299
135,135.093,1339,314,74,187,0.0346,72,0.0341,4.9,0.7274,0.245,0.0987,0.8719,62.9,0.684,35,3462,0.405,0,0.0058,-0.107,0.00924324324324324,0.985849970188571
136,136.065,1348,314,74,190.6,0.0371,73,0.0361,4.8,0.7036,0.2319,0.0935,0.8484,60.4,0.698,35,3468,0.324,0.002,0.0045,-0.135,0.00943243243243243,0.992616650047129
137,137.093,1358,306,74,188.3,0.0336,70,0.0311,3.4,0.7219,0.2351,0.0987,0.862,58.8,0.703,34.4,3645,0.149,0.034,0.0039,-0.106,0.0095,0.993240868807455
138,138.095,1367,315,71,194.1,0.0393,70,0.0493,3.6,0.712,0.2224,0.0989,0.8424,55.7,0.719,34.1,3646,0.099,0.028,0.0043,-0.248,0.0101267605633803,0.993996182423644
139,139.094,1377,304,70,196.8,0.0332,69,0.0333,3.7,0.6992,0.2237,0.0947,0.8236,52.3,0.734,32.8,3580,0.071,0.014,0.0044,-0.159,0.0104857142857143,0.991178978371235
140,140.001,1386,301,69,201.2,0.0344,67,0.0344,5.3,0.7031,0.2236,0.0956,0.838,56.9,0.738,34.5,3564,0.159,0.015,0.0049,-0.024,0.010695652173913,0.989803170527977
