rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
39,39.027,949,27,10,321,0.0859,10,0.0737,6.1,0.7069,0.2361,0.1033,0.857,65.7,1.831,39.7,26,0.8,0.05,0.0068,0.468,0.1831,0.99686177922381
40,40.026,979,27,10,321,0.1174,10,0.0641,6.4,0.7619,0.2314,0.1009,0.8915,46.6,1.907,40.3,26,0.5,0.05,0.0083,0.454,0.1907,0.997497732726708
41,41.021,1009,27,10,321,0.1029,10,0.0519,6.1,0.7325,0.2281,0.1047,0.8556,54.5,1.94,44.4,26,0.2,0.051,0.0152,0.086,0.194,0.989029784984734
42,42.025,1037,27,9,356,0.0868,9,0.0483,6.1,0.6834,0.2216,0.1045,0.8213,67.1,2.066,47.5,20,0.222,0,0.0094,-1.081,0.229555555555556,0.99411880977409
43,43.025,1067,29,10,329.4,0.0882,9,0.0617,6.2,0.6484,0.2297,0.1188,0.7932,56.3,1.902,41.7,24,0.3,0,0.0047,-0.392,0.1902,0.998579186138661
44,44.025,1096,27,9,361.5,0.1108,9,0.0691,8.9,0.6911,0.2374,0.1146,0.827,49.5,1.382,48.2,26,0.444,0,0.0129,-0.049,0.153555555555556,0.993199369817179
45,45.025,1126,27,9,361.5,0.1001,9,0.0764,6.3,0.6534,0.2034,0.0997,0.7922,58.2,1.419,39.4,26,0.111,0.056,0.0132,-0.627,0.157666666666667,0.991267267591142
46,46.022,1156,29,9,361.5,0.1015,9,0.0781,6.5,0.6424,0.214,0.1032,0.7631,53.9,1.434,39.1,26,0.222,0,0.0144,-0.014,0.159333333333333,0.989885022606188
47,47.026,1184,27,9,361.5,0.0814,9,0.0763,5.2,0.6424,0.2053,0.1007,0.7907,55.9,1.493,43,26,0.111,0,0.0089,-0.767,0.165888888888889,0.994004781607601
48,48.025,1214,27,9,361.5,0.121,9,0.0851,8.5,0.6447,0.2261,0.1005,0.787,61.6,1.52,40.6,26,0,0,0.0186,-0.423,0.168888888888889,0.988114601905159
49,49.024,1244,27,10,326.4,0.0992,10,0.0739,11.2,0.6902,0.2205,0.0979,0.8299,49.7,1.351,41.5,32,0.2,0.1,0.0089,-0.685,0.1351,0.995967231781246
50,50.026,1273,27,10,326.4,0.092,10,0.0819,6.3,0.6253,0.214,0.0987,0.7685,65.9,1.346,45.5,32,-0.2,0,0.0097,-0.416,0.1346,0.994426219795243
51,51.021,1303,26,10,326.4,0.0717,10,0.0501,15.8,0.6181,0.2547,0.0984,0.8018,79.1,1.361,47.2,32,0.3,0,0.0158,-0.187,0.1361,0.975418020547757
52,52.024,1333,27,10,326.4,0.1069,10,0.0736,11,0.6305,0.2678,0.1029,0.7917,59.9,1.352,44.7,32,0.3,0.05,0.0108,-0.05,0.1352,0.994883481292164
53,53.025,1363,29,10,326.4,0.0815,10,0.0643,10,0.5763,0.2407,0.1139,0.7729,88.7,1.348,50.2,32,0.3,0.049,0.0177,-0.726,0.1348,0.976132036982007
54,54.027,1393,29,11,302.4,0.0898,11,0.0715,25.4,0.5936,0.2717,0.1135,0.8002,66.5,1.269,52.3,38,0.545,0.05,0.0226,-0.747,0.115363636363636,0.967813009070291
55,55.027,1423,31,11,302.4,0.0865,11,0.0568,13.4,0.6044,0.2745,0.1164,0.7818,62.7,1.323,50.7,38,0.455,0.045,0.0163,0.743,0.120272727272727,0.982084837383804
56,56.026,1453,30,11,302.4,0.1063,11,0.0891,8.1,0.6227,0.2518,0.1032,0.7686,76.5,1.366,47.4,38,0.182,0,0.0189,0.168,0.124181818181818,0.984066882042662
57,57.026,1482,28,10,329.1,0.0803,10,0.0573,11.8,0.6207,0.2819,0.1097,0.7819,65.9,1.404,45.2,38,0.1,0,0.0154,0.534,0.1404,0.981437780169752
58,58.024,1512,26,10,329.1,0.0875,10,0.0652,10.4,0.5814,0.2812,0.0986,0.789,74.6,1.391,47.9,38,-0.1,0.001,0.0122,0.633,0.1391,0.990232131103302
59,59.026,1542,29,9,364.5,0.0974,9,0.0937,13.1,0.5924,0.2482,0.1091,0.7349,54.7,1.476,38.2,32,0.111,0.026,0.0129,-0.922,0.164,0.99119055225373
60,60.025,1572,29,9,364.5,0.0873,9,0.0891,6.1,0.6216,0.2329,0.1153,0.7471,54.5,1.465,41.1,32,0.222,0,0.0129,-0.768,0.162777777777778,0.989022301962878
61,61.021,1602,28,9,364.5,0.0841,9,0.0559,4.7,0.6309,0.2418,0.1252,0.7544,53.9,1.46,51.8,32,0.222,0,0.0128,-0.951,0.162222222222222,0.988349752056404
62,62.024,1632,28,9,364.5,0.0772,9,0.0595,11.4,0.622,0.2537,0.1041,0.7715,55.7,1.476,43.9,32,0.333,0,0.0148,0.385,0.164,0.981451647050908
63,63.025,1662,30,9,364.5,0.0802,9,0.0692,14.4,0.6434,0.2497,0.1083,0.7974,55.1,1.506,45.7,32,0.222,0,0.0104,-0.105,0.167333333333333,0.991556445280832
64,64.025,1692,31,9,364.5,0.0944,9,0.078,7.6,0.6473,0.2697,0.1107,0.8061,60.8,1.539,46.7,32,0.333,0.001,0.0128,0.02,0.171,0.990764592927151
65,65.025,1722,30,9,364.5,0.0928,8,0.0954,12.2,0.6109,0.2703,0.1001,0.7843,55.4,1.582,43.2,32,0.444,0,0.0126,-1.181,0.175777777777778,0.990739579949963
66,66.021,1749,28,9,357.9,0.1072,9,0.0991,7.7,0.6468,0.2775,0.0995,0.8493,62.2,1.239,48.3,53,0.333,0,0.0189,-1.002,0.137666666666667,0.984335412798773
67,67.025,1779,31,8,402.5,0.1168,8,0.0881,14.8,0.649,0.3005,0.1143,0.8081,50.9,1.37,44.8,35,-0.625,0,0.0175,-0.595,0.17125,0.988711960351606
68,68.025,1808,30,9,361.1,0.1169,9,0.0823,7.2,0.66,0.252,0.1018,0.8385,67.4,1.164,52.4,44,-0.333,0.056,0.0182,-0.615,0.129333333333333,0.987806181770903
69,69.024,1838,29,9,361.1,0.0629,9,0.0434,6.2,0.5993,0.2541,0.1009,0.7866,101,1.123,53.3,44,-0.111,0,0.0136,-0.037,0.124777777777778,0.976345506388564
70,70.025,1868,29,9,361.1,0.0756,9,0.0651,7.7,0.6029,0.2246,0.1031,0.7802,65.4,1.149,48.4,44,0.333,0,0.0068,-0.123,0.127666666666667,0.99594654525735
71,71.025,1898,29,9,361.1,0.1061,8,0.086,9.9,0.6301,0.2318,0.0993,0.7989,65.8,1.148,50.1,44,0.111,0,0.0057,1.011,0.127555555555556,0.998555882112593
72,72.025,1927,30,9,356.9,0.075,9,0.0827,7.4,0.6199,0.227,0.0999,0.7889,56.7,1.04,44.4,57,0.333,0,0.0084,0.102,0.115555555555556,0.993708206668336
73,73.025,1957,28,9,356.9,0.082,9,0.0745,9.8,0.615,0.2378,0.1031,0.7824,64.5,1.066,41.4,57,0.444,0.111,0.0149,0.136,0.118444444444444,0.983352658471044
74,74.024,1987,29,10,371.1,0.0804,9,0.0623,5.5,0.637,0.239,0.1077,0.814,63.7,1.002,49.1,63,0.4,0,0.0107,0.656,0.1002,0.991104684346853
75,75.023,2017,30,11,340.1,0.076,11,0.0381,6,0.635,0.2365,0.1031,0.8305,73.6,0.93,47,69,0,0,0.0093,0.71,0.0845454545454545,0.99248474523747
76,76.025,2047,30,11,340.1,0.0812,11,0.0662,6.1,0.6429,0.2607,0.1057,0.8457,75.9,0.908,43.5,69,0,0,0.0107,0.767,0.0825454545454545,0.99127986528129
77,77.025,2077,28,11,340.1,0.0758,11,0.0681,14.2,0.6508,0.2845,0.1048,0.8584,72.5,0.908,48.1,69,0.273,0.091,0.0202,-0.278,0.0825454545454545,0.963837471816855
78,78.024,2107,28,11,340.1,0.0841,11,0.0762,7.4,0.6565,0.2536,0.1097,0.8321,63.1,0.936,39.4,69,-0.091,0,0.0126,-0.082,0.0850909090909091,0.988713040228016
79,79.024,2137,28,11,340.1,0.1067,11,0.0696,11.4,0.6091,0.2587,0.1128,0.7999,77.5,0.944,47.1,69,0.364,0.001,0.017,0.183,0.0858181818181818,0.987226153006858
80,80.025,2167,32,11,340.1,0.092,11,0.0626,14.1,0.5618,0.299,0.1133,0.7701,64.6,0.957,44.9,69,0.364,0,0.0167,0.841,0.087,0.983386932098989
81,81.026,2197,32,11,340.1,0.0973,11,0.0707,20.9,0.5693,0.3079,0.1107,0.7855,54.5,0.975,44.5,69,0.273,0.044,0.016,0.006,0.0886363636363636,0.986387108066972
82,82.021,2227,32,11,340.1,0.0966,11,0.0857,21.7,0.5945,0.3057,0.1241,0.7623,56.4,1.014,42.7,69,0.273,0,0.0154,-1.043,0.0921818181818182,0.98721080382182
83,83.025,2257,32,11,340.1,0.0985,11,0.0836,11.5,0.5735,0.2853,0.1195,0.7566,63,1.069,43.4,69,0.636,0,0.0181,-1.777,0.0971818181818182,0.982971823404388
84,84.026,2287,32,11,340.1,0.1001,11,0.0769,8.6,0.5766,0.2825,0.105,0.8169,72.3,1.145,53.6,69,0.636,0.001,0.0206,-1.044,0.104090909090909,0.978595291661232
85,85.025,2317,32,12,316.2,0.0821,11,0.0766,18.2,0.6161,0.2833,0.1122,0.8387,66.1,1.104,49.7,77,0.5,0.167,0.0085,-0.147,0.092,0.994626094304868
86,86.026,2347,32,12,316.2,0.1011,12,0.0785,8.6,0.6753,0.2695,0.1178,0.8794,63.6,1.156,48.1,77,0.417,0,0.0103,-0.128,0.0963333333333333,0.99479676449454
87,87.026,2377,32,12,316.2,0.0873,12,0.074,8.3,0.6589,0.2607,0.101,0.8452,61.2,1.198,42.6,77,0.417,0,0.0129,0.189,0.0998333333333333,0.989022301962878
88,88.026,2407,32,12,316.2,0.0966,12,0.0846,11.1,0.6443,0.2727,0.1055,0.8406,65,1.249,47.3,77,0.5,0.042,0.0162,0.035,0.104083333333333,0.98583775796405
89,89.021,2437,32,13,293.6,0.0928,12,0.0891,18.2,0.6089,0.2755,0.1062,0.8058,62.6,1.217,49.2,91,0.692,0,0.0141,0.207,0.0936153846153846,0.988389771894716
90,90.025,2467,32,13,293.6,0.1123,13,0.077,13.2,0.6414,0.2744,0.1276,0.8115,60.8,1.299,50.1,91,0.615,0.079,0.0137,0.636,0.0999230769230769,0.992530757015816
91,91.025,2497,34,13,293.6,0.1053,13,0.0895,7.8,0.6631,0.2606,0.1023,0.8582,77.5,1.368,48.9,91,0.385,0,0.0158,0.216,0.105230769230769,0.988678791484415
92,92.026,2527,35,13,293.6,0.1193,13,0.0981,9.1,0.6451,0.2962,0.1019,0.8471,66,1.405,49.1,91,0.077,0.038,0.022,-0.57,0.108076923076923,0.982849582205964
93,93.026,2555,34,13,293.6,0.1084,13,0.0777,8.3,0.6142,0.2728,0.1212,0.7957,62.1,1.414,50.7,91,0.077,0,0.0149,0.082,0.108769230769231,0.99050816875697
94,94.026,2585,34,13,293.6,0.1133,13,0.0759,17.6,0.5976,0.2729,0.113,0.7924,67.8,1.459,46,91,0.231,0.002,0.0247,0.081,0.112230769230769,0.975947586224572
95,95.026,2615,35,13,293.6,0.0989,12,0.0915,14.4,0.5814,0.2954,0.1176,0.8028,76.5,1.489,45.9,91,0.308,0.001,0.0151,0.293,0.114538461538462,0.988275760176789
96,96.025,2644,32,12,316.1,0.1128,12,0.0773,15.9,0.6293,0.2846,0.1075,0.8151,60.3,1.488,41.4,88,-0.167,0,0.024,0.429,0.124,0.977103191762131
97,97.025,2674,32,12,316.1,0.0851,11,0.0832,6.6,0.6311,0.2387,0.1091,0.7919,53.1,1.466,39.9,88,-0.333,0.041,0.0119,0.146,0.122166666666667,0.990174750430675
98,98.023,2703,33,11,342.1,0.066,11,0.0632,12.4,0.6122,0.2728,0.1088,0.7866,57.1,1.416,44.9,85,0.182,0,0.0111,0.333,0.128727272727273,0.985755992136521
99,99.026,2733,33,11,342.1,0.086,11,0.0717,19.7,0.5553,0.2966,0.1072,0.7975,75.7,1.462,44.9,85,0.273,0,0.0162,-0.209,0.132909090909091,0.982097731679509
100,100.026,2763,33,11,342.1,0.0962,11,0.0759,20,0.5683,0.2701,0.1117,0.7735,80.4,1.491,45.6,85,0.364,0.007,0.0128,0.073,0.135545454545455,0.991108503371931
101,101.025,2793,34,11,342.1,0.0767,11,0.077,17.2,0.5571,0.279,0.1099,0.7765,82.9,1.534,47.3,85,0.364,0.045,0.0119,-0.519,0.139454545454545,0.987890934125907
102,102.025,2823,33,11,342.1,0.0691,11,0.057,15.6,0.5561,0.2939,0.1059,0.775,79.4,1.575,51.1,85,0.091,0,0.0172,-0.171,0.143181818181818,0.968525432651997
103,103.024,2853,33,12,328.8,0.099,11,0.0993,12.5,0.5868,0.2746,0.1162,0.7592,74.4,1.412,43.8,96,0.083,0,0.0132,-0.371,0.117666666666667,0.991071249821234
104,104.021,2883,34,13,304.4,0.0813,12,0.0724,8.7,0.5651,0.2621,0.1168,0.7616,65.3,1.301,45.2,107,0.385,0,0.0108,-0.19,0.100076923076923,0.991137317159128
105,105.026,2912,33,12,327.2,0.0756,12,0.0641,15.1,0.5834,0.2788,0.109,0.7792,61.1,1.331,46.5,105,0.333,0.042,0.0131,0.426,0.110916666666667,0.984872527237793
106,106.026,2942,34,12,327.2,0.0843,12,0.0653,10.4,0.6151,0.2641,0.1095,0.7951,66.9,1.402,42.2,105,0.667,0,0.0155,-0.5,0.116833333333333,0.982951104786359
107,107.025,2972,33,12,327.2,0.0983,12,0.0786,12.8,0.6333,0.3002,0.109,0.8372,77.2,1.451,43.4,105,0.333,0.007,0.0206,-0.128,0.120916666666667,0.977795240295949
108,108.025,3002,35,12,327.2,0.1069,12,0.0752,12.6,0.63,0.2812,0.1006,0.8324,62.7,1.52,48.6,105,0.583,0.002,0.0143,0.402,0.126666666666667,0.991012421534287
109,109.026,3032,33,13,328,0.0965,12,0.0732,16.3,0.6261,0.2928,0.1021,0.843,69.9,1.48,46.4,127,0.462,0,0.0145,0.497,0.113846153846154,0.988646657141393
110,110.026,3062,34,14,371.3,0.0856,14,0.0774,6.8,0.6643,0.2767,0.1014,0.8669,76.3,1.435,49.8,126,0.286,0.071,0.0103,0.283,0.1025,0.992734298959625
111,111.025,3092,36,14,371.3,0.0952,13,0.0821,6.3,0.6647,0.2463,0.1014,0.8304,63,1.488,48.2,126,0,0.071,0.0092,0.198,0.106285714285714,0.995319531743681
112,112.025,3121,35,13,398.1,0.0823,13,0.0878,13.8,0.6527,0.2655,0.1027,0.8248,63.6,1.618,43.9,116,0.462,0,0.0129,0.543,0.124461538461538,0.987639325516873
113,113.021,3151,35,13,398.1,0.0892,13,0.0828,13,0.6212,0.2746,0.1073,0.8167,74.7,1.699,49.1,116,0.462,0,0.0157,-0.127,0.130692307692308,0.984388563001872
114,114.026,3181,35,13,398.1,0.0912,13,0.0777,14.9,0.6051,0.2911,0.1064,0.8202,74.2,1.76,48.4,116,0.231,0,0.0164,0.181,0.135384615384615,0.983698697323543
115,115.025,3209,33,11,463.8,0.1108,11,0.0792,10.1,0.6159,0.2844,0.104,0.8147,73,2.038,49.4,107,0.273,0,0.02,0.02,0.185272727272727,0.983573990657048
116,116.025,3239,34,13,395.1,0.0822,11,0.0603,9.5,0.6799,0.2575,0.1024,0.8553,62.5,1.775,44.3,154,0.462,0,0.0166,-0.513,0.136538461538462,0.979396560356882
117,117.025,3269,35,12,428,0.1063,12,0.0881,14.3,0.6299,0.2455,0.0983,0.8172,79.4,1.946,49.7,133,0.167,0,0.0177,-0.069,0.162166666666667,0.986039786533381
118,118.021,3298,38,12,428,0.111,12,0.0794,12.9,0.6413,0.2662,0.0989,0.809,80.1,1.971,49.3,133,0.333,0,0.0151,-0.324,0.16425,0.990703889615662
119,119.024,3328,35,12,428,0.1248,12,0.0908,14.8,0.6425,0.2508,0.1027,0.8143,60.9,2.001,46.5,133,0.167,0,0.0198,-0.99,0.16675,0.987334268168887
120,120.026,3357,36,13,406,0.1049,12,0.0728,8.5,0.6422,0.2367,0.1049,0.8032,55.4,1.893,43.6,145,0.462,0,0.0161,0.31,0.145615384615385,0.988151831331075
121,121.021,3387,36,13,406,0.0945,13,0.0849,11.3,0.618,0.2196,0.1058,0.7839,59.6,1.971,43.3,145,0.462,0,0.0118,0.201,0.151615384615385,0.992173397792119
122,122.026,3417,36,13,406,0.0999,13,0.0784,6.5,0.6368,0.2436,0.0996,0.7938,70.8,2.057,47.2,145,0.462,0,0.0092,-0.091,0.158230769230769,0.995750494137011
123,123.026,3447,35,13,406,0.1077,13,0.0781,9.5,0.645,0.2523,0.0984,0.8209,72.9,2.14,43.8,145,0.692,0,0.0173,0.01,0.164615384615385,0.987014467291982
124,124.043,3477,33,13,406,0.109,13,0.0737,13.3,0.648,0.2478,0.1013,0.8185,59.5,2.235,45.5,145,0.615,0.002,0.0139,0.174,0.171923076923077,0.991835621890088
125,125.023,3506,34,14,378.9,0.1038,14,0.0762,7.9,0.621,0.2481,0.1106,0.796,69.9,2.142,48.1,168,0.5,0.001,0.0127,0.3,0.153,0.992486933153418
126,126.025,3536,35,14,378.9,0.1069,14,0.0897,12.5,0.6443,0.263,0.1051,0.8241,64.5,2.172,48.2,168,-0.071,0.001,0.0141,0.495,0.155142857142857,0.99126316457785
127,127.026,3566,33,15,410.2,0.073,14,0.0697,10.1,0.6123,0.2672,0.1064,0.7922,57.2,2.039,45.2,186,0.067,0,0.0095,-0.614,0.135933333333333,0.991496023590814
128,128.026,3596,35,15,410.2,0.0809,15,0.0599,12.4,0.6109,0.2812,0.108,0.8127,68.7,2.052,46.1,186,0.133,0.001,0.0151,0.208,0.1368,0.982426439121467
129,129.025,3626,35,16,386.6,0.0848,16,0.0907,14.3,0.5844,0.2689,0.1108,0.792,77.6,1.92,50.1,203,0.25,0.001,0.0134,-0.397,0.12,0.98743609280796
130,130.024,3656,35,16,386.6,0.1109,16,0.0806,10.3,0.5908,0.2744,0.1221,0.764,74.1,1.926,47.3,203,0.063,0.001,0.0185,-0.139,0.120375,0.985987882509534
131,131.025,3686,35,17,378.7,0.081,17,0.0622,16.4,0.6215,0.261,0.1107,0.8063,85.3,1.828,48.5,194,0.235,0,0.014,-0.551,0.107529411764706,0.984950001322874
132,132.028,3715,33,16,395.4,0.0704,15,0.0546,20.4,0.601,0.2924,0.1171,0.7802,67.7,0.897,45.3,205,0.188,0.031,0.0154,-0.023,0.0560625,0.97578093724975
133,133.02,3744,31,15,415.8,0.0957,15,0.0746,9.8,0.6139,0.3018,0.1111,0.8351,64.1,0.3,48.8,215,0.267,0.001,0.0164,-0.07,0.02,0.985206939414926
134,134.024,3774,32,15,415.8,0.0666,15,0.057,10.9,0.6041,0.2948,0.1039,0.8478,72.5,0.334,50.4,215,0.067,0,0.0153,-0.136,0.0222666666666667,0.973254463785451
135,135.022,3802,32,15,415.8,0.0575,15,0.0559,9,0.6101,0.2806,0.113,0.7958,60.7,0.355,42.6,215,0.133,0.02,0.0141,-0.49,0.0236666666666667,0.969468117578856
136,136.024,3832,32,15,415.8,0.0833,15,0.064,12.2,0.6287,0.278,0.1048,0.8322,68.3,0.412,47.9,215,0.333,0,0.0157,-0.762,0.0274666666666667,0.982077913052483
137,137.025,3862,33,15,415.8,0.0768,15,0.0677,16.7,0.6037,0.2909,0.1027,0.8213,74.7,0.426,51.3,215,-0.2,0.067,0.0131,-0.502,0.0284,0.985345056363417
138,138.019,3891,31,14,441.7,0.107,14,0.0784,13.9,0.5787,0.2833,0.102,0.7853,73.7,0.366,48.7,219,-0.071,0,0.025,-0.351,0.0261428571428571,0.972322004010464
139,139.023,3921,33,14,441.7,0.0795,14,0.0607,24.9,0.5823,0.3009,0.1026,0.801,73.8,0.365,46.9,219,0.143,0,0.0218,-0.375,0.0260714285714286,0.961668743322785
140,140.024,3951,32,15,414.2,0.0761,15,0.0543,7.2,0.6059,0.2898,0.103,0.8186,71.8,0.362,47,234,0.333,0,0.0121,-1.237,0.0241333333333333,0.98727837114314
141,141.025,3981,31,15,414.2,0.0734,15,0.0531,13.7,0.5968,0.2763,0.1128,0.778,61.9,0.383,42,234,-0.067,0.002,0.0164,-0.498,0.0255333333333333,0.974719234519814
142,142.024,4011,30,15,414.2,0.0956,15,0.0544,11.6,0.5755,0.282,0.1111,0.7694,58.9,0.391,43.5,234,0.333,0,0.0218,-0.454,0.0260666666666667,0.973653293159965
143,143.023,4041,30,15,414.2,0.0717,15,0.0483,9.4,0.6315,0.2674,0.1132,0.7917,70.3,0.423,41.5,234,0.267,0,0.0122,-0.306,0.0282,0.985417583909483
144,144.024,4071,30,15,414.2,0.0651,15,0.0571,15.4,0.6003,0.2986,0.1286,0.7748,49.6,0.46,45.5,234,0.4,0.001,0.018,-0.236,0.0306666666666667,0.961014580632489
