rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
14,14.048,202,24,12,182.5,0.1417,12,0.0956,27.4,0.5123,0.2678,0.104,0.7348,64.6,0.659,47.6,22,0.333,0.048,0.0359,-0.035,0.0549166666666667,0.967374119385408
15,15,220,24,12,182.5,0.1214,11,0.0771,28.6,0.5041,0.2853,0.1058,0.7354,78.6,0.687,47.8,22,0.583,0,0.0326,-0.581,0.05725,0.963270269937298
16,16,250,26,12,207.1,0.1249,11,0.0899,28.9,0.5301,0.2825,0.1124,0.7362,65,0.755,43.1,25,0.833,0.004,0.0257,0.558,0.0629166666666667,0.978601514701633
17,17.003,280,26,11,225.1,0.1146,11,0.0892,21.9,0.5445,0.2613,0.1046,0.7575,48.1,0.846,46.1,26,0.455,0,0.0271,0.697,0.0769090909090909,0.971637647901019
18,18,310,26,11,225.1,0.085,11,0.0846,12.1,0.5449,0.227,0.1172,0.7002,48.5,0.914,42.2,26,0.545,0,0.0218,0.181,0.0830909090909091,0.966552035521235
19,19.019,335,24,11,225.1,0.14,10,0.0714,15.9,0.5355,0.2429,0.0999,0.7354,79.1,0.982,48.7,26,0.455,0,0.0299,-0.095,0.0892727272727273,0.976927451194795
20,20.018,350,23,10,245.9,0.1281,10,0.0718,20.6,0.5673,0.2368,0.1023,0.7589,68.2,1.13,48,27,0.5,0,0.0264,-0.295,0.113,0.978533252871288
21,21.017,365,23,10,245.9,0.1275,10,0.0874,21.7,0.5426,0.2715,0.1041,0.7643,74.2,1.224,49.9,27,0.5,0.051,0.0267,0.253,0.1224,0.977827547578185
22,22.017,380,23,11,227,0.1738,10,0.0801,14.9,0.6063,0.2264,0.0996,0.7673,63.3,1.21,43.2,24,0.636,0.002,0.0266,-0.206,0.11,0.988218526445195
23,23.051,395,23,13,267.7,0.1533,12,0.0847,16,0.6,0.2254,0.1058,0.7539,61.6,1.126,44.9,29,0.462,0.001,0.0247,0.599,0.0866153846153846,0.986934499640845
24,24.055,410,23,13,267.7,0.1272,13,0.0942,12.6,0.6073,0.2147,0.1076,0.7376,45.9,1.249,39.5,29,0.615,0,0.0138,-0.445,0.0960769230769231,0.994097478661329
25,25.022,422,23,13,267.7,0.1234,13,0.1052,13.1,0.5981,0.2121,0.1086,0.7249,48.1,1.355,40.5,29,0.462,0,0.0187,0.785,0.104230769230769,0.988451170680027
26,26.017,435,22,13,267.7,0.1322,13,0.1001,16.8,0.6404,0.2121,0.103,0.7613,41.4,1.437,43.5,29,0.462,0.001,0.0191,0.314,0.110538461538462,0.98950800358345
27,27.025,449,24,13,267.7,0.1144,13,0.0864,7.3,0.6514,0.2057,0.1002,0.7944,54.7,1.545,44.9,29,0.692,0,0.0141,-0.005,0.118846153846154,0.992375436290564
28,28.018,464,24,13,267.7,0.139,13,0.1075,12.6,0.6448,0.22,0.1036,0.7827,52.1,1.613,43.5,29,0.308,0.039,0.0174,-0.419,0.124076923076923,0.992134065347522
29,29.072,477,25,12,288.5,0.1197,12,0.0989,19.8,0.6086,0.2479,0.1026,0.7602,49.7,1.725,45.5,29,0.667,0.009,0.03,-0.108,0.14375,0.9680838415171
30,30.072,491,24,13,268.3,0.1402,11,0.1001,18.7,0.5683,0.2414,0.1096,0.728,57.9,1.681,43.5,33,0.385,0,0.0276,0.23,0.129307692307692,0.980431282707211
31,31.051,506,23,12,288.7,0.1306,12,0.0936,15.1,0.5882,0.2328,0.1044,0.7525,48.2,1.493,48.1,33,0.417,0,0.0168,0.245,0.124416666666667,0.991691739839288
32,32.095,519,23,14,253,0.1137,13,0.0806,16.3,0.5804,0.2387,0.1063,0.7381,57,1.351,47.9,40,0.5,0.036,0.0248,0.296,0.0965,0.975922436347104
33,33.05,529,23,15,236.2,0.1454,14,0.0867,12.3,0.5686,0.2251,0.1028,0.7506,57.5,1.334,50.6,44,0.667,0.001,0.0198,0.268,0.0889333333333333,0.990684651663697
34,34.051,544,24,14,253,0.1211,14,0.0978,11.1,0.5972,0.2199,0.1059,0.7493,51.6,1.506,43.4,40,0.571,0,0.0206,-0.354,0.107571428571429,0.985425537377013
35,35.018,558,24,14,253,0.1292,14,0.091,14.4,0.6323,0.2346,0.1007,0.7943,62,1.562,44.8,40,0.571,0.038,0.015,0.009,0.111571428571429,0.993237638062902
36,36.017,573,28,15,238.8,0.1285,14,0.094,12.6,0.6223,0.2148,0.1036,0.7727,58.1,1.524,44.9,45,0.467,0,0.016,-0.68,0.1016,0.992217898832685
37,37.018,586,27,15,238.8,0.138,15,0.0957,11.6,0.6103,0.2216,0.1006,0.7727,71.9,1.592,48.8,45,0.2,0.001,0.0212,-0.267,0.106133333333333,0.988129503650224
38,38.023,600,26,15,238.8,0.1563,15,0.0975,11.4,0.607,0.2171,0.106,0.7636,48.7,1.613,47.6,45,0,0.001,0.0228,0.213,0.107533333333333,0.989303277238777
39,39.013,615,28,15,238.8,0.1561,15,0.0996,13.8,0.5936,0.2389,0.103,0.7667,51,1.666,48.2,45,0.4,0.001,0.0191,-0.564,0.111066666666667,0.992486096229017
40,40.017,629,26,15,238.8,0.139,15,0.0846,24.7,0.5664,0.2693,0.102,0.7518,57.5,1.75,51.4,45,0.4,0.001,0.0184,-0.37,0.116666666666667,0.991199827208784
41,41.017,644,26,16,226.2,0.1216,15,0.1022,11.4,0.5604,0.2563,0.1024,0.7487,61,1.661,46.6,49,0,0.032,0.0237,-0.752,0.1038125,0.980822857147779
42,42.022,659,25,16,226.2,0.1249,16,0.1041,18.7,0.5624,0.2555,0.1091,0.7326,58.9,1.685,45.9,49,0.25,0.002,0.0211,0.594,0.1053125,0.985627168725671
43,43.052,673,27,16,226.2,0.1342,16,0.0888,20.6,0.5628,0.2673,0.1032,0.7626,70.8,1.753,47.8,49,0.5,0.032,0.0248,0.361,0.1095625,0.982776373675271
44,44.051,688,28,17,213,0.1332,16,0.1025,18.4,0.5708,0.259,0.1002,0.7809,72.4,1.755,47.8,51,0.471,0.004,0.0279,-0.052,0.103235294117647,0.977817332042622
45,45.052,703,28,16,226.2,0.1499,16,0.0954,15.5,0.5595,0.2487,0.1113,0.7386,62.2,1.946,45.7,49,0.313,0.007,0.0265,-0.201,0.121625,0.984249578319563
46,46.056,718,26,17,213.4,0.1351,17,0.1063,16.8,0.5656,0.2637,0.1063,0.76,73.3,1.915,49,52,0.529,0.033,0.0234,0.088,0.112647058823529,0.984885788524002
47,47.052,733,26,17,213.4,0.1402,17,0.0887,12,0.58,0.2314,0.1115,0.7369,69.1,1.991,47.7,52,0.235,0.033,0.0172,-0.053,0.117117647058824,0.992446046683458
48,48.017,744,25,18,202,0.1507,18,0.0949,14,0.6036,0.2475,0.1153,0.7727,69,1.927,47,57,0.111,0.014,0.0236,-0.114,0.107055555555556,0.987661708399775
49,49.05,758,27,18,202,0.1374,18,0.0994,23.2,0.5312,0.2579,0.1214,0.7262,66.8,1.996,50.3,57,0.444,0.022,0.0274,0.763,0.110888888888889,0.979914566504037
50,50.105,773,27,19,217.3,0.1464,17,0.1022,20,0.5523,0.2643,0.1121,0.7604,69,2.008,52.9,56,0.789,0.001,0.0285,-0.343,0.105684210526316,0.980868371064372
51,51.019,785,27,18,228.4,0.1211,18,0.1069,22.2,0.5682,0.2505,0.1142,0.7493,69.5,2.173,46.1,55,0.333,0,0.0232,0.006,0.120722222222222,0.981477545857822
52,52.051,800,27,18,228.4,0.1374,18,0.0952,20.6,0.553,0.2657,0.103,0.7406,61.4,2.272,43.4,55,0.667,0.001,0.0301,0.173,0.126222222222222,0.975709500955128
53,53.051,815,26,17,241.4,0.1347,17,0.0897,21.4,0.5979,0.2736,0.1103,0.7614,52.8,2.479,44.8,52,0.412,0,0.0226,-0.437,0.145823529411765,0.985824419914778
54,54.054,830,26,17,241.4,0.1161,17,0.0874,16.6,0.5777,0.2507,0.1117,0.7339,57.4,2.536,45.3,52,0.529,0.002,0.0177,-0.617,0.149176470588235,0.988310447149502
55,55.051,845,26,17,241.4,0.1291,17,0.0984,18.3,0.5409,0.2505,0.1223,0.696,52.6,2.592,49.3,52,0.118,0.059,0.0248,0.358,0.152470588235294,0.981375523109228
56,56.05,860,26,17,241.4,0.1117,15,0.0961,16,0.5738,0.2566,0.1092,0.7371,67.6,2.63,39.8,52,0.235,0.074,0.0227,-0.233,0.154705882352941,0.979132496337153
57,57.05,875,25,15,271.2,0.1068,15,0.0971,24.3,0.5711,0.2847,0.1121,0.7481,55.7,3.001,46.9,44,0.533,0.033,0.0225,-0.393,0.200066666666667,0.977556340803186
58,58.05,890,26,15,271.2,0.1345,15,0.0944,23.5,0.5766,0.2738,0.1228,0.7467,61.2,3.067,45,44,0.467,0.001,0.0232,-0.068,0.204466666666667,0.985011145233053
59,59.05,905,27,15,271.2,0.1302,14,0.1037,12.1,0.5765,0.2788,0.1029,0.7752,75.5,3.158,46.8,44,0.8,0,0.0168,-0.122,0.210533333333333,0.991640396705767
60,60.05,920,25,14,287.9,0.1483,14,0.1124,21,0.5774,0.2436,0.1027,0.76,60.6,3.326,43.4,47,0.429,0.001,0.0234,0.054,0.237571428571429,0.987472968130692
61,61.052,935,24,14,287.9,0.1722,14,0.1105,15,0.5688,0.2551,0.0969,0.7682,52.6,3.466,46.7,47,0.714,0,0.024,-0.464,0.247571428571429,0.990239979199098
62,62.051,950,25,14,287.9,0.1502,13,0.1157,13.8,0.5872,0.2351,0.0961,0.7651,55.8,3.607,50.2,47,0.714,0,0.0177,-0.194,0.257642857142857,0.993032253523084
63,63.051,965,25,13,306.2,0.1504,13,0.1131,21.9,0.5737,0.2559,0.1052,0.7483,64.3,3.927,44.6,48,0.692,0.002,0.0295,-0.417,0.302076923076923,0.98057517891379
64,64.05,980,26,13,306.2,0.1659,13,0.1215,13.6,0.5916,0.2517,0.1041,0.7588,61.2,4.072,42.2,48,0.769,0.04,0.0249,0.209,0.313230769230769,0.98867227484693
65,65.051,995,27,13,306.2,0.1636,13,0.1249,16.4,0.6154,0.2181,0.1121,0.7791,58.3,4.206,52.4,48,0.385,0,0.0164,0.756,0.323538461538462,0.994962833710308
66,66.052,1010,26,14,290.6,0.1531,13,0.1208,14.8,0.594,0.2209,0.1162,0.7385,53.3,4.004,45,60,0.5,0.072,0.0173,-0.014,0.286,0.993595210759378
67,67.049,1025,23,15,271.2,0.1536,14,0.1179,17.2,0.583,0.2578,0.1068,0.743,48.9,3.855,42.1,71,0.667,0,0.0249,-0.212,0.257,0.986772795803122
68,68.049,1040,23,14,290.6,0.1366,14,0.1148,14.5,0.5838,0.2483,0.1131,0.7531,65.7,4.244,47.8,60,0.214,0,0.0169,0.977,0.303142857142857,0.99231730657821
69,69.049,1055,23,14,290.6,0.1367,14,0.1036,24.5,0.5553,0.2527,0.1173,0.7199,56.3,4.302,45.2,60,0.286,0.001,0.0181,-0.816,0.307285714285714,0.99119546903387
70,70.05,1070,23,14,290.6,0.1297,14,0.1046,17.5,0.5496,0.2307,0.1064,0.7109,59,4.383,42.4,60,0.714,0,0.0206,0.289,0.313071428571429,0.987306257370556
71,71.05,1085,24,15,272.7,0.1361,14,0.1011,16.5,0.5644,0.2395,0.1071,0.7449,62,4.199,47.4,72,0.533,0.034,0.0157,0.398,0.279933333333333,0.993324172271002
72,72.051,1100,25,15,272.7,0.1306,15,0.1035,18,0.5838,0.2531,0.0985,0.7537,65,4.288,44.4,72,0.467,0.002,0.0142,-0.424,0.285866666666667,0.994071434495785
73,73.05,1115,25,15,272.7,0.1343,15,0.118,13.4,0.5687,0.2413,0.0973,0.7337,70,4.362,44.2,72,0.4,0,0.0122,-0.49,0.2908,0.995865372464118
74,74.049,1130,25,15,272.7,0.1354,15,0.1005,11.3,0.5777,0.2256,0.1024,0.7147,69.4,4.461,39.2,72,0.667,0.002,0.0145,-0.333,0.2974,0.994249319715305
75,75.052,1145,30,17,276.4,0.1415,15,0.0973,7.7,0.5891,0.2175,0.0987,0.7407,64,4.033,45.6,84,0.588,0,0.0173,0.667,0.237235294117647,0.992497924182174
76,76.05,1160,27,16,291.2,0.136,16,0.0937,14.6,0.5946,0.2446,0.1029,0.7468,53.2,3.769,45.8,83,0.625,0,0.0198,-0.228,0.2355625,0.9893452712496
77,77.051,1175,29,16,291.2,0.1326,16,0.1122,6.9,0.6353,0.2351,0.1,0.7861,55,3.867,46.8,83,0.563,0,0.0168,0.029,0.2416875,0.991941486487183
78,78.051,1190,29,16,291.2,0.13,16,0.1018,8.2,0.6571,0.2284,0.1008,0.7835,47.2,3.962,45.4,83,0.5,0,0.0147,0.057,0.247625,0.99358623655295
79,79.05,1205,29,16,295.1,0.1296,15,0.1071,9.4,0.6287,0.2509,0.0985,0.792,55,3.939,44.7,93,0.375,0.031,0.0154,0.147,0.2461875,0.992914954026262
80,80.05,1220,27,16,295.1,0.1568,16,0.103,19.3,0.5942,0.2517,0.0972,0.7532,47.7,4.009,42.7,93,0.375,0.031,0.0225,-1.114,0.2505625,0.989651056817343
81,81.05,1235,27,16,295.1,0.1491,16,0.0944,20.1,0.5834,0.2476,0.1019,0.7628,67.9,4.054,46.5,93,0.125,0.005,0.0199,0.927,0.253375,0.991053194360707
82,82.05,1250,26,16,295.1,0.1349,16,0.092,20.5,0.5908,0.2493,0.1172,0.7201,48.3,4.119,43,93,0.563,0,0.0196,0.06,0.2574375,0.989388699910675
83,83.05,1265,26,16,295.1,0.1359,16,0.0955,14.1,0.5708,0.2489,0.1116,0.7172,52.5,4.195,41.6,93,0.625,0,0.023,0.178,0.2621875,0.985574510146059
84,84.05,1280,28,16,295.1,0.1392,16,0.0983,9.6,0.58,0.2387,0.1164,0.7352,59,4.292,49.2,93,0.563,0.001,0.0215,0.005,0.26825,0.987999977116733
85,85.051,1295,28,16,295.1,0.1261,16,0.0788,19.1,0.595,0.2551,0.1015,0.7534,51.7,4.392,44.7,93,0.688,0,0.0222,0.956,0.2745,0.984381090959053
86,86.054,1310,28,16,295.1,0.1363,16,0.087,16.3,0.6262,0.2189,0.0961,0.7935,63.3,4.5,48.4,93,0.563,0,0.0208,0.631,0.28125,0.988287332555048
87,87.05,1325,28,16,295.1,0.1322,16,0.0866,17.3,0.5972,0.2276,0.099,0.7433,54.9,4.571,45,93,0.188,0,0.0231,-0.567,0.2856875,0.984615454144212
88,88.05,1340,27,17,284.8,0.1123,17,0.088,13.7,0.6015,0.2161,0.0985,0.7545,62,4.336,45.9,100,0.412,0.03,0.0181,-0.075,0.255058823529412,0.986925773819437
89,89.049,1355,26,17,284.8,0.1332,17,0.0827,17.2,0.5407,0.243,0.1112,0.7292,57.3,4.397,44.5,100,0.294,0,0.0348,-0.032,0.258647058823529,0.965268125115595
90,90.051,1370,29,17,284.8,0.1157,17,0.0845,19.3,0.5829,0.2531,0.1013,0.7494,55.9,4.453,45.7,100,0.353,0.03,0.0217,-0.035,0.261941176470588,0.982254289861559
91,91.05,1385,30,17,284.8,0.1181,15,0.0992,14.7,0.5863,0.227,0.1076,0.7297,55,4.504,45.3,105,0.118,0.088,0.0178,0.333,0.264941176470588,0.988576533849124
92,92.017,1399,28,15,313.4,0.1103,15,0.0967,12.8,0.5766,0.2278,0.1074,0.7346,68.8,4.342,46.9,106,0.133,0.068,0.012,-1.064,0.289466666666667,0.994064294982604
93,93.017,1414,31,15,313.4,0.1287,15,0.0953,12.5,0.5731,0.223,0.1228,0.7225,64.1,4.405,46.5,106,0.467,0.001,0.0165,-0.117,0.293666666666667,0.991747672093011
94,94.021,1429,29,14,334.1,0.1272,14,0.1005,15.4,0.5832,0.2499,0.1067,0.7531,70.6,4.607,48.3,97,0.5,0,0.0195,0.555,0.329071428571429,0.988179402490192
95,95.017,1444,30,14,334.1,0.1053,14,0.0905,14,0.5389,0.254,0.1125,0.7091,63.4,4.692,47,97,0.571,0,0.0199,-0.129,0.335142857142857,0.981980194455806
96,96.017,1459,28,15,313.7,0.0908,15,0.0775,13.4,0.5621,0.2423,0.1048,0.7501,60.8,4.445,44.6,112,0.4,0,0.0168,1.03,0.296333333333333,0.982734373946033
97,97.016,1474,29,15,313.7,0.1253,15,0.0884,12.2,0.5792,0.2356,0.1027,0.7224,46.8,4.491,45.6,112,0.333,0.064,0.0181,-0.629,0.2994,0.989511617232195
98,98.05,1489,29,15,313.7,0.0945,15,0.0957,22.4,0.5539,0.245,0.1058,0.732,66,4.54,49.1,112,0.467,0.02,0.0185,-0.265,0.302666666666667,0.98065039900132
99,99.051,1504,29,15,313.7,0.1145,15,0.0998,11.5,0.5603,0.2259,0.1038,0.7313,66,4.601,48.6,112,0.6,0,0.0189,0.074,0.306733333333333,0.98628260655298
100,100.05,1519,29,15,313.7,0.0992,15,0.0915,20.3,0.5771,0.2311,0.1093,0.7243,57.9,4.694,39.4,112,0.6,0.001,0.0175,-0.552,0.312933333333333,0.984316542910218
101,101.045,1534,30,15,313.7,0.118,15,0.0965,10.4,0.5683,0.2442,0.1034,0.7332,63.9,4.79,45.4,112,0.533,0.001,0.0199,-0.172,0.319333333333333,0.985677015252467
102,102.051,1549,32,15,313.7,0.1053,15,0.0978,16.8,0.5719,0.2255,0.1038,0.7268,55.9,4.88,44.4,112,0.333,0.021,0.0172,-0.212,0.325333333333333,0.986569369017956
103,103.055,1564,28,16,294.3,0.1028,16,0.0879,19.5,0.5789,0.2701,0.1143,0.7191,51.6,4.623,43.6,125,0.25,0,0.0289,0.317,0.2889375,0.959670162132863
104,104.051,1579,28,16,294.3,0.1104,16,0.0962,13.2,0.5796,0.245,0.1012,0.7601,55.8,4.699,47.8,125,0.688,0.063,0.0269,-1.109,0.2936875,0.969860859558737
105,105.05,1594,28,14,329.2,0.0921,14,0.0803,12.3,0.5631,0.254,0.1265,0.7146,57.9,4.061,51.9,120,0.571,0,0.024,-0.116,0.290071428571429,0.965450552973216
106,106.051,1609,28,14,329.2,0.0917,14,0.0941,10.7,0.554,0.2616,0.1114,0.7399,69.6,4.123,45.6,120,0.214,0.107,0.0222,-0.959,0.2945,0.970252853492606
107,107.05,1624,28,14,329.2,0.1195,14,0.0972,17.2,0.5422,0.2549,0.1286,0.6887,57.1,4.16,50.4,120,0.143,0.004,0.0275,-1.336,0.297142857142857,0.97316095465149
108,108.045,1639,31,14,329.2,0.101,14,0.0851,22.5,0.5202,0.2622,0.1056,0.7136,61.3,4.212,47.4,120,0.286,0,0.0226,-0.697,0.300857142857143,0.974643729257256
109,109.05,1654,29,14,329.2,0.0931,14,0.0827,13.4,0.5226,0.2544,0.1099,0.7072,68.6,4.268,48.4,120,0.5,0,0.017,-0.378,0.304857142857143,0.983187406021565
110,110.05,1669,30,14,329.2,0.0596,14,0.0755,16.9,0.5252,0.2651,0.1084,0.7081,63.7,4.324,45.4,120,0.214,0.036,0.0164,-0.05,0.308857142857143,0.961396219031945
111,111.049,1684,28,14,329.2,0.1063,14,0.1177,12.3,0.5306,0.2548,0.1119,0.703,62.7,4.332,45.1,120,0,0.002,0.0162,-0.634,0.309428571428571,0.988319069977662
112,112.05,1699,28,14,329.2,0.1072,14,0.098,15.5,0.5337,0.2552,0.0991,0.7249,58.2,4.341,49.4,120,0.143,0.003,0.0192,0.54,0.310071428571429,0.983830059562806
113,113.05,1714,27,16,290.1,0.0831,15,0.0836,15.3,0.5441,0.2425,0.1112,0.7157,63,3.84,46.9,146,0.313,0,0.0149,-0.448,0.24,0.983794072150133
114,114.05,1729,27,16,290.1,0.0934,16,0.0756,16.9,0.5174,0.2648,0.1214,0.6903,68,3.904,50.2,146,0.313,0,0.0219,-0.477,0.244,0.972122059539918
115,115.052,1744,27,16,290.1,0.0826,16,0.0876,18.2,0.5114,0.257,0.119,0.6889,81.2,3.942,48.2,146,0,0.001,0.0184,0.08,0.246375,0.974873249684801
116,116.016,1758,28,16,290.1,0.0823,16,0.0815,16.3,0.5209,0.2501,0.1337,0.6602,63.7,3.966,44.7,146,0.25,0.003,0.0211,-0.592,0.247875,0.966576306686164
117,117.016,1773,28,16,290.1,0.0772,16,0.0662,13.1,0.523,0.2469,0.1178,0.6688,69.5,4.015,41.5,146,0.5,0.001,0.0154,-0.687,0.2509375,0.979901518226412
118,118.016,1788,30,16,290.1,0.087,16,0.0645,23,0.5442,0.2528,0.1166,0.7156,66.8,4.078,44.6,146,0.563,0.04,0.0222,-0.597,0.254875,0.966895567907414
119,119.017,1803,27,16,290.1,0.0916,16,0.0702,15.8,0.5341,0.2404,0.1241,0.6982,80.6,4.138,46.6,146,0.688,0.024,0.0168,0.025,0.258625,0.983037230992402
120,120.017,1818,29,16,290.1,0.1094,16,0.0848,20.4,0.5429,0.2477,0.1273,0.6787,62.5,4.181,48.4,146,0.25,0.02,0.0194,0.268,0.2613125,0.984151285827771
121,121.011,1833,30,17,273.2,0.1126,16,0.0877,13.7,0.5571,0.2461,0.1114,0.715,62.6,3.993,43.1,159,0.588,0,0.0216,-0.231,0.234882352941176,0.981428269779363
122,122.032,1848,29,17,273.2,0.1134,17,0.1039,17.3,0.5575,0.2687,0.108,0.7454,58.6,4.08,46.7,159,0.294,0.037,0.0212,0.177,0.24,0.982369648417459
123,123.016,1863,30,17,273.2,0.1323,17,0.0975,11.5,0.5627,0.2598,0.1078,0.7561,68,4.122,48.5,159,0.235,0.001,0.0246,-0.051,0.242470588235294,0.982560903199833
124,124.015,1878,28,15,307.5,0.098,15,0.0732,10.4,0.5515,0.2602,0.1129,0.7316,74.9,4.499,49.3,134,0,0.034,0.0177,0.505,0.299933333333333,0.98355437927596
125,125.019,1893,30,14,328.6,0.0904,14,0.0778,15.2,0.5221,0.2418,0.1233,0.6706,70.1,4.84,42,123,0.357,0,0.0164,0.957,0.345714285714286,0.983406457489077
126,126.016,1908,32,14,328.6,0.0771,14,0.0723,21.2,0.5217,0.2328,0.1222,0.6706,77.9,4.861,49.9,123,0.143,0,0.0176,-0.288,0.347214285714286,0.973596702530789
127,127.016,1923,32,14,328.6,0.0657,14,0.0659,10,0.5168,0.2362,0.1296,0.6543,74.5,4.872,48.4,123,0.429,0,0.0115,-0.209,0.348,0.984561669190626
128,128.011,1938,30,14,328.6,0.0805,14,0.082,18.7,0.5322,0.2595,0.1308,0.6853,65.7,4.905,46.7,123,0.143,0,0.016,-0.32,0.350357142857143,0.980048647394402
129,129.017,1953,32,14,328.6,0.091,14,0.0894,13.5,0.5412,0.2673,0.1297,0.7062,59.1,4.909,48.5,123,0.143,0.002,0.0187,-0.128,0.350642857142857,0.9786582693727
130,130.017,1968,33,14,328.6,0.0792,14,0.0741,14.2,0.5164,0.284,0.1298,0.7024,67,4.9,45.1,123,0.214,0.036,0.0178,-0.567,0.35,0.97441704243852
131,131.016,1983,34,14,328.6,0.0828,14,0.0729,22.6,0.5179,0.288,0.1167,0.7337,81.5,4.931,46.3,123,0.071,0,0.0152,0.7,0.352214285714286,0.983005729239038
132,132.022,1998,32,15,328.4,0.0808,15,0.0621,16.8,0.5074,0.2485,0.119,0.6844,75.7,4.645,41.9,145,0.267,0.001,0.0218,-0.354,0.309666666666667,0.962915827827764
133,133.016,2013,30,14,350.4,0.0842,14,0.0809,15.5,0.4821,0.2687,0.1198,0.6896,71.8,4.959,44.3,129,0.143,0.004,0.017,0.604,0.354214285714286,0.979406092530292
134,134.017,2028,32,14,350.4,0.061,14,0.0581,9.9,0.4872,0.2735,0.1196,0.6689,62.7,4.959,42.9,129,0.143,0.036,0.0127,1.134,0.354214285714286,0.978086972224429
135,135.011,2043,29,14,350.4,0.0766,14,0.0759,10.6,0.5028,0.2573,0.1176,0.6845,67.9,4.98,49.4,129,0.071,0,0.0149,0.197,0.355714285714286,0.980899152759497
136,136.017,2058,33,14,350.4,0.1004,14,0.0828,17.2,0.4939,0.2722,0.1313,0.6727,59.7,4.959,45.3,129,0.071,0,0.0234,0.363,0.354214285714286,0.972460504935693
137,137.016,2073,29,14,350.4,0.0782,14,0.0726,17.6,0.5125,0.2816,0.1311,0.6818,62.2,4.96,43.6,129,0.071,0,0.0143,0.833,0.354285714285714,0.983138135197404
138,138.016,2088,30,14,350.4,0.0667,14,0.0669,16.7,0.4903,0.2641,0.1211,0.6636,62.5,4.93,42.2,129,0.071,0,0.0163,-0.373,0.352142857142857,0.969680094384062
139,139.018,2103,33,14,350.4,0.0856,14,0.0765,25.3,0.4834,0.2889,0.1276,0.6573,69.2,4.957,45.9,129,0,0.037,0.0212,0.252,0.354071428571429,0.968846099908037
140,140.016,2118,30,15,328,0.0611,14,0.0653,13.6,0.4932,0.2875,0.1351,0.6663,66.2,4.645,40.8,150,0.267,0.062,0.0172,0.212,0.309666666666667,0.959559547358198
141,141.016,2133,28,16,315.5,0.073,15,0.0702,14.4,0.5086,0.2533,0.1307,0.6573,55.5,4.41,42.7,172,0.375,0.029,0.015,-0.017,0.275625,0.978661430109137
142,142.011,2148,30,16,315.5,0.0948,16,0.0828,13.6,0.491,0.2683,0.1222,0.6822,59.6,4.469,46.8,172,0.25,0,0.0156,-0.427,0.2793125,0.986367581710286
143,143.016,2163,34,16,315.5,0.0963,16,0.0758,17.6,0.5055,0.2787,0.1197,0.7028,60.9,4.515,48.1,172,0.188,0.061,0.0163,-0.069,0.2821875,0.98557096720288
