rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
33,33.032,505,162,45,46.4,0.092,43,0.0567,16,0.5692,0.2833,0.1217,0.7775,76.8,0.68,47.1,353,0.533,0.028,0.0259,0.038,0.0151111111111111,0.959554850124252
34,34.037,520,158,44,46.6,0.0893,41,0.0668,15.8,0.5704,0.2764,0.1257,0.7793,70.1,0.655,46,369,0.386,0.023,0.0169,0.024,0.0148863636363636,0.981928991049234
35,35.032,535,161,46,47.7,0.0957,43,0.0601,21,0.5745,0.2784,0.1276,0.7681,66.5,0.616,43.9,443,0.217,0.002,0.0235,0.282,0.0133913043478261,0.969381637195153
36,36.033,550,162,49,53.4,0.0974,45,0.0566,18.1,0.57,0.2747,0.1279,0.7675,71,0.606,47.5,477,0.327,0.039,0.0201,0.054,0.0123673469387755,0.978474976245435
37,37.035,565,160,47,55,0.092,47,0.0574,18.6,0.552,0.2797,0.1295,0.7409,70.3,0.662,44.2,480,0.468,0.049,0.027,-0.43,0.0140851063829787,0.955965747501957
38,38.031,580,158,47,57.2,0.1037,44,0.0613,17.8,0.5509,0.2628,0.1236,0.7438,67.5,0.679,47.2,535,0.511,0.022,0.0248,-0.465,0.0144468085106383,0.970982290625461
39,39.033,595,165,48,56.6,0.0899,47,0.0573,16.2,0.5633,0.2714,0.1314,0.7455,69.8,0.732,46.7,552,0.583,0.008,0.0215,0.307,0.01525,0.970981498037409
40,40.029,610,162,48,56.6,0.0912,48,0.0644,16.1,0.5523,0.2702,0.1285,0.7376,76.2,0.802,46.8,552,0.583,0.023,0.0241,-0.26,0.0167083333333333,0.964453015702842
41,41.033,625,171,53,51.8,0.0835,46,0.0622,22.1,0.5609,0.2811,0.1259,0.7645,68.3,0.785,47.2,592,0.547,0.019,0.0162,0.017,0.014811320754717,0.980999160626546
42,42.034,640,158,49,55.4,0.094,48,0.0547,19.1,0.5697,0.2536,0.1268,0.7395,67.5,0.844,44.4,578,0.51,0.004,0.0187,0.238,0.0172244897959184,0.980012448992908
43,43.03,655,154,48,56.6,0.0904,46,0.0607,12.6,0.5598,0.2643,0.1213,0.748,78.3,0.858,45.2,581,0.5,0.022,0.0173,-0.287,0.017875,0.981517640978521
44,44.031,670,156,47,57.2,0.0902,43,0.0573,24.2,0.5614,0.2722,0.1198,0.7625,71.5,0.91,47,593,0.489,0.017,0.0253,0.012,0.0193617021276596,0.959857589080116
45,45.031,685,153,46,59.7,0.086,46,0.058,15.1,0.5677,0.2725,0.1205,0.7603,71,0.96,48.8,595,0.5,0.011,0.0199,0.519,0.0208695652173913,0.972859801069253
46,46.033,700,156,45,61.2,0.0935,44,0.0591,17.9,0.5673,0.2728,0.1164,0.7676,73.5,0.991,48.6,590,0.489,0.012,0.0236,0.274,0.0220222222222222,0.967621310534515
47,47.029,715,164,47,59.7,0.0888,46,0.0619,19.5,0.577,0.272,0.1097,0.7839,64.7,0.998,47,592,0.298,0.004,0.0194,-0.454,0.0212340425531915,0.975844008171922
48,48.041,730,157,45,60.9,0.079,45,0.058,16,0.563,0.2807,0.1133,0.7782,73.9,1.031,47.9,606,0.467,0.011,0.0189,-0.243,0.0229111111111111,0.970960339113493
49,49.032,745,161,46,60,0.0825,44,0.0504,14.4,0.5713,0.2736,0.1153,0.783,75.2,1.064,50.7,631,0.348,0.022,0.0185,0.157,0.0231304347826087,0.974533393563238
50,50.03,760,151,46,60.3,0.0862,43,0.0655,17.9,0.562,0.2918,0.1184,0.7852,73.1,1.075,49.3,650,0.304,0.023,0.0211,-0.085,0.0233695652173913,0.969578751858991
51,51.032,775,160,46,59.5,0.0969,45,0.0595,18.1,0.5563,0.2785,0.1179,0.7711,74.3,0.996,48.5,685,0.217,0.01,0.025,-0.086,0.0216521739130435,0.966145467831434
52,52.033,790,168,50,55.4,0.0912,46,0.0585,19.1,0.5731,0.2769,0.1128,0.78,67,0.941,47.1,755,0.2,0.01,0.019,0.338,0.01882,0.978057882858792
53,53.033,805,166,51,54.8,0.0904,49,0.0546,17.4,0.5849,0.2786,0.1139,0.7861,76.7,0.959,46.2,772,0.392,0.001,0.0208,0.612,0.0188039215686275,0.973169709867673
54,54.027,820,160,51,54.6,0.0908,49,0.0548,16.7,0.5722,0.2962,0.1207,0.7938,79.5,0.972,46.9,781,0.51,0.021,0.0244,0.173,0.0190588235294118,0.963217647134199
55,55.031,835,163,55,54,0.1019,50,0.0631,16.5,0.5838,0.2845,0.127,0.7851,68.7,0.958,48.2,818,0.6,0.018,0.0221,0.368,0.0174181818181818,0.976198428642202
56,56.033,850,166,55,53.7,0.0907,53,0.0557,15.6,0.5754,0.2773,0.1238,0.7771,70.5,0.965,47,834,0.382,0.01,0.0214,0.215,0.0175454545454545,0.971766976878988
57,57.037,865,167,52,57.5,0.0992,50,0.0641,12.8,0.5876,0.27,0.1257,0.79,70.9,1.043,45.6,849,0.385,0.001,0.0173,0.43,0.0200576923076923,0.984675747501949
58,58.033,880,161,53,57.2,0.0918,50,0.0563,17.1,0.5891,0.2749,0.1267,0.7812,68.2,1.062,45.9,884,0.283,0.01,0.0211,0.6,0.0200377358490566,0.973226658722178
59,59.033,895,160,52,58.3,0.093,51,0.0551,16.4,0.5858,0.2765,0.1203,0.7843,64.3,1.109,45,936,0.404,0.02,0.0193,0.113,0.0213269230769231,0.978229315326112
60,60.033,910,163,57,54.1,0.0981,52,0.057,16.9,0.5722,0.3021,0.1224,0.7962,73.6,1.057,49.8,1005,0.386,0.011,0.0231,-0.331,0.0185438596491228,0.97188064722145
61,61.028,925,161,59,52.9,0.1053,57,0.0586,27,0.5644,0.2979,0.1256,0.7839,73.5,0.993,50.4,1059,0.322,0.017,0.0256,-0.175,0.0168305084745763,0.969997495173001
62,62.032,940,161,57,54,0.098,55,0.0548,14,0.5789,0.2925,0.1153,0.8042,74,1.064,49.3,1088,0.368,0.001,0.0239,0.098,0.0186666666666667,0.969806032208652
63,63.032,955,157,55,55.3,0.0914,54,0.0557,15.3,0.5613,0.2705,0.1219,0.7647,77.1,1.075,46.6,1082,0.182,0.01,0.0191,0.038,0.0195454545454545,0.977921719659407
64,64.037,970,163,55,54.4,0.0806,52,0.0524,19.7,0.5599,0.2735,0.1233,0.7527,65.9,1.09,45.4,1144,0.145,0.006,0.0199,-0.476,0.0198181818181818,0.969041406604539
65,65.032,985,162,57,54.7,0.0901,54,0.0538,17.2,0.5653,0.2736,0.1244,0.7592,65.2,1.06,49.7,1136,0.421,0.009,0.0196,-0.823,0.0185964912280702,0.976052282308627
66,66.04,1000,166,57,56.2,0.095,54,0.0573,12.2,0.5781,0.2691,0.1257,0.7728,68.8,1.109,45.1,1143,0.544,0,0.0207,-0.084,0.0194561403508772,0.975972276069618
67,67.032,1015,163,58,61.6,0.085,56,0.058,14.9,0.5765,0.2683,0.127,0.7605,64.6,1.131,44.5,1158,0.552,0.011,0.0182,-0.077,0.0195,0.97680787937956
68,68.03,1030,165,61,59.1,0.0807,59,0.0568,15.2,0.5704,0.2685,0.1242,0.7642,67.2,1.123,45.5,1209,0.459,0.055,0.0178,-0.258,0.0184098360655738,0.975371144556564
69,69.033,1045,162,58,61.3,0.09,56,0.0598,15.9,0.5745,0.2727,0.1218,0.7717,70.4,1.178,45.3,1192,0.345,0.018,0.0211,0.089,0.0203103448275862,0.972129519389847
70,70.032,1060,162,59,61.3,0.0961,56,0.0648,16.1,0.5735,0.2677,0.1234,0.7645,72.4,1.157,48,1262,0.424,0.034,0.023,0.527,0.0196101694915254,0.970937291226145
71,71.032,1075,160,58,61.8,0.0893,53,0.0575,19.5,0.5682,0.2788,0.1214,0.7684,70,1.173,47,1247,0.224,0.01,0.0214,-0.028,0.0202241379310345,0.970861409300945
72,72,1089,159,53,65.3,0.0833,51,0.0609,15.4,0.5655,0.2775,0.1238,0.763,83,1.154,48.1,1255,0.34,0.01,0.0189,-0.039,0.0217735849056604,0.973920214752969
73,73.064,1105,153,53,65.5,0.0853,49,0.0559,15.3,0.5582,0.2652,0.1227,0.7476,69.1,1.201,46.1,1276,0.642,0.019,0.0212,-0.329,0.0226603773584906,0.968623022978765
74,74.063,1120,159,54,64.6,0.086,52,0.0548,16.6,0.5689,0.2701,0.1238,0.7523,69.4,1.192,45.9,1297,0.5,0.018,0.0224,0.384,0.0220740740740741,0.965483258892525
75,75,1134,164,55,63.6,0.0746,52,0.0511,12.9,0.5459,0.2515,0.1283,0.7235,66.9,1.212,44.7,1318,0.545,0.008,0.0179,0.296,0.0220363636363636,0.970786142458979
76,76.001,1149,171,53,65.7,0.0739,53,0.054,13.7,0.5511,0.2522,0.1291,0.724,71.4,1.302,43.2,1286,0.491,0.023,0.018,0.001,0.0245660377358491,0.969882718853852
77,77.001,1164,171,55,66.3,0.0762,52,0.0562,17.1,0.5492,0.2614,0.1277,0.7252,69.6,1.27,42.4,1280,0.382,0,0.0199,0.411,0.0230909090909091,0.965296918763372
78,78.07,1180,161,59,62.6,0.079,51,0.0556,17.2,0.5745,0.2681,0.1259,0.7555,70.4,1.221,45.3,1359,0.271,0.017,0.0196,0.198,0.0206949152542373,0.968734102784212
79,79.033,1194,161,54,67.8,0.0787,48,0.0554,13.1,0.5594,0.2657,0.1268,0.7428,68.6,1.283,43.9,1347,0.204,0.009,0.0181,0.033,0.0237592592592593,0.973193631719549
80,80.031,1209,157,53,70.6,0.0823,51,0.0568,14.8,0.5594,0.2799,0.1328,0.7466,74.5,1.254,44.8,1445,0.321,0.001,0.0195,0.184,0.0236603773584906,0.97152476509116
81,81.026,1224,150,52,71.7,0.0799,51,0.0505,20.1,0.5357,0.2899,0.1251,0.7537,69.5,1.293,45.6,1425,0.212,0.033,0.0224,0.659,0.0248653846153846,0.959897719492312
82,82.031,1239,155,54,71.7,0.0803,52,0.0467,16.9,0.5391,0.2838,0.1295,0.7567,67.8,1.274,46.5,1442,0.37,0.012,0.0186,-0.266,0.0235925925925926,0.972803630095115
83,83.031,1254,161,53,72.9,0.077,53,0.0547,14.5,0.5503,0.2807,0.122,0.7752,73.9,1.32,47.6,1422,0.264,0.009,0.0196,0.263,0.0249056603773585,0.967060810688887
84,84.034,1269,167,59,68.9,0.0842,55,0.0544,14.4,0.583,0.2675,0.12,0.7755,69.7,1.209,47.2,1534,0.254,0.004,0.0197,0.373,0.0204915254237288,0.972244599799623
85,85.032,1284,161,57,70.9,0.0938,53,0.0508,17.5,0.5694,0.2756,0.1287,0.7539,69.4,1.25,46.5,1527,0.246,0.011,0.0205,-0.374,0.0219298245614035,0.975825727730542
86,86.032,1299,163,56,72.2,0.0831,55,0.053,16.6,0.5626,0.2644,0.1295,0.7408,73.4,1.278,47.1,1496,0.268,0,0.0179,0.378,0.0228214285714286,0.976525213253695
87,87.067,1314,165,56,71.3,0.0795,54,0.0558,15.2,0.5513,0.2618,0.1338,0.713,62,1.157,43.1,1544,0.339,0.03,0.0198,-0.103,0.0206607142857143,0.968488930301616
88,88,1328,171,59,72.7,0.092,57,0.0576,18.5,0.5527,0.2563,0.1261,0.7247,68.7,1.127,45.9,1613,0.542,0.012,0.0194,-0.158,0.0191016949152542,0.977514207807246
89,89,1343,165,57,73.9,0.0861,55,0.0534,19.4,0.5686,0.2715,0.1255,0.762,70.7,1.191,47.9,1618,0.421,0.02,0.0201,-0.455,0.0208947368421053,0.972368932825456
90,90.065,1359,159,58,73.1,0.0829,53,0.0539,16.1,0.571,0.2663,0.123,0.7475,69.2,1.144,44.2,1699,0.345,0.002,0.0186,0.349,0.0197241379310345,0.974504787492462
91,91,1373,168,56,75.6,0.0814,55,0.047,15.4,0.5447,0.2786,0.1274,0.7258,67.9,1.209,45.1,1667,0.411,0.027,0.0198,0.19,0.0215892857142857,0.969965321347371
92,92.021,1388,156,56,74.7,0.0898,55,0.0573,23.5,0.5612,0.2805,0.1264,0.7503,66.1,1.224,45.8,1731,0.5,0.021,0.0203,-0.211,0.0218571428571429,0.974113865483633
93,93.03,1403,162,59,71.2,0.0939,59,0.0514,17.6,0.5457,0.276,0.1229,0.7435,76.8,1.205,47.9,1752,0.339,0.013,0.0205,-0.266,0.0204237288135593,0.975877825758035
94,94.046,1418,168,61,69.7,0.0874,59,0.0577,15.6,0.5439,0.2854,0.1218,0.7479,67.4,1.183,45.3,1813,0.377,0.044,0.0194,-0.017,0.0193934426229508,0.97505395913762
95,95,1432,166,62,69.5,0.0915,59,0.0547,17,0.5486,0.294,0.1169,0.7583,68.6,1.195,45.6,1828,0.339,0,0.0194,-0.016,0.0192741935483871,0.977264924041925
96,96.033,1447,165,57,71.9,0.0922,54,0.0637,17.5,0.5612,0.2789,0.1234,0.7552,71.4,1.187,46.2,1957,0.298,0.018,0.0202,0.153,0.0208245614035088,0.975704892702368
97,97.002,1460,159,54,71.8,0.0907,50,0.0546,16.8,0.5471,0.2811,0.1283,0.7382,76.2,1.084,47.7,2041,0.241,0.018,0.0226,0.299,0.0200740740740741,0.968458965145373
98,98.004,1474,163,52,71.9,0.0923,51,0.056,19.5,0.5322,0.2864,0.135,0.7145,72,1.067,46.7,2094,0.385,0.01,0.022,0.162,0.0205192307692308,0.971178538636985
99,99.001,1489,173,55,69.3,0.0823,52,0.0547,22.3,0.5187,0.293,0.1418,0.7071,81.3,1.04,50,2159,0.473,0.025,0.0219,-0.011,0.0189090909090909,0.963945529580088
100,100.008,1504,168,56,70.2,0.0861,54,0.0563,18.6,0.5231,0.289,0.134,0.7322,75.4,1.056,48.1,2210,0.643,0.028,0.0234,-0.03,0.0188571428571429,0.962360254986189
101,101,1519,167,58,68.1,0.0846,56,0.0604,14.9,0.5335,0.286,0.129,0.7297,75.3,1.077,46.9,2242,0.586,0.012,0.019,-0.452,0.0185689655172414,0.97445420572518
102,102.065,1535,165,55,71.5,0.0881,55,0.064,15,0.5425,0.2844,0.1385,0.7288,72.7,1.159,48.5,2204,0.182,0.021,0.0192,-0.163,0.0210727272727273,0.975963472375678
103,103.065,1550,168,60,66.5,0.0802,54,0.0539,16.6,0.5348,0.285,0.1307,0.7395,76.1,1.098,48.1,2295,0.35,0.018,0.0186,0.085,0.0183,0.972734815385623
104,104.078,1565,163,56,70.4,0.0842,56,0.0608,17.4,0.548,0.2742,0.128,0.7551,75.2,1.182,48.4,2247,0.286,0.043,0.015,-0.429,0.0211071428571429,0.984003836760087
105,105.067,1580,158,58,74.3,0.079,55,0.0521,14.3,0.5616,0.2846,0.1286,0.7599,71,1.184,48.2,2269,0.448,0.014,0.0196,-0.073,0.0204137931034483,0.968734102784212
106,106,1594,166,58,74.9,0.0953,57,0.0635,17,0.5662,0.2752,0.1284,0.7445,61.6,1.152,47.1,2316,0.414,0.01,0.0185,0.286,0.0198620689655172,0.980977034744448
107,107.065,1610,167,57,76,0.0897,54,0.058,15.3,0.5564,0.2898,0.1331,0.7483,64,1.195,48.6,2306,0.298,0.009,0.0206,0.12,0.0209649122807018,0.973272240908
108,108,1624,169,56,82.1,0.0858,53,0.0569,15.9,0.5452,0.2783,0.1342,0.735,69.7,1.23,49.4,2242,0.214,0.011,0.0202,-0.022,0.0219642857142857,0.971891009004262
109,109.028,1639,162,54,84.1,0.0826,50,0.0537,19,0.5343,0.3009,0.1277,0.7569,72.7,1.25,49.8,2317,0.352,0.019,0.02,-0.248,0.0231481481481481,0.970243628998048
110,110.03,1654,161,55,82.5,0.0784,53,0.0565,17.2,0.5417,0.2862,0.1283,0.7397,70.6,1.259,47.7,2364,0.473,0.018,0.02,-0.157,0.0228909090909091,0.966914137227988
111,111.03,1669,163,57,82.3,0.0884,52,0.0516,15.5,0.5362,0.2699,0.1254,0.7236,72.5,1.258,46.3,2424,0.491,0.018,0.0212,-0.181,0.0220701754385965,0.970817616789422
112,112.03,1684,157,62,77.8,0.0896,61,0.0615,18,0.549,0.2752,0.1208,0.7506,71.7,1.2,46.9,2465,0.532,0.004,0.0189,0.367,0.0193548387096774,0.977499550431482
113,113.03,1699,160,65,74.9,0.0825,60,0.0496,16.7,0.5499,0.2715,0.1251,0.7322,65.5,1.194,45.4,2520,0.462,0.016,0.017,0.216,0.0183692307692308,0.978539231012194
114,114.03,1714,164,63,76.2,0.0839,61,0.0579,10.4,0.5592,0.263,0.1261,0.7355,66.7,1.192,46,2529,0.508,0.006,0.0159,0.413,0.0189206349206349,0.9818785354887
115,115.031,1729,159,63,76.6,0.0793,62,0.0534,17.2,0.575,0.2744,0.1266,0.7509,62.9,1.236,44.9,2488,0.492,0,0.0139,-0.217,0.0196190476190476,0.984517959747055
116,116.029,1744,169,64,75.7,0.0843,63,0.0642,17.4,0.5661,0.2815,0.1224,0.7742,76,1.256,47.3,2526,0.344,0.002,0.017,0.063,0.019625,0.979455434295138
117,117,1758,174,64,75.2,0.0841,63,0.0549,16.6,0.5541,0.2906,0.1163,0.7779,71,1.276,48,2578,0.453,0.001,0.0196,0.076,0.0199375,0.972463343304306
118,118.036,1773,183,67,72.9,0.0829,64,0.0591,13.4,0.5769,0.2875,0.1111,0.8017,69.7,1.248,46.2,2683,0.373,0.008,0.0143,-0.227,0.0186268656716418,0.985010045837624
119,119.001,1787,175,71,70,0.0946,66,0.0578,17.1,0.5802,0.2788,0.1175,0.7923,77.1,1.208,48.5,2759,0.408,0.002,0.0178,0.349,0.0170140845070423,0.982138259007728
120,120.004,1802,176,72,70.7,0.0899,68,0.0649,14.5,0.5716,0.2932,0.1191,0.7758,70.6,1.245,46.8,2775,0.431,0.029,0.018,0.792,0.0172916666666667,0.979750459424837
121,121.064,1818,168,73,70,0.0955,71,0.0663,13.9,0.57,0.2825,0.1205,0.7811,70.2,1.264,48.7,2818,0.417,0.007,0.0171,0.161,0.0173150684931507,0.983838593917802
122,122.069,1833,171,74,75.1,0.0803,69,0.0608,18,0.5564,0.2768,0.1199,0.7655,69.4,1.189,46.7,2808,0.329,0.036,0.0196,-0.341,0.0160675675675676,0.969753921259281
123,123.002,1847,171,80,71.6,0.0826,76,0.0579,14.5,0.5587,0.2777,0.1232,0.7592,70.3,1.129,46.5,2919,0.354,0.024,0.0196,0.061,0.0141125,0.971439313959803
124,124.035,1862,178,81,71,0.0794,75,0.0584,13.1,0.5677,0.2801,0.1254,0.77,71.5,1.105,48.2,2965,0.309,0.007,0.016,-0.067,0.013641975308642,0.979486182578112
125,125.034,1876,167,74,78.2,0.0749,67,0.0586,18,0.5578,0.2873,0.1246,0.7712,70.8,1.103,47.9,2925,0.405,0.036,0.0174,-0.251,0.0149054054054054,0.972641856883003
126,126.031,1889,165,69,83.4,0.0699,69,0.0539,15.2,0.5422,0.27,0.1273,0.7353,74.6,1.078,47.6,2902,0.377,0.012,0.0185,0.071,0.0156231884057971,0.964340743768486
127,127.033,1904,169,71,81.6,0.0614,67,0.0503,16.2,0.5411,0.27,0.1294,0.7247,69.8,1.089,45,2931,0.3,0.007,0.0151,-0.117,0.0153380281690141,0.969288013024848
128,128.07,1919,160,69,83.4,0.072,66,0.0499,13.4,0.5382,0.2677,0.1273,0.7295,86,1.09,48.4,2983,0.275,0.028,0.0172,-0.031,0.0157971014492754,0.971046908632859
129,129.064,1934,157,69,82.8,0.073,65,0.0575,11.6,0.5536,0.2707,0.1243,0.7463,76.1,1.081,47.5,2985,0.377,0.011,0.0172,-0.587,0.0156666666666667,0.971846126697203
130,130.063,1949,162,67,85.6,0.072,66,0.0555,13.7,0.5564,0.2667,0.1238,0.7402,75.7,1.14,48.3,3002,0.328,0.03,0.0137,-0.245,0.0170149253731343,0.981730292536576
131,131.08,1964,164,66,86.5,0.076,65,0.0584,12.9,0.5562,0.2679,0.1216,0.7441,75.3,1.162,49.3,3014,0.485,0.031,0.0137,-0.272,0.0176060606060606,0.983618418852462
132,132.034,1978,166,66,86.5,0.0757,66,0.0521,19.5,0.5396,0.276,0.1238,0.7433,77.6,1.184,48.2,3015,0.273,0.022,0.0192,-0.024,0.0179393939393939,0.967300585443385
133,133.036,1993,163,67,86.7,0.0706,65,0.0574,15,0.5248,0.2853,0.1205,0.7467,84.7,1.185,49.2,3055,0.388,0.023,0.02,-0.172,0.0176865671641791,0.959035439800403
134,134.036,2008,172,67,86.8,0.0799,66,0.0531,17.3,0.5504,0.2872,0.1267,0.7545,79.7,1.222,47.1,3045,0.358,0.022,0.0221,0.185,0.0182388059701493,0.960986365160529
135,135.032,2023,169,68,85.7,0.0782,68,0.0613,13.8,0.5568,0.2697,0.1304,0.7493,75.4,1.24,48.1,3066,0.324,0.015,0.0141,0.522,0.0182352941176471,0.983610400451108
136,136.03,2038,178,69,84.3,0.0789,69,0.0596,14.1,0.5528,0.2714,0.1292,0.747,80.1,1.238,45.5,3121,0.232,0,0.0156,0.254,0.0179420289855072,0.980258814234699
137,137.033,2052,163,67,85.7,0.0797,66,0.0625,15.2,0.5655,0.2792,0.1249,0.757,76.3,1.178,46.2,3218,0.284,0.016,0.0164,0.055,0.0175820895522388,0.978600036104599
138,138.065,2067,160,70,82.5,0.0695,64,0.0549,14.9,0.5503,0.2746,0.1209,0.7463,69.1,1.144,46.7,3255,0.4,0.011,0.0173,0.263,0.0163428571428571,0.968523827176868
139,139.066,2082,162,68,86.2,0.0752,66,0.0555,13.3,0.5633,0.2715,0.1235,0.7473,69.8,1.205,45.8,3267,0.221,0.002,0.0163,0.177,0.0177205882352941,0.976225963402246
140,140.03,2096,164,66,91.2,0.0704,64,0.0549,15.2,0.5505,0.2813,0.1285,0.7384,64.5,1.203,46.7,3265,0.136,0.011,0.0171,-0.045,0.0182272727272727,0.970051902779302
