rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
18,18.035,466,84,20,92.8,0.0969,20,0.0575,21.7,0.4796,0.223,0.0968,0.6036,51.2,0.625,39.5,83,0.5,0,0.0186,0.024,0.03125,0.981404615445664
19,19.04,487,84,22,95.7,0.1149,19,0.0681,19.2,0.485,0.2038,0.1035,0.6054,56.9,0.602,42.4,89,0.273,0.001,0.0241,-0.97,0.0273636363636364,0.977755563277198
20,20.037,506,89,20,104.7,0.1094,19,0.0627,21.2,0.4893,0.205,0.0941,0.6236,63.5,0.646,43.8,88,0.35,0.024,0.0238,0.188,0.0323,0.976049116687005
21,21,521,90,21,104.3,0.0978,21,0.0622,19.1,0.4653,0.2104,0.0974,0.5901,65.5,0.613,41.2,93,0.095,0.001,0.019,-0.423,0.0291904761904762,0.980947298176577
22,22.034,537,92,21,104.3,0.0863,21,0.0641,22.2,0.4561,0.2084,0.0977,0.5966,70.3,0.657,40.5,93,0.333,0.071,0.019,-0.403,0.0312857142857143,0.97546327187257
23,23.033,553,91,22,99.8,0.1031,21,0.0668,24.2,0.4759,0.2169,0.0925,0.6047,62.3,0.649,40.3,100,0.364,0.042,0.0269,-0.077,0.0295,0.965362660311832
24,24.036,568,92,23,97.4,0.1094,23,0.0661,24.5,0.4665,0.2366,0.0923,0.6146,72.6,0.678,43.4,107,0.478,0.021,0.0269,-0.018,0.0294782608695652,0.969298588232303
25,25.038,583,97,25,90.3,0.0926,24,0.0598,20.7,0.4546,0.2196,0.0937,0.6088,78.5,0.652,42.5,111,0.32,0.023,0.0227,0.377,0.02608,0.969487591356503
26,26.038,599,96,26,87.7,0.0896,26,0.0622,21,0.4433,0.2199,0.0973,0.6071,76.5,0.649,45.1,116,0.231,0.038,0.0238,-0.069,0.0249615384615385,0.964076428181397
27,27.038,614,94,26,87.7,0.087,24,0.0611,21,0.4473,0.2249,0.1043,0.6006,77.3,0.675,42.5,116,0.423,0.019,0.0187,-0.288,0.0259615384615385,0.976626699072236
28,28.028,629,95,24,94.5,0.1075,24,0.0649,23.2,0.4524,0.2295,0.0996,0.6102,72.8,0.771,42.9,109,0.542,0.021,0.0349,-0.07,0.032125,0.945833823934547
29,29.007,645,97,25,95.7,0.1057,24,0.0659,25.6,0.447,0.2458,0.1078,0.6114,76.7,0.8,48,114,0.44,0.003,0.0323,0.608,0.032,0.952165816380666
30,30.001,660,101,25,95.7,0.1079,25,0.0634,28.4,0.4381,0.2519,0.0973,0.6119,66.2,0.86,44.2,114,0.4,0.003,0.0239,0.076,0.0344,0.975160055657562
31,31.002,675,101,27,92.9,0.1151,25,0.0725,22.8,0.4255,0.2434,0.1073,0.583,71.3,0.83,43.4,124,0.407,0.038,0.0263,-0.328,0.0307407407407407,0.973544626430611
32,32.003,690,105,29,88.7,0.1031,26,0.0622,25.6,0.4309,0.2242,0.1031,0.585,75.6,0.741,44.6,138,0.31,0.001,0.0266,0.497,0.025551724137931,0.966144398641479
33,33.003,705,107,29,88.7,0.101,28,0.0599,37.1,0.4499,0.2294,0.1024,0.603,57.7,0.791,45.2,137,0.276,0.002,0.0236,-0.015,0.0272758620689655,0.972317556784939
34,34.07,721,107,31,94,0.1082,29,0.0643,27.7,0.4391,0.2194,0.0977,0.5877,69.5,0.769,41.9,167,0.258,0.008,0.0299,-0.426,0.0248064516129032,0.961059906095665
35,35.005,735,112,32,92.2,0.1072,30,0.0592,21.6,0.4538,0.2214,0.097,0.6007,73.6,0.779,43.2,164,0.438,0.034,0.0234,0.545,0.02434375,0.975885381481941
36,36.004,750,108,32,93.5,0.0844,32,0.0567,16.2,0.4662,0.2187,0.1015,0.6123,72.1,0.781,42.9,162,0.5,0.016,0.0153,-0.714,0.02440625,0.983431593484449
37,37.004,765,113,33,91.6,0.0979,33,0.0565,23.7,0.4595,0.2334,0.1062,0.6103,73.3,0.828,44.5,170,0.667,0.008,0.0229,0.355,0.0250909090909091,0.972257735182087
38,38.007,780,120,36,85.9,0.084,33,0.0587,18.3,0.4724,0.2249,0.0975,0.6268,68.9,0.83,45.3,192,0.528,0.001,0.0178,-0.147,0.0230555555555556,0.977290321185105
39,39.005,795,115,34,95.4,0.1092,34,0.069,21.8,0.4785,0.2284,0.1036,0.6203,70.9,0.779,43.1,193,0.324,0.036,0.0248,0.124,0.0229117647058824,0.973869992149658
40,40.006,810,117,34,95.4,0.1004,34,0.0617,19.4,0.4836,0.2335,0.0989,0.631,61.7,0.809,42.4,193,0.265,0.028,0.0213,-0.126,0.0237941176470588,0.977236811548086
41,41.003,825,118,35,97.9,0.092,35,0.0623,20,0.4568,0.2271,0.1084,0.6091,62,0.781,41.2,199,-0.143,0,0.0177,-0.238,0.0223142857142857,0.98131828985877
42,42.007,840,117,36,95.2,0.0912,34,0.0574,21.5,0.479,0.2341,0.1022,0.6309,68.4,0.775,43.7,204,0.25,0.056,0.0178,0.141,0.0215277777777778,0.980768345823145
43,43.006,855,116,35,97.6,0.0957,34,0.0618,22.2,0.4577,0.2192,0.1058,0.598,68.9,0.807,40,207,0.286,0.001,0.0209,-0.236,0.0230571428571429,0.975861392036374
44,44.006,870,122,36,100.9,0.0895,34,0.0607,19.2,0.4742,0.2236,0.1004,0.6213,68.6,0.84,42.9,219,0.583,0.042,0.0178,-0.228,0.0233333333333333,0.980023305321774
45,45.006,885,121,38,104.4,0.0883,35,0.0607,22.8,0.4693,0.2268,0.1088,0.6174,78.5,0.823,44.5,224,0.263,0.026,0.0194,-0.799,0.0216578947368421,0.975566231284509
46,46.011,900,124,39,103,0.0926,38,0.061,19.5,0.4861,0.2329,0.1167,0.6123,67.9,0.826,43.4,241,0.333,0.017,0.0153,0.413,0.0211794871794872,0.98625560102695
47,47.01,915,123,40,104.7,0.107,40,0.0614,20.2,0.4836,0.2314,0.1068,0.6213,66.5,0.775,42,248,0.225,0.001,0.021,0.566,0.019375,0.980551555035813
48,48.002,930,120,42,101.5,0.0999,40,0.0562,23.1,0.486,0.2263,0.1029,0.6255,71,0.762,43.4,249,0.286,0,0.0187,-0.109,0.0181428571428571,0.9823242626307
49,49.006,945,120,45,96.1,0.0994,43,0.0692,17.8,0.4732,0.2184,0.0998,0.6052,69.2,0.727,43.6,274,0.156,0.04,0.016,-0.275,0.0161555555555556,0.986959985467754
50,50.006,960,123,44,98.2,0.0997,42,0.0493,18.8,0.4714,0.2343,0.0929,0.6367,83.4,0.763,47.4,263,0.136,0.003,0.0207,-0.126,0.0173409090909091,0.978208947225434
51,51.008,975,125,42,102.3,0.0996,42,0.0552,22.7,0.4885,0.2373,0.0955,0.6362,64,0.799,42.7,263,0.143,0.009,0.021,-0.041,0.0190238095238095,0.977519857523969
52,52.009,990,124,44,102.1,0.1038,42,0.0604,20.7,0.4948,0.2332,0.0946,0.6492,66.1,0.782,45,280,0.409,0.07,0.0254,0.258,0.0177727272727273,0.969598499339345
53,53.008,1005,126,45,99.9,0.0927,44,0.059,23.1,0.4762,0.2358,0.099,0.6265,59.2,0.822,41.8,288,0.467,0.029,0.0228,0.005,0.0182666666666667,0.969281326142917
54,54.006,1020,125,44,102.1,0.0958,44,0.056,24.6,0.4784,0.2207,0.1031,0.618,65.9,0.88,41.8,280,0.205,0.015,0.0204,0.016,0.02,0.977064485767858
55,55.002,1035,120,45,100.8,0.1006,44,0.0584,18,0.4669,0.2292,0.0942,0.6306,67.5,0.871,44.3,291,0.244,0.036,0.0216,0.274,0.0193555555555556,0.976677466292028
56,56.008,1050,124,46,99.9,0.0916,45,0.0474,21.6,0.4821,0.2225,0.0974,0.636,73.4,0.878,44.9,297,0.13,0.004,0.0183,-0.364,0.0190869565217391,0.979840440363593
57,57.007,1065,126,48,96,0.0905,46,0.0519,27.4,0.4609,0.2442,0.1043,0.636,72,0.866,46.5,309,0.438,0.021,0.028,-0.383,0.0180416666666667,0.950934501550194
58,58.006,1080,124,49,95,0.0954,48,0.0499,21.4,0.4786,0.2399,0.0954,0.6471,72,0.887,47.2,306,0.327,0.015,0.0281,0.319,0.0181020408163265,0.955636295749136
59,59.007,1095,126,51,96.6,0.095,49,0.0459,22.9,0.4754,0.2471,0.0998,0.6472,69.3,0.885,46.3,321,0.294,0.018,0.0244,-0.417,0.0173529411764706,0.966453378577564
60,60.01,1110,125,51,97.2,0.0935,50,0.0551,23,0.4537,0.2331,0.1063,0.602,67,0.904,45.7,311,0.275,0.03,0.0245,0.217,0.0177254901960784,0.965059161987643
61,61.008,1125,126,50,99,0.0843,50,0.0506,24.9,0.4401,0.2365,0.1086,0.5913,59.1,0.969,41.6,310,0.48,0.004,0.0244,0.049,0.01938,0.957195412691629
62,62.003,1140,130,51,97.8,0.0864,51,0.0526,18.7,0.4553,0.2218,0.1069,0.5945,64.5,0.999,43,309,0.294,0.054,0.0221,-0.249,0.0195882352941176,0.966733154331542
63,63.008,1155,130,52,97.1,0.0852,48,0.0624,23.9,0.4525,0.2261,0.1113,0.5949,65.5,1.012,42.7,317,0.288,0.064,0.0194,-0.415,0.0194615384615385,0.973731443367521
64,64.009,1170,125,52,99.9,0.0965,48,0.0578,19.5,0.4678,0.2194,0.107,0.5936,66.8,0.994,42.4,328,0.346,0.024,0.0202,-0.023,0.0191153846153846,0.977845820081545
65,65.026,1185,122,51,101.2,0.0954,50,0.0638,25.6,0.4718,0.2135,0.1013,0.6041,64.3,1.034,41.6,342,0.392,0.021,0.0206,-0.34,0.0202745098039216,0.976408201845699
66,66.006,1200,124,51,101.2,0.0877,51,0.053,20.9,0.4733,0.2175,0.0987,0.611,68.6,1.061,41.8,342,0.216,0.021,0.0234,0.708,0.0208039215686275,0.963746741249724
67,67.006,1215,124,52,99.3,0.0999,50,0.0594,24.2,0.4702,0.2323,0.0952,0.6306,67.9,1.044,45.6,352,0.115,0.012,0.0235,0.204,0.0200769230769231,0.971938467241535
68,68.012,1230,120,50,103,0.0934,50,0.0595,20.3,0.4763,0.236,0.0954,0.6315,69.2,1.034,43.9,354,0.02,0.031,0.0207,-0.392,0.02068,0.975131422723519
69,69.002,1245,117,50,103,0.0927,49,0.0604,19.9,0.4729,0.2248,0.0984,0.6198,80.7,1.049,46.3,354,0.3,0.017,0.0223,-0.048,0.02098,0.970634034882588
70,70.006,1260,122,50,102.6,0.0795,47,0.0541,21.9,0.4675,0.2202,0.1012,0.6096,78.9,0.943,45.8,368,0.14,0.003,0.0228,0.262,0.01886,0.957992739533888
71,71.005,1275,122,50,104.4,0.0803,50,0.0577,19.3,0.4567,0.2314,0.1,0.6034,77.3,0.961,45.4,365,0.08,0.02,0.0214,0.036,0.01922,0.963834746270938
72,72.006,1290,123,53,123.1,0.0826,50,0.051,19.8,0.4546,0.2315,0.0988,0.6116,75.7,0.903,42.9,361,0.019,0,0.0206,-0.235,0.0170377358490566,0.968401929478473
73,73.006,1305,123,55,119.3,0.0882,52,0.0506,21.6,0.4653,0.2247,0.1036,0.6034,70.6,0.881,42.9,364,0.091,0.01,0.0191,0.34,0.0160181818181818,0.976270799247958
74,74.008,1320,126,54,121.3,0.0752,54,0.0579,20.4,0.445,0.2225,0.1085,0.5828,64.5,0.903,42.2,364,0.13,0.027,0.0176,0.04,0.0167222222222222,0.972226353940073
75,75.007,1335,125,55,119.9,0.081,53,0.0543,18.1,0.4421,0.2272,0.1051,0.5966,75.5,0.911,43.7,378,0.2,0.038,0.0193,0.292,0.0165636363636364,0.971198559657159
76,76.001,1350,121,58,114.7,0.0802,54,0.0579,20.3,0.4584,0.2282,0.1004,0.6033,76,0.891,41.3,402,0.19,0.006,0.0175,0.164,0.0153620689655172,0.97590306950901
77,77.005,1365,121,59,112.9,0.0815,56,0.0577,19,0.4607,0.2336,0.1038,0.6091,73.9,0.898,44.2,425,0.271,0.025,0.0195,0.088,0.0152203389830508,0.970954598448408
78,78.006,1380,120,58,114.9,0.0967,58,0.0696,18.2,0.4636,0.218,0.0967,0.6118,74.8,0.933,43.4,412,0.241,0.059,0.0232,0.669,0.0160862068965517,0.970793337224976
79,79.005,1395,119,57,117.8,0.0963,56,0.0625,21.7,0.4674,0.2265,0.102,0.6081,62.2,0.941,41.9,409,0.193,0.028,0.0206,-0.026,0.0165087719298246,0.976852310840193
80,80.005,1410,124,56,119.4,0.0788,56,0.0568,20.2,0.4311,0.2316,0.1127,0.572,66.4,0.934,42.3,402,0.143,0.011,0.0205,0.423,0.0166785714285714,0.965567599390247
81,81.006,1425,122,57,117.6,0.0838,57,0.0502,21,0.4247,0.2443,0.1102,0.5695,68.6,0.944,44.3,417,0.386,0.011,0.0237,0.092,0.0165614035087719,0.959174113781263
82,82.007,1440,126,57,117.6,0.0805,57,0.0574,18.4,0.4229,0.2393,0.1127,0.5654,74.4,0.991,41.2,417,0.561,0.051,0.0208,0.361,0.0173859649122807,0.96604199889483
83,83.003,1455,128,60,113.7,0.0871,58,0.0561,17.9,0.435,0.2197,0.1108,0.5718,79.7,0.991,43,457,0.45,0.008,0.0198,-0.131,0.0165166666666667,0.973818968558304
84,84.014,1470,127,61,116,0.0813,61,0.0576,18.7,0.4476,0.2133,0.1083,0.5729,72.3,1.003,42.1,449,0.164,0.042,0.0162,-0.133,0.0164426229508197,0.979946252759373
85,85.008,1485,126,61,117.3,0.0913,61,0.0613,18.5,0.4684,0.2124,0.1047,0.5941,66.2,1.024,41,435,0.459,0.008,0.0182,0.291,0.0167868852459016,0.979929812681804
86,86.04,1500,124,62,115.6,0.074,62,0.0516,18.8,0.456,0.2167,0.1074,0.5707,64.8,1.043,38.8,439,0.21,0.04,0.0168,0.043,0.0168225806451613,0.973888458191835
87,87.059,1515,124,62,115,0.077,61,0.0564,20.6,0.4368,0.2237,0.1091,0.5757,69.4,1.033,41.3,450,0.161,0.024,0.0225,0.139,0.0166612903225806,0.956354853688236
88,88.04,1530,126,61,118.8,0.0836,60,0.0679,15.8,0.4401,0.2184,0.1093,0.5729,68.2,1.01,41.3,450,0.131,0.05,0.0167,-0.027,0.0165573770491803,0.979844700218755
89,89.04,1545,121,61,118.9,0.0769,60,0.0508,27.1,0.4282,0.2238,0.0984,0.581,76.4,1.024,43.4,452,0.23,0.059,0.0179,-0.036,0.0167868852459016,0.972531853360002
90,90.052,1560,124,59,120.9,0.083,59,0.0506,28.6,0.4269,0.2377,0.0996,0.5845,86.6,0.961,45.8,458,0.373,0.045,0.0205,0.122,0.0162881355932203,0.969018550731651
91,91.041,1575,125,60,119.2,0.0837,59,0.0558,20.9,0.4333,0.2321,0.0977,0.5839,78,0.992,42.8,462,0.4,0.043,0.022,0.212,0.0165333333333333,0.964838484138319
92,92.041,1590,126,60,119.2,0.0814,59,0.0543,20.2,0.4331,0.2306,0.1042,0.5765,71.2,1.028,42.4,462,0.367,0.018,0.0188,-0.196,0.0171333333333333,0.972963666100972
93,93.039,1605,122,61,132.1,0.0796,61,0.0589,25,0.427,0.2306,0.109,0.5599,68,1.018,41.7,496,0.344,0.015,0.0194,0.253,0.0166885245901639,0.969845991610651
94,94.038,1620,124,59,135.2,0.0773,59,0.0543,25.7,0.4106,0.2269,0.1061,0.5666,77.1,1.037,44,491,0.458,0.018,0.0183,0.132,0.0175762711864407,0.971573046482071
95,95.04,1635,122,60,133.2,0.0822,59,0.0569,19.1,0.4445,0.2157,0.108,0.5693,58.9,1.061,41.6,503,0.433,0,0.0184,0.001,0.0176833333333333,0.974624921346236
96,96.011,1649,127,62,132.2,0.0838,60,0.0545,19.3,0.456,0.2089,0.1045,0.5764,63.1,1.043,38.1,525,0.468,0.059,0.0189,-0.511,0.0168225806451613,0.974234604631065
97,97.032,1664,130,59,138.6,0.0833,57,0.0593,16.4,0.4352,0.2197,0.1048,0.5728,66.7,1.087,41.4,526,0.441,0.047,0.0173,-0.357,0.0184237288135593,0.978196166979833
98,98.041,1679,125,57,141.6,0.0834,56,0.0568,18,0.4495,0.2252,0.1073,0.5837,71,1.129,44.6,540,0.421,0.044,0.019,-0.283,0.0198070175438596,0.973703792072865
99,99.04,1694,126,58,140.4,0.0816,56,0.0588,21.1,0.4525,0.216,0.1089,0.5666,57.4,1.123,38.4,547,0.328,0.02,0.0167,0.119,0.0193620689655172,0.978833779827471
100,100.04,1709,133,58,140.3,0.0821,56,0.0589,16.6,0.4465,0.2134,0.1137,0.5703,66.8,1.156,40.1,558,0.431,0.017,0.0209,0.276,0.0199310344827586,0.967054981261243
101,101.039,1724,124,58,139.5,0.0923,56,0.0589,20,0.4419,0.2178,0.105,0.5733,65.2,1.172,41.6,577,0.517,0.016,0.0175,-0.019,0.0202068965517241,0.981861583252262
102,102.04,1739,125,55,145.9,0.0753,54,0.0562,19.9,0.4361,0.2281,0.1088,0.571,60,1.265,40,543,0.418,0.011,0.0192,0.108,0.023,0.966946306144106
103,103.04,1754,122,56,145.3,0.0791,55,0.0584,15.9,0.4471,0.2183,0.1059,0.5829,65.1,1.275,41.9,550,0.214,0.001,0.0145,0.409,0.0227678571428571,0.98305473614093
104,104.038,1769,123,59,143.8,0.0819,55,0.0561,14.2,0.4609,0.2278,0.1096,0.5951,61.6,1.235,43.3,609,0.424,0.047,0.0146,-0.359,0.0209322033898305,0.983982301510739
105,105.038,1783,122,58,145.8,0.0863,58,0.0569,15.9,0.4778,0.2164,0.0977,0.6218,74.1,1.289,43.2,617,0.276,0.036,0.0163,-0.13,0.0222241379310345,0.982000942652992
106,106.041,1798,124,57,147.8,0.0772,56,0.048,17.3,0.4838,0.2218,0.099,0.6187,67.7,1.332,44,620,0.368,0.061,0.0149,0.376,0.0233684210526316,0.98119773744804
107,107.04,1813,121,55,151.3,0.0952,55,0.0557,12.8,0.4631,0.2119,0.0949,0.5938,70.9,1.355,43.1,633,0.345,0,0.0192,0.036,0.0246363636363636,0.979451329282452
108,108.036,1828,122,57,148.6,0.0861,54,0.0551,23.2,0.4548,0.2338,0.0945,0.6087,69.9,1.34,41.4,668,0.368,0.019,0.0213,0.101,0.0235087719298246,0.968916813345489
109,109.006,1842,130,57,148.1,0.0983,55,0.06,13.9,0.4665,0.2309,0.0953,0.6239,73.7,1.373,45,689,0.246,0.035,0.0215,-0.484,0.0240877192982456,0.975788063467548
110,110.041,1857,129,59,144.9,0.0952,54,0.0645,20.9,0.4646,0.2291,0.0918,0.6158,72,1.364,43.2,715,0.356,0.009,0.021,0.343,0.0231186440677966,0.975367023458261
111,111.042,1872,128,56,151.7,0.0974,54,0.0618,21.9,0.4669,0.2315,0.099,0.6138,64.8,1.468,42.3,715,0.393,0.027,0.019,-0.218,0.0262142857142857,0.9807889508388
112,112.039,1887,125,55,153.7,0.0944,53,0.0506,16.9,0.4771,0.2389,0.0992,0.622,64.6,1.47,41.6,686,0.436,0.018,0.0211,-0.295,0.0267272727272727,0.974700042803703
113,113.039,1902,118,56,151.8,0.0925,51,0.0621,20.1,0.4805,0.2308,0.1022,0.6206,70.2,1.474,43,703,0.286,0.003,0.0183,0.171,0.0263214285714286,0.980234762656196
114,114.035,1917,124,54,156.2,0.0878,54,0.0594,16.9,0.4832,0.2383,0.0974,0.6312,70.8,1.446,44.2,694,0.407,0.001,0.02,-0.535,0.0267777777777778,0.973710182099355
115,115.039,1932,126,55,152.3,0.0862,54,0.0639,13.3,0.4931,0.229,0.0941,0.6355,63.7,1.444,41.4,739,0.345,0.01,0.0189,-0.155,0.0262545454545455,0.97566701844872
116,116.04,1947,123,55,152.4,0.0826,53,0.0608,17.5,0.4814,0.2347,0.095,0.6333,70.5,1.466,41.4,747,0.291,0.037,0.0174,0.013,0.0266545454545455,0.9775607379267
117,117.039,1962,124,52,158.7,0.0849,52,0.0565,17.5,0.4574,0.2252,0.0985,0.6044,62.2,1.472,39.3,752,0.308,0,0.0177,0.49,0.0283076923076923,0.978026509795403
118,118.039,1977,131,52,158.7,0.085,49,0.0607,18,0.4601,0.2264,0.0974,0.6062,62.6,1.501,40.9,752,0.25,0.001,0.0203,0.2,0.0288653846153846,0.971062985495435
119,119.009,1991,129,48,167.3,0.0796,48,0.0518,17,0.4516,0.2064,0.1013,0.5952,70.2,1.452,43.6,732,0.396,0.001,0.0166,-0.305,0.03025,0.97801325993964
120,120.007,2006,124,54,156.3,0.0813,51,0.0509,19,0.4583,0.22,0.0948,0.6062,73.3,1.329,44.5,874,0.37,0.037,0.017,0.189,0.0246111111111111,0.977893816081625
121,121.005,2021,126,54,156.3,0.0833,53,0.0546,17.2,0.4646,0.226,0.0976,0.612,69.1,1.381,42.4,890,0.444,0.02,0.0186,0.349,0.0255740740740741,0.974752215428354
122,122.004,2036,118,53,176.2,0.0791,50,0.0533,17.3,0.4548,0.216,0.0978,0.5997,72.6,1.243,41.9,925,0.245,0.01,0.0168,0.63,0.0234528301886792,0.977185116054102
123,123.004,2051,120,53,174.8,0.0847,49,0.0604,16.1,0.4646,0.2299,0.0935,0.616,71.3,1.1,43.6,953,0.321,0.003,0.0155,0.06,0.0207547169811321,0.983113132916018
124,124.006,2066,126,53,175.4,0.0943,52,0.0497,24,0.4724,0.227,0.095,0.6257,65.7,1.12,44,965,0.396,0.019,0.0198,0.011,0.0211320754716981,0.977708218539553
125,125.006,2081,126,54,172.4,0.0753,52,0.0509,17.5,0.4803,0.2211,0.1015,0.619,69.8,1.133,41.9,983,0.389,0.013,0.0192,0.369,0.0209814814814815,0.966946306144106
126,126.006,2096,127,56,168.4,0.0755,53,0.0519,18.3,0.4746,0.2311,0.1079,0.6112,61.1,1.123,41.2,1038,0.536,0.019,0.019,-0.023,0.0200535714285714,0.967816844409425
127,127.007,2111,122,59,167.8,0.0924,57,0.0599,16.4,0.4782,0.2214,0.1003,0.6136,66.4,1.115,42.1,1079,0.407,0.029,0.0178,0.203,0.0188983050847458,0.981269363395655
128,128.005,2126,128,61,166.4,0.0912,60,0.0633,15.7,0.488,0.2142,0.1041,0.6088,56.3,1.137,40.8,1115,0.541,0.023,0.0188,-0.101,0.0186393442622951,0.978522434970312
129,129.006,2141,128,62,163.7,0.0877,61,0.0556,13.6,0.4824,0.2212,0.1043,0.6075,64.5,1.169,42,1133,0.242,0.008,0.0156,-0.44,0.0188548387096774,0.984052343067958
130,130.007,2156,130,61,166.4,0.0794,61,0.0573,23.6,0.481,0.2227,0.111,0.6075,59.9,1.222,41.6,1115,0.262,0,0.0171,-0.02,0.0200327868852459,0.976533570187698
131,131.005,2171,123,64,158.9,0.0958,62,0.0647,17.5,0.4901,0.2118,0.1012,0.6152,62.2,1.193,41.7,1158,0.406,0.001,0.0193,0.078,0.018640625,0.979496459016823
132,132.017,2186,126,65,156.8,0.0882,62,0.0489,16.3,0.4933,0.2121,0.096,0.6252,65.9,1.226,41.1,1198,0.462,0.034,0.0192,0.24,0.0188615384615385,0.976018615320419
133,133.041,2201,126,62,164.1,0.0756,61,0.0488,15.3,0.4851,0.2198,0.1033,0.6174,65.6,1.316,42.7,1164,0.371,0.006,0.0171,-0.094,0.0212258064516129,0.974083091158411
134,134.04,2216,126,62,164.5,0.0894,59,0.0636,17.8,0.4891,0.2145,0.1005,0.6126,68.5,1.322,41.7,1202,0.355,0.008,0.0159,-0.046,0.0213225806451613,0.984057184292442
135,135.04,2231,122,59,172.2,0.0863,58,0.0581,19.2,0.4816,0.2255,0.1022,0.612,62.3,1.408,40.4,1165,0.169,0.017,0.0203,-0.136,0.023864406779661,0.971940713026854
136,136.039,2246,129,59,171.9,0.0733,56,0.0503,16,0.4776,0.2263,0.1078,0.6024,63.4,1.411,41.5,1167,0.305,0.01,0.0141,0.189,0.0239152542372881,0.981324394589864
137,137.04,2261,126,56,180.5,0.0858,56,0.0663,18.6,0.4902,0.2343,0.1036,0.6273,71.1,1.496,41.7,1121,0.375,0.001,0.0141,0.344,0.0267142857142857,0.986404475571434
138,138.041,2276,128,56,180.5,0.0941,56,0.0614,18.9,0.4893,0.217,0.1036,0.6143,72.1,1.516,42.9,1121,0.214,0.002,0.016,0.335,0.0270714285714286,0.985438561987094
139,139.04,2291,134,59,176,0.0784,59,0.0524,15,0.4876,0.2146,0.097,0.6195,68.1,1.459,42.2,1181,0.22,0.026,0.017,0.292,0.024728813559322,0.976207882823785
140,140.04,2306,133,59,176,0.0904,57,0.0549,19.7,0.4797,0.2172,0.1024,0.6157,64.3,1.488,42.1,1164,0.254,0.003,0.0183,0.01,0.0252203389830508,0.97929598494315
141,141.006,2320,129,58,180.6,0.0631,57,0.0429,15.2,0.4807,0.2202,0.1013,0.6125,63,1.526,40.5,1141,0.259,0.048,0.0161,-0.135,0.0263103448275862,0.966901336460437
