rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
1,1.085,8,257,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,NaN,NaN
2,2.361,13,251,1,54.3,0,0,0,0,0.4624,0.357,0.0961,0.7683,91.8,0,48.1,93,-1,0,0,-3.305,0,NaN
3,3.052,20,266,4,20.7,0.0402,1,0.0402,5.1,0.5045,0.2614,0.1078,0.7071,68.4,0.005,44.6,146,1,0,0.02,-0.721,0.00125,0.867456842859292
4,4.04,26,271,16,15.5,0.1183,6,0.1041,12.4,0.6884,0.2372,0.0997,0.8487,51.5,0.054,36.1,142,0.688,0,0.0104,-0.065,0.003375,0.996128237125591
5,5.089,34,272,41,42.7,0.1282,20,0.0814,10.2,0.6866,0.2311,0.0995,0.8331,57.4,0.103,37.4,144,0.756,0.002,0.017,0.294,0.00251219512195122,0.99116892268412
6,6.328,43,274,59,34.5,0.1317,47,0.0722,11.8,0.7044,0.2394,0.1011,0.8597,58.7,0.188,38,142,0.797,0.047,0.012,-0.086,0.0031864406779661,0.995840269820333
7,7.041,50,280,62,34.2,0.1325,53,0.072,7.4,0.7343,0.2346,0.1026,0.8778,55.8,0.241,39.1,148,0.726,0.003,0.0132,-0.037,0.00388709677419355,0.995025290783447
8,8.075,60,280,71,32,0.128,63,0.0685,9.5,0.7369,0.2201,0.0993,0.8703,49.6,0.307,36.9,162,0.761,0.008,0.0135,-0.128,0.00432394366197183,0.994422617790564
9,9.077,68,275,79,37.3,0.1314,69,0.0702,12.8,0.7205,0.2344,0.101,0.8639,51.4,0.378,36.8,181,0.671,0.018,0.0137,0.269,0.00478481012658228,0.99454988707755
10,10.003,73,273,85,36.3,0.1263,72,0.0756,9.8,0.7179,0.2279,0.1002,0.8566,53.6,0.429,38.5,200,0.565,0.03,0.0143,0.282,0.00504705882352941,0.993569659677342
11,11.232,82,278,80,40.4,0.1197,73,0.0719,7.9,0.7238,0.23,0.1014,0.8722,51.7,0.486,39.6,217,0.7,0.039,0.0138,0.554,0.006075,0.993332082539418
12,12.036,90,287,85,39.8,0.1205,76,0.0711,11.1,0.7186,0.2287,0.1,0.8631,48.2,0.522,37.4,220,0.6,0.018,0.0135,0.249,0.00614117647058824,0.993704464724519
13,13.053,100,283,88,43.7,0.1105,84,0.0771,10.5,0.7208,0.2245,0.0994,0.857,47.4,0.555,36.1,247,0.523,0.006,0.0117,-0.123,0.00630681818181818,0.994378663958374
14,14.089,109,286,91,43.2,0.1159,79,0.076,9.8,0.6998,0.2285,0.1,0.8449,54.6,0.594,38.5,245,0.407,0.006,0.0145,-0.135,0.00652747252747253,0.992143147670225
15,15.177,117,254,92,43.3,0.1153,81,0.073,8.1,0.7056,0.2307,0.0992,0.8604,53.2,0.616,39.3,254,0.554,0.066,0.0124,-0.267,0.00669565217391304,0.994200160052096
16,16.093,123,261,87,45.7,0.1048,78,0.0652,11.5,0.7094,0.2293,0.0978,0.8575,53.4,0.674,37.9,267,0.529,0.054,0.0141,-0.283,0.00774712643678161,0.990907893976101
17,17.007,130,268,86,46.4,0.1133,80,0.0732,10.4,0.7183,0.2175,0.1001,0.8545,54.9,0.675,37.9,299,0.5,0.025,0.0125,-0.007,0.00784883720930233,0.993895391222858
18,18.057,138,268,94,43.9,0.1018,85,0.0741,6.7,0.7154,0.2294,0.0967,0.8623,57.7,0.662,37.3,324,0.5,0.007,0.0117,-0.021,0.00704255319148936,0.993373449713608
19,19.087,148,276,98,44.7,0.1036,86,0.0788,12.3,0.7128,0.2407,0.0966,0.8696,56.2,0.687,38.5,347,0.48,0.037,0.0138,-0.148,0.00701020408163265,0.991088555928691
20,20.091,158,270,93,48.6,0.1,88,0.076,10.2,0.6989,0.2436,0.0994,0.8652,59.4,0.708,38.9,361,0.43,0.019,0.0143,0.18,0.00761290322580645,0.989722688433482
21,21.091,168,285,92,49.4,0.1009,82,0.0714,8.7,0.722,0.2331,0.0974,0.8573,52.1,0.745,36.3,391,0.467,0.007,0.0124,0.032,0.00809782608695652,0.992419808331836
22,22.092,178,283,85,52.7,0.1062,82,0.0707,8.5,0.703,0.2311,0.0995,0.8536,57.9,0.749,38.2,415,0.553,0.031,0.0121,0.157,0.00881176470588235,0.993488094931287
23,23.096,188,289,84,53.9,0.1041,78,0.0711,13.1,0.7089,0.2346,0.0955,0.8541,58.9,0.779,37.3,438,0.488,0.01,0.0148,0.192,0.00927380952380952,0.989842113553255
24,24.092,198,291,81,56.9,0.0816,79,0.0632,6.4,0.7007,0.236,0.0958,0.851,59.1,0.804,39.9,427,0.568,0.019,0.0122,-0.012,0.00992592592592593,0.988760243199196
25,25.095,208,282,83,59.7,0.0919,79,0.072,7.5,0.7036,0.2305,0.099,0.8437,60.5,0.818,37.7,439,0.47,0.025,0.0112,-0.167,0.00985542168674699,0.992545874617154
26,26.099,218,285,85,58.7,0.0914,81,0.0751,8,0.7035,0.2309,0.1006,0.843,58.5,0.839,36.8,479,0.376,0.009,0.01,0.002,0.00987058823529412,0.993996795297724
27,27.098,228,289,86,58.1,0.094,82,0.0726,10.3,0.6998,0.2321,0.0971,0.8441,55.8,0.812,37.1,511,0.349,0.015,0.0096,-0.065,0.00944186046511628,0.994771300927928
28,28.098,238,292,89,58.7,0.0866,86,0.069,8,0.7026,0.2238,0.0978,0.845,59.5,0.737,37,560,0.528,0.039,0.0101,-0.176,0.00828089887640449,0.993175648450445
29,29.097,248,304,92,57.2,0.0915,91,0.0699,8.4,0.7057,0.2418,0.0984,0.8585,57.8,0.774,37.8,588,0.467,0.038,0.0094,0.219,0.00841304347826087,0.99470904629181
30,30.092,258,309,93,56.8,0.0928,91,0.0661,9.7,0.7056,0.2303,0.0963,0.8608,62.4,0.827,37.3,601,0.43,0.011,0.0097,-0.083,0.00889247311827957,0.994522168761833
31,31.003,267,319,92,57,0.0897,89,0.0669,11.2,0.7011,0.2284,0.0945,0.8513,60.6,0.86,37.4,611,0.315,0.027,0.0099,-0.024,0.00934782608695652,0.993890802955691
32,32.099,278,319,93,57.9,0.0913,84,0.0726,7.8,0.7106,0.2227,0.0954,0.8521,58.5,0.859,36.5,695,0.376,0.006,0.0113,-0.154,0.00923655913978495,0.992311207264502
33,33.099,288,325,95,56.9,0.0902,89,0.0714,8.6,0.7218,0.2216,0.0985,0.8574,53.3,0.866,38.2,717,0.379,0.016,0.0112,-0.064,0.00911578947368421,0.992261145076544
34,34.033,297,321,92,60,0.0813,86,0.0667,8.2,0.7041,0.2246,0.097,0.8514,59.9,0.859,37.8,768,0.272,0.038,0.0109,0.009,0.00933695652173913,0.99097168254159
35,35.035,307,319,88,70.5,0.0764,80,0.0587,8.4,0.717,0.234,0.0996,0.8557,56.7,0.849,37.3,733,0.386,0,0.0087,0.206,0.00964772727272727,0.993495160242675
36,36.031,317,302,87,73.1,0.0798,80,0.0625,9.6,0.6953,0.2379,0.1001,0.8518,58.6,0.85,37.3,800,0.598,0.023,0.0109,0.331,0.00977011494252874,0.990627461736973
37,37.03,327,301,90,76.8,0.0939,82,0.0691,9.8,0.7001,0.239,0.0985,0.8515,60.5,0.863,37.9,859,0.567,0.013,0.0116,0.228,0.00958888888888889,0.99234013155426
38,38.036,337,291,90,79.2,0.0897,83,0.0692,7.8,0.7181,0.2373,0.1014,0.8604,55.6,0.915,36.5,874,0.444,0.001,0.0109,0.141,0.0101666666666667,0.992589452717007
39,39.029,347,292,88,80.6,0.0865,85,0.07,7.5,0.7127,0.2316,0.0994,0.8512,51.4,0.967,36.1,888,0.489,0.018,0.0095,0.072,0.0109886363636364,0.993950763477673
40,40.028,357,295,91,79,0.0908,87,0.0716,8.1,0.7162,0.2258,0.0996,0.851,54.5,0.964,34.9,933,0.385,0.021,0.0092,0.215,0.0105934065934066,0.994853726047244
41,41.029,367,298,93,88.1,0.088,85,0.072,7,0.7039,0.2278,0.0987,0.8465,59.1,0.952,37.9,972,0.28,0.038,0.0097,0.269,0.0102365591397849,0.993906408243305
42,42.034,377,287,92,89,0.0825,86,0.0594,9.4,0.7028,0.2361,0.0998,0.8548,59,0.971,36.8,1003,0.511,0.022,0.0099,0.155,0.010554347826087,0.992773891679269
43,43.026,387,292,91,90.2,0.0876,82,0.0721,10.1,0.7076,0.2303,0.0945,0.8532,61.9,1.002,38.3,1028,0.44,0.008,0.0105,0.011,0.011010989010989,0.99279044009654
44,44.062,397,295,85,96.5,0.0764,82,0.0627,6.9,0.7073,0.2209,0.0967,0.8453,60,0.952,37.9,1002,0.447,0.009,0.0079,0.083,0.0112,0.994639527847463
45,45.067,407,297,87,102.8,0.0748,84,0.0576,8.7,0.7092,0.2297,0.0988,0.8503,58.2,0.926,38.2,1063,0.368,0.018,0.0099,0.094,0.0106436781609195,0.991202652822286
46,46.06,417,294,87,108.6,0.0736,80,0.0585,7.5,0.6983,0.2318,0.1002,0.8457,51.6,0.902,37.3,1064,0.23,0.024,0.0102,0.302,0.010367816091954,0.990350269087681
47,47.062,427,289,84,125.5,0.0716,80,0.0619,8.9,0.7116,0.2357,0.0996,0.861,56.6,0.835,37.9,1096,0.44,0.03,0.0097,-0.056,0.00994047619047619,0.990780784138025
48,48.061,437,297,82,128,0.0687,78,0.0573,6.6,0.6895,0.2309,0.0991,0.8342,58.9,0.906,37.4,1104,0.537,0.012,0.0088,-0.088,0.0110487804878049,0.991762140184978
49,49.054,447,293,81,129.8,0.0681,77,0.0505,7.3,0.6926,0.2337,0.1019,0.8473,60.3,0.842,37.3,1187,0.346,0,0.009,-0.172,0.0103950617283951,0.991228584640145
50,50.061,457,307,83,130.6,0.0644,82,0.05,6.1,0.6963,0.2415,0.1012,0.8475,63.4,0.835,37.6,1230,0.277,0.013,0.0083,-0.149,0.0100602409638554,0.991659938324644
51,51.062,467,313,89,126.2,0.0682,85,0.0562,9.7,0.7027,0.2359,0.0957,0.8447,57.5,0.798,36.9,1296,0.303,0.039,0.0098,-0.212,0.00896629213483146,0.989622020147627
52,52.073,477,308,87,129.7,0.0626,83,0.0586,5.4,0.7068,0.243,0.0988,0.8563,62,0.832,37.9,1324,0.299,0.009,0.0064,-0.06,0.0095632183908046,0.994760128911899
53,53.063,487,310,87,133.9,0.0654,86,0.0543,8.5,0.6854,0.2428,0.101,0.8479,65.7,0.834,37.2,1371,0.31,0.014,0.009,-0.284,0.00958620689655172,0.990485840459874
54,54.063,497,312,88,133.6,0.0677,86,0.054,5.9,0.7063,0.242,0.0998,0.8705,61.6,0.857,37.4,1408,0.375,0.035,0.0071,-0.407,0.00973863636363636,0.994485470259985
55,55.062,507,309,89,132.1,0.067,88,0.0619,6.4,0.706,0.2336,0.1021,0.8601,58.7,0.861,36.8,1435,0.258,0.012,0.0078,-0.186,0.00967415730337079,0.993200317220538
56,56.065,517,315,92,130.9,0.0735,85,0.0616,6,0.7268,0.2355,0.1045,0.8648,53.7,0.858,35.6,1427,0.272,0.038,0.0082,-0.043,0.00932608695652174,0.993757180733238
57,57.066,527,308,88,135.2,0.0646,86,0.0601,7.9,0.7173,0.2367,0.1022,0.8581,60.5,0.823,37,1471,0.261,0.018,0.0062,0.055,0.00935227272727273,0.995383722392783
58,58.063,537,297,89,133.3,0.0596,87,0.0474,6.2,0.7023,0.2355,0.1099,0.8402,61,0.819,37.7,1510,0.292,0.035,0.0069,-0.03,0.00920224719101123,0.993275836576924
59,59.055,547,294,92,144.4,0.0558,87,0.0495,6.5,0.7059,0.2334,0.1094,0.8441,57.1,0.803,37.2,1531,0.293,0.016,0.0068,0.283,0.00872826086956522,0.992546832358189
60,60.064,557,290,92,149.9,0.0499,87,0.0456,6.3,0.6999,0.2381,0.1082,0.8418,54.5,0.796,36.3,1553,0.315,0.037,0.0062,0.231,0.00865217391304348,0.99225113302769
61,61.06,567,302,95,148.1,0.0613,94,0.0517,8,0.698,0.2309,0.0965,0.8442,63.6,0.787,37.3,1633,0.263,0.011,0.0062,0.225,0.00828421052631579,0.994872007353481
62,62.063,577,310,95,148.2,0.0683,95,0.0566,6.9,0.6968,0.2392,0.101,0.8471,63.1,0.813,37.4,1629,0.337,0.022,0.0081,0.12,0.0085578947368421,0.992942777644422
63,63.066,587,316,94,149.6,0.0591,94,0.049,6.5,0.684,0.2411,0.0992,0.851,65.7,0.839,38.3,1621,0.394,0.016,0.0079,0.13,0.00892553191489362,0.991025663226971
64,64.068,597,325,100,143.9,0.0621,93,0.0548,5.9,0.6884,0.2389,0.1003,0.8435,61.6,0.815,38.5,1667,0.25,0.036,0.0072,0.186,0.00815,0.993255982068431
65,65.097,607,316,100,144.7,0.0646,98,0.0563,5.7,0.6977,0.232,0.1027,0.845,60.7,0.826,38,1709,0.31,0.025,0.0059,0.32,0.00826,0.995820565784291
66,66,616,315,100,144.7,0.0644,96,0.0555,7.5,0.6969,0.2418,0.1031,0.8504,58.6,0.848,38.4,1749,0.36,0.035,0.0074,0.148,0.00848,0.993376273066358
67,67,626,323,100,143.8,0.0608,96,0.0574,5.5,0.692,0.2392,0.1049,0.8444,60.6,0.839,37.8,1818,0.28,0.023,0.0073,0.112,0.00839,0.99276593726722
68,68.104,637,315,102,144,0.0625,99,0.0572,6.4,0.708,0.2401,0.1057,0.845,60.3,0.834,37.2,1931,0.206,0.015,0.0067,0.276,0.00817647058823529,0.994237476662392
69,69.105,647,314,104,142,0.0639,100,0.0599,6.3,0.695,0.2465,0.1098,0.8446,62.7,0.814,37.3,1985,0.308,0.01,0.0069,0.312,0.00782692307692308,0.994152933901703
70,70.029,656,311,103,143,0.0577,96,0.0552,7,0.6804,0.2409,0.106,0.8268,62.5,0.825,39,1986,0.252,0.038,0.0079,0.217,0.00800970873786408,0.990582788775931
71,71.072,666,309,98,151.8,0.0618,92,0.0534,7.8,0.6734,0.2521,0.1068,0.8375,59.5,0.842,38.8,1984,0.194,0.022,0.0092,0.126,0.00859183673469388,0.988857180207272
72,72.063,676,315,93,158.7,0.0549,93,0.0531,6.1,0.6759,0.2429,0.1029,0.833,63.6,0.813,39,1989,0.183,0.011,0.0075,0.269,0.00874193548387097,0.99062462895079
73,73.107,686,314,98,159.5,0.0466,94,0.0514,5,0.6738,0.2352,0.1031,0.827,58.5,0.79,37.9,2039,0.184,0.025,0.0055,0.285,0.00806122448979592,0.993010534729448
74,74.002,695,311,100,156.4,0.0614,97,0.0614,5.9,0.6728,0.2321,0.1036,0.8222,63.9,0.789,38.6,2050,0.19,0.031,0.0089,0.357,0.00789,0.98943881417388
75,75.095,706,313,99,162.7,0.0634,97,0.0608,6.9,0.6683,0.2329,0.1031,0.816,67,0.825,38.6,2066,0.313,0.035,0.0075,0.291,0.00833333333333333,0.992978313457763
76,76.098,716,321,98,164.3,0.0666,97,0.0666,6.8,0.6775,0.2325,0.0983,0.8198,61.6,0.867,37.9,2058,0.276,0.016,0.0074,0.441,0.0088469387755102,0.993807989999906
77,77.001,725,336,100,161.3,0.0657,98,0.0625,7.2,0.6734,0.2301,0.0986,0.8219,57.2,0.88,37.7,2079,0.35,0.02,0.0082,0.419,0.0088,0.992180693467467
78,78.035,735,335,102,158.9,0.0561,99,0.0566,7.8,0.6893,0.2326,0.1009,0.8363,58.1,0.899,36.7,2099,0.225,0.01,0.0066,0.311,0.00881372549019608,0.993055471537302
79,79.037,744,340,98,163.7,0.0512,96,0.0519,6.8,0.6836,0.2289,0.0969,0.8302,58.7,0.888,37.2,2122,0.265,0.036,0.0077,0.494,0.00906122448979592,0.988626653450184
80,80.033,754,331,99,163,0.0611,93,0.051,6.3,0.6983,0.2278,0.1026,0.8258,53.7,0.9,35.4,2138,0.333,0.01,0.0085,0.37,0.00909090909090909,0.990276063569089
81,81.071,764,326,93,171.7,0.0561,91,0.0543,5.6,0.6947,0.2169,0.1017,0.8166,54,0.906,36.4,2072,0.172,0.019,0.007,0.131,0.00974193548387097,0.992184788460634
82,82.005,773,321,94,172.6,0.0598,92,0.0553,8.3,0.6853,0.2124,0.0985,0.8053,50.6,0.888,34.1,2166,0.234,0.001,0.0073,-0.068,0.0094468085106383,0.992521053383218
83,83.001,783,319,96,171,0.0619,95,0.0592,4.9,0.7053,0.2152,0.0998,0.8222,50.4,0.89,34.8,2277,0.313,0.005,0.0055,0.026,0.00927083333333333,0.99604475120378
84,84.004,793,320,97,171.8,0.0671,95,0.0558,6.1,0.6873,0.2128,0.097,0.8077,50.8,0.902,35.1,2300,0.278,0.011,0.0073,-0.115,0.00929896907216495,0.994064442856153
85,85,803,319,99,171.2,0.0617,95,0.0615,5,0.6919,0.2126,0.0993,0.8223,52.3,0.899,34.8,2372,0.293,0.035,0.006,0.047,0.00908080808080808,0.995260499560809
86,86.089,813,310,98,172.4,0.0637,97,0.0634,5.2,0.6934,0.2178,0.0999,0.8173,57.4,0.934,35.7,2411,0.357,0.015,0.0057,0.029,0.00953061224489796,0.99598844432465
87,87.097,823,327,101,172.4,0.0571,99,0.0551,5.2,0.686,0.2279,0.1017,0.8254,60.4,0.935,36.9,2477,0.248,0.005,0.0067,0.061,0.00925742574257426,0.993092036487061
88,88.002,832,336,104,168.8,0.0609,99,0.0586,5.4,0.6931,0.2235,0.0969,0.8265,56.3,0.925,36.4,2546,0.192,0.024,0.0068,0.154,0.00889423076923077,0.993746642306355
89,89.034,842,324,105,175.2,0.0524,102,0.0537,4.2,0.6911,0.2165,0.0979,0.8263,57.9,0.943,36.7,2591,0.229,0.014,0.0057,0.042,0.00898095238095238,0.994065999084325
90,90.035,852,333,105,175.5,0.0524,104,0.05,4,0.6876,0.2158,0.099,0.8126,55.4,0.937,35.5,2584,0.257,0.01,0.0065,-0.005,0.00892380952380952,0.992276493283799
91,91.032,862,336,106,175.6,0.0532,105,0.0499,4.5,0.6797,0.2132,0.0989,0.8151,56.6,0.921,35.4,2588,0.17,0.014,0.0064,0.054,0.00868867924528302,0.992737492541296
92,92.039,872,337,108,174.8,0.0487,106,0.0441,5.4,0.6889,0.2209,0.0986,0.8213,57.5,0.906,36.4,2651,0.269,0.023,0.0055,0.018,0.00838888888888889,0.993602225231505
93,93.035,882,342,110,173.3,0.045,107,0.0479,3.4,0.6893,0.2204,0.0991,0.82,55.5,0.902,35.9,2675,0.045,0.005,0.005,0.129,0.0082,0.993807989999907
94,94.069,892,347,111,173.3,0.0483,109,0.0449,6.3,0.6862,0.2219,0.1026,0.824,59.3,0.885,38.5,2696,0.117,0.009,0.0067,0.138,0.00797297297297297,0.990332152637797
95,95.034,901,332,110,175.4,0.0465,108,0.0477,5.6,0.6678,0.2164,0.1014,0.807,61.7,0.876,37.7,2678,0.091,0.009,0.0058,0.175,0.00796363636363636,0.992190572439784
96,96.072,911,329,109,179.1,0.0463,107,0.0485,5.7,0.6674,0.2213,0.1032,0.8093,58.9,0.848,36.3,2705,0.11,0.014,0.0055,0.166,0.00777981651376147,0.992919341074314
97,97.004,920,323,112,175.8,0.0454,110,0.0478,7.1,0.6636,0.2301,0.1037,0.8104,64.5,0.835,37.4,2725,0.098,0.018,0.006,0.094,0.00745535714285714,0.991228584640145
98,98.101,931,331,115,172.5,0.0485,114,0.047,7.3,0.6662,0.2372,0.1047,0.8199,64.4,0.822,38,2762,0.13,0.018,0.0063,0.199,0.00714782608695652,0.991527505163417
99,99.101,941,329,116,172.2,0.0491,113,0.0543,6.6,0.6711,0.2361,0.1011,0.8247,64,0.827,37.4,2786,0.198,0.016,0.0069,0.136,0.00712931034482759,0.990076487326719
100,100.036,950,333,113,176.6,0.0516,113,0.0508,5.2,0.6772,0.2375,0.1013,0.8308,63.5,0.86,38.5,2747,0.292,0.004,0.0074,0.02,0.00761061946902655,0.989663239351689
101,101.006,959,336,114,175.1,0.049,110,0.0442,6.1,0.6797,0.2298,0.0995,0.8283,62.9,0.882,37.4,2773,0.325,0.021,0.0068,0.14,0.00773684210526316,0.990323865090404
102,102.101,969,331,109,182,0.0493,108,0.0492,6,0.6758,0.2228,0.1012,0.818,59.2,0.885,37.3,2708,0.174,0.014,0.0053,-0.08,0.00811926605504587,0.994204536154705
103,103.002,978,324,109,181.8,0.0506,109,0.0493,5.7,0.688,0.2206,0.0999,0.822,59.1,0.9,36.7,2717,0.22,0.014,0.0063,-0.038,0.00825688073394495,0.992218863799849
104,104.002,988,331,108,183,0.0528,108,0.0478,4.8,0.6956,0.2172,0.1005,0.8228,58.2,0.915,35.3,2716,0.241,0.019,0.006,-0.032,0.00847222222222222,0.993522408836109
105,105.035,998,342,111,186.9,0.0485,106,0.0506,4.7,0.6916,0.2188,0.0974,0.8213,54.2,0.907,35,2786,0.207,0.013,0.0058,0.035,0.00817117117117117,0.992823649507914
106,106.036,1007,342,109,190.4,0.0534,108,0.0516,6.8,0.6789,0.23,0.0993,0.8173,59.5,0.938,35.2,2810,0.248,0.011,0.0071,-0.142,0.00860550458715596,0.991121565250288
107,107.07,1017,350,111,188.9,0.0527,110,0.0517,5.1,0.6852,0.217,0.0981,0.8166,58.4,0.941,35.9,2860,0.18,0.023,0.0063,-0.091,0.00847747747747748,0.992828832436032
108,108.071,1027,343,114,187.1,0.0498,112,0.0455,5.6,0.6843,0.227,0.1003,0.8222,61.7,0.93,36,2927,0.202,0.027,0.0062,0.152,0.00815789473684211,0.992219859706491
109,109,1036,334,114,189.8,0.052,113,0.0452,5.1,0.6716,0.2243,0.1007,0.8109,61.6,0.941,37,2924,0.088,0.019,0.0066,0.151,0.00825438596491228,0.991912562953196
110,110.002,1046,338,114,189.8,0.0449,112,0.0443,5.4,0.6633,0.2189,0.1013,0.7923,56.5,0.957,35.5,2924,0.219,0.009,0.0051,0.273,0.00839473684210526,0.993528197024297
111,111.061,1056,333,114,189.9,0.0462,112,0.0469,6.3,0.6748,0.2267,0.1019,0.804,55.6,0.969,35.2,2972,0.221,0.005,0.0063,0.416,0.0085,0.990658850804698
112,112.001,1065,331,115,189.1,0.0536,112,0.0562,5.5,0.6749,0.2277,0.0996,0.8146,58.9,0.954,37.8,3005,0.148,0.014,0.0063,0.178,0.00829565217391304,0.993068466899937
113,113,1075,340,117,187.2,0.0491,116,0.0494,5.7,0.6801,0.2335,0.0989,0.8187,59.1,0.942,36.9,3061,0.231,0.004,0.0069,0.054,0.00805128205128205,0.990076487326719
114,114.001,1085,333,118,188.3,0.0488,118,0.045,7.4,0.6735,0.2357,0.103,0.8177,64.5,0.954,38.3,3075,0.288,0.005,0.0063,0.153,0.00808474576271186,0.991631793195439
115,115.033,1095,325,119,188.3,0.0478,118,0.0455,6.4,0.6713,0.239,0.0996,0.8173,64.4,0.969,36.3,3086,0.286,0.008,0.0066,-0.207,0.00814285714285714,0.990421732251949
116,116.031,1105,329,119,188.1,0.0437,118,0.0426,7.2,0.6528,0.2365,0.0996,0.804,65.5,0.988,37.3,3094,0.151,0.018,0.0069,0.07,0.00830252100840336,0.987455949436512
117,117.035,1115,327,122,187,0.0416,117,0.0402,7,0.6655,0.2391,0.0973,0.8141,66.3,0.975,37.3,3153,0.172,0.013,0.006,0.086,0.00799180327868852,0.989544079466448
118,118.065,1125,315,119,191.3,0.0381,119,0.0354,6.3,0.6676,0.245,0.1002,0.819,64.4,0.965,37.6,3104,0.202,0.014,0.0052,0.126,0.00810924369747899,0.990642421456531
119,119.062,1135,333,121,189.2,0.0381,118,0.0386,3.9,0.67,0.2398,0.0979,0.8095,64.8,0.969,36.5,3102,0.248,0.004,0.0049,-0.05,0.00800826446280992,0.991695389067261
120,120.03,1144,314,122,187.1,0.0387,117,0.0415,4.5,0.6724,0.2375,0.1012,0.8068,61.1,0.962,35.4,3201,0.303,0.008,0.005,0.026,0.00788524590163934,0.99161869036391
121,121.096,1154,313,120,189.9,0.0388,117,0.0357,4.7,0.6591,0.2295,0.0983,0.799,62.3,0.978,35.6,3163,0.225,0.029,0.0053,-0.007,0.00815,0.990626571062334
122,122.065,1163,317,117,193.6,0.0383,116,0.0374,5.1,0.6594,0.2286,0.103,0.7981,63.1,0.986,36.8,3167,0.222,0.004,0.0049,0.047,0.00842735042735043,0.991782253243514
123,123.095,1173,309,118,192.1,0.0405,115,0.0383,6.1,0.6609,0.2274,0.0971,0.7981,62.8,0.979,35.5,3181,0.271,0.017,0.0057,-0.009,0.00829661016949153,0.990046485724659
124,124.095,1183,312,116,194.9,0.0386,115,0.0413,5.6,0.6636,0.2325,0.0977,0.8105,63.6,1.003,36,3148,0.233,0.022,0.0051,0.087,0.00864655172413793,0.991233148921561
125,125.062,1192,320,118,191.8,0.0342,114,0.0355,3.7,0.6755,0.2295,0.096,0.8126,63.4,1.001,35.7,3189,0.169,0,0.0041,-0.008,0.00848305084745763,0.992788021934197
126,126.099,1202,306,116,194.8,0.0383,115,0.0413,4.5,0.6707,0.2248,0.0973,0.8059,61,0.985,35,3221,0.121,0.022,0.0048,0.048,0.00849137931034483,0.992115568264521
127,127.102,1212,322,116,194.9,0.0375,114,0.0417,4.7,0.6697,0.2333,0.0969,0.8047,62.5,0.988,35.7,3241,0.06,0.026,0.0037,-0.068,0.00851724137931035,0.995120539878908
128,128.072,1221,326,114,198.2,0.0429,113,0.0495,5,0.6656,0.2417,0.0961,0.8107,65,0.993,36.6,3238,0.035,0.004,0.0054,-0.071,0.00871052631578947,0.992046220916861
129,129.065,1231,330,114,198.1,0.0364,114,0.0379,4.6,0.6482,0.236,0.0995,0.7847,64.5,0.972,36.6,3257,0.175,0.01,0.0057,-0.121,0.00852631578947368,0.98766315361639
130,130.066,1241,329,113,199.8,0.0376,113,0.0364,5.7,0.6493,0.2385,0.0989,0.7859,59.1,0.99,35.4,3226,0.106,0.019,0.0069,0.195,0.00876106194690265,0.983017723966108
131,131.067,1251,332,113,199.8,0.0396,113,0.0388,6,0.6429,0.2353,0.0977,0.7828,61.1,1.001,35.2,3226,0.124,0.01,0.0068,0.113,0.00885840707964602,0.98514629012013
132,132.065,1261,340,114,198.2,0.0373,113,0.0382,4.8,0.6412,0.2384,0.0968,0.7852,62.1,1.005,37.4,3258,0.202,0.013,0.0056,0.027,0.00881578947368421,0.988665650032332
133,133.101,1271,341,113,199.7,0.0362,113,0.0359,6,0.6272,0.2337,0.0942,0.7714,64.7,1.022,36.6,3244,0.186,0.004,0.0056,0.124,0.00904424778761062,0.987962097734336
134,134.001,1280,346,114,199.6,0.039,113,0.041,4.7,0.6348,0.2312,0.096,0.7751,64.1,1.026,35.8,3262,0.149,0.004,0.0059,0.044,0.009,0.988490637770482
135,135.074,1290,353,113,200.9,0.0357,113,0.0401,5.5,0.6501,0.2296,0.0971,0.7842,62,1.052,36.2,3256,0.177,0.014,0.0049,0.118,0.00930973451327434,0.990535760024713
136,136.071,1299,359,117,194.3,0.0377,114,0.0386,4.8,0.6427,0.2297,0.0954,0.7849,63.9,1.029,37.8,3363,0.222,0.025,0.005,0.112,0.00879487179487179,0.991166154351112
137,137.088,1307,353,116,195.6,0.0336,115,0.0336,4.5,0.6565,0.233,0.0953,0.7899,60.2,1.039,35.8,3356,0.224,0.013,0.0044,0.123,0.00895689655172414,0.991388659367708
138,138.073,1316,347,116,195.6,0.0336,115,0.0396,4.2,0.6483,0.2282,0.0966,0.787,61,1.055,36.7,3356,0.224,0.003,0.0047,0.202,0.0090948275862069,0.990168328700226
139,139.035,1325,353,115,198.1,0.0339,113,0.0374,5.8,0.6383,0.2309,0.0978,0.7743,58.3,1.055,36.5,3367,0.078,0.004,0.0063,0.117,0.00917391304347826,0.982579885435894
140,140.076,1335,348,116,198.2,0.0314,109,0.0365,4,0.6503,0.2349,0.0989,0.7905,63.2,1.048,37.4,3456,0.138,0.012,0.005,0.133,0.00903448275862069,0.987240599745099
