rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
18,18.003,490,51,33,354,0.1469,32,0.0877,6.6,0.7792,0.1708,0.1029,0.8667,36.4,1.428,29.8,41,0.697,0,0.008,-0.07,0.0432727272727273,0.998516017604162
19,19.003,520,51,35,336.2,0.1506,33,0.0764,5.9,0.782,0.1631,0.1031,0.8548,39.9,1.457,31.2,45,0.629,0.015,0.0086,-0.355,0.0416285714285714,0.998368183003524
20,20.004,549,54,36,326.9,0.1531,36,0.0788,5.8,0.795,0.1837,0.1039,0.8671,39.9,1.528,31.5,47,0.75,0.014,0.0093,-0.043,0.0424444444444444,0.998153341020357
21,21.004,578,52,35,369.5,0.1542,34,0.0712,7,0.784,0.186,0.1057,0.8589,44.7,1.648,31.5,48,0.629,0.029,0.0095,0.136,0.0470857142857143,0.998100404397894
22,22.002,608,52,36,361.1,0.1536,36,0.0673,6.7,0.7797,0.1874,0.1036,0.8585,35.8,1.713,32.9,51,0.694,0.042,0.0111,0.034,0.0475833333333333,0.997385421711867
23,23.003,638,51,37,352.4,0.1526,36,0.082,4.8,0.7873,0.1763,0.1043,0.8553,35.9,1.778,31.1,52,0.676,0,0.0099,-0.039,0.0480540540540541,0.997893366349882
24,24.003,667,52,36,361.7,0.1318,36,0.0769,7.7,0.7743,0.1927,0.1038,0.8669,40,1.869,32.8,52,0.611,0,0.0103,-0.336,0.0519166666666667,0.996941712989905
25,25.004,695,48,36,361.5,0.1351,35,0.0781,7.2,0.7663,0.193,0.1066,0.8558,41.5,1.819,32.3,57,0.528,0,0.0105,-0.063,0.0505277777777778,0.99697521001498
26,26.003,725,48,37,352.9,0.1292,35,0.0778,9.1,0.7575,0.1971,0.1038,0.8558,47.8,1.843,32.7,57,0.622,0,0.0099,0.015,0.0498108108108108,0.997059953095888
27,27.002,754,48,35,372.5,0.1138,35,0.0748,7,0.7428,0.2118,0.1045,0.8562,51.3,1.938,33.7,57,0.629,0.003,0.0077,0.428,0.0553714285714286,0.997708262557316
28,28.003,784,48,35,372.5,0.1055,34,0.0879,4.5,0.7645,0.2081,0.105,0.857,43.2,2.009,32.3,57,0.343,0,0.0078,0.064,0.0574,0.997263162611954
29,29.002,811,46,34,382.8,0.129,34,0.0863,8,0.769,0.2007,0.104,0.8563,39.6,2.024,33.3,57,0.206,0,0.0098,-0.257,0.0595294117647059,0.997110180580268
30,30.036,842,49,34,382.8,0.1111,34,0.0839,8,0.7548,0.1992,0.1053,0.8586,46,2.073,32.7,57,0.382,0,0.0111,0.096,0.0609705882352941,0.994996479239278
31,31.005,871,51,34,382.8,0.1018,34,0.0749,6.7,0.7659,0.2162,0.1038,0.8671,52.4,2.14,33.2,57,0.588,0,0.0073,0.307,0.0629411764705882,0.997425579072945
32,32.002,901,52,34,382.8,0.1062,34,0.075,5.7,0.7468,0.2131,0.1077,0.8519,54.8,2.235,33,57,0.647,0,0.01,0.557,0.0657352941176471,0.99555689217568
33,33.003,931,50,35,386.4,0.1064,33,0.0751,5.8,0.7908,0.2012,0.1044,0.8778,47.4,2.259,32.6,56,0.6,0.014,0.0071,-0.205,0.0645428571428571,0.99777111474066
34,34.002,960,50,34,397.2,0.099,34,0.0782,3.5,0.7852,0.1866,0.105,0.8671,44.4,2.353,31.6,55,0.647,0.029,0.0057,-0.233,0.0692058823529412,0.998341140161807
35,35.002,990,51,36,379,0.0947,35,0.0726,3.5,0.7821,0.1859,0.1032,0.8679,45.4,2.311,31.1,58,0.5,0.014,0.0051,-0.1,0.0641944444444444,0.998548805459748
36,36.004,1020,51,36,379,0.0839,36,0.0674,5.3,0.7935,0.1965,0.1035,0.8736,44.2,2.378,31.2,58,0.5,0.028,0.0069,-0.076,0.0660555555555556,0.996612490856881
37,37.002,1050,51,37,368.9,0.0816,36,0.0663,5,0.788,0.2137,0.1037,0.8784,43.7,2.37,30.4,62,0.541,0.027,0.0074,0.297,0.0640540540540541,0.995879510591283
38,38.02,1078,51,37,403.7,0.0837,37,0.0697,5.6,0.7883,0.2149,0.1058,0.8638,40.9,2.208,29.7,65,0.459,0,0.0064,0.092,0.0596756756756757,0.997072376480749
39,39.003,1106,54,38,393.6,0.1033,37,0.0756,5.4,0.7572,0.2016,0.1061,0.8402,44.4,2.198,29.4,70,0.474,0.013,0.007,0.098,0.0578421052631579,0.997701392260244
40,40.003,1136,54,38,393.6,0.0976,37,0.0566,5.7,0.7635,0.2001,0.1032,0.8683,47.2,2.258,30.2,70,0.447,0,0.0063,0.065,0.059421052631579,0.99791452706081
41,41.004,1164,54,37,404.2,0.086,37,0.0809,5.3,0.7547,0.1973,0.1035,0.8464,37.4,2.351,31.9,67,0.405,0,0.0046,-0.302,0.0635405405405405,0.99856847238977
42,42.005,1193,53,39,398.9,0.0827,38,0.0709,3.7,0.7577,0.1956,0.104,0.8463,39.8,2.098,30.1,82,0.564,0,0.0062,0.028,0.0537948717948718,0.997185806932727
43,43.003,1223,54,40,417.9,0.0807,40,0.0723,3.8,0.7645,0.1965,0.106,0.8433,40.1,2.118,30.8,87,0.525,0.037,0.0047,-0.036,0.05295,0.998302587501398
44,44.003,1253,55,40,417.9,0.0791,40,0.0723,4.3,0.7723,0.1853,0.1039,0.8473,35.3,2.185,29.4,87,0.475,0,0.0053,-0.077,0.054625,0.997752720752076
45,45.004,1283,55,40,417.9,0.0843,40,0.0749,4.7,0.7736,0.1935,0.1045,0.8517,41.3,2.238,29.6,87,0.325,0,0.006,0.005,0.05595,0.997463888081542
46,46.003,1313,55,40,417.9,0.073,40,0.0597,5.4,0.7651,0.1969,0.1046,0.8527,39.5,2.274,29.5,87,0.325,0,0.0048,0.188,0.05685,0.997835901912637
47,47.002,1343,54,41,408.5,0.0798,41,0.0632,5.1,0.7761,0.1935,0.1034,0.856,40.6,2.265,28.1,91,0.439,0.012,0.007,0.034,0.0552439024390244,0.996145232742343
48,48.002,1373,54,41,408.5,0.0842,40,0.081,5.2,0.7617,0.1977,0.1052,0.85,38.1,2.313,27.9,91,0.39,0,0.0072,0.063,0.0564146341463415,0.996337253190291
49,49.001,1401,50,39,440.5,0.0664,39,0.0632,3.8,0.7518,0.1991,0.1067,0.837,38.6,2.211,29.5,91,0.513,0,0.0052,-0.031,0.0566923076923077,0.996928801069901
50,50.054,1431,51,40,430.1,0.0839,40,0.0631,5.1,0.7575,0.184,0.1058,0.8326,42.8,2.211,30.1,95,0.45,0.038,0.0056,-0.149,0.055275,0.997769990838814
51,51,1458,50,40,430.1,0.0887,40,0.0735,7,0.7541,0.2029,0.1065,0.8459,43,2.262,29.8,95,0.35,0,0.006,0.031,0.05655,0.997709538913607
52,52.001,1487,49,39,439.9,0.0792,38,0.0656,5.4,0.7501,0.2076,0.1037,0.8439,44,2.301,31.3,97,0.385,0,0.0074,-0.06,0.059,0.995625443360601
53,53.001,1516,47,38,451,0.0857,38,0.0667,8.3,0.7373,0.2006,0.1075,0.82,34.7,2.418,28.6,99,0.395,0,0.0062,-0.369,0.0636315789473684,0.997379639062151
54,54.001,1546,48,38,451,0.1004,38,0.0828,7.7,0.7319,0.1988,0.107,0.8407,44.7,2.442,32.8,99,0.316,0.013,0.0111,-0.204,0.0642631578947368,0.993869699573581
55,55.035,1577,50,38,451,0.1033,38,0.081,10.8,0.7444,0.2141,0.1051,0.8463,41.3,2.491,33.3,99,0.368,0.014,0.0117,0.024,0.0655526315789474,0.993565117004468
56,56.001,1606,50,38,451,0.1047,38,0.0837,5.9,0.7356,0.2074,0.1075,0.839,42.9,2.539,33.4,99,0.316,0,0.0079,-0.098,0.0668157894736842,0.99714930807833
57,57.002,1636,49,38,451,0.0912,38,0.0773,5.4,0.733,0.2003,0.1047,0.8417,44.3,2.59,33.2,99,0.526,0.026,0.0075,-0.331,0.0681578947368421,0.996612814387089
58,58.002,1666,50,38,451,0.0811,38,0.0705,5,0.7362,0.2062,0.1045,0.8418,40.1,2.659,30.7,99,0.447,0,0.0067,-0.167,0.0699736842105263,0.996581616142024
59,59.002,1696,50,39,444.1,0.0847,39,0.0703,7.2,0.7191,0.2174,0.1051,0.8472,51.2,2.647,32.9,103,0.513,0,0.0068,-0.065,0.0678717948717949,0.996772081887013
60,60.002,1725,49,38,455.8,0.0856,37,0.0756,9.8,0.7237,0.2174,0.1049,0.8427,49,2.709,33.6,104,0.368,0.013,0.009,0.212,0.0712894736842105,0.994457410397897
61,61.002,1755,48,38,455.8,0.0913,38,0.072,5.4,0.7215,0.2185,0.1042,0.8391,53.4,2.743,34.6,104,0.211,0.039,0.0084,-0.11,0.0721842105263158,0.995758602195924
62,62.001,1785,48,38,455.8,0.0828,38,0.0731,4.9,0.7377,0.1991,0.1042,0.8423,43.9,2.765,32.6,104,0.184,0.013,0.0071,-0.028,0.0727631578947368,0.996316789291511
63,63,1815,48,38,455.8,0.0826,38,0.0672,6.9,0.7303,0.2134,0.1044,0.8454,47.4,2.796,32.5,104,0.316,0.025,0.0084,0.07,0.073578947368421,0.994815633276555
64,64.002,1845,49,38,455.8,0.0832,38,0.0613,6.4,0.7253,0.2156,0.1047,0.8271,50.2,2.843,32.4,104,0.447,0,0.0086,-0.027,0.0748157894736842,0.994643452330187
65,65.036,1876,49,39,445,0.0694,39,0.0559,5.8,0.7285,0.1996,0.1076,0.8264,46.6,2.813,31,109,0.359,0,0.0059,-0.422,0.0721282051282051,0.996379721905585
66,66.001,1905,49,39,445,0.0634,37,0.0458,6.3,0.7383,0.2133,0.1041,0.8432,48.4,2.863,31.6,110,0.436,0,0.0059,-0.225,0.0734102564102564,0.995660508477957
67,67,1934,47,37,466.3,0.0661,37,0.0557,3.7,0.7667,0.1999,0.1047,0.8445,42.1,2.822,28.6,110,0.432,0.014,0.0044,-0.178,0.0762702702702703,0.9977820368305
68,68.002,1964,47,37,466.3,0.0675,37,0.0529,5,0.7513,0.2001,0.1047,0.8344,43.7,2.861,29.6,110,0.432,0,0.0056,0.032,0.0773243243243243,0.996552631212424
69,69.001,1994,48,38,455.7,0.0714,35,0.0537,6.6,0.7529,0.2087,0.1048,0.8458,47,2.82,31.1,114,0.342,0,0.0055,-0.008,0.0742105263157895,0.997028712702178
70,70.001,2023,45,36,477.7,0.0766,36,0.0564,6.6,0.7511,0.2101,0.1039,0.8413,45.1,2.763,30.1,115,0.417,0.014,0.0064,0.189,0.07675,0.996503509676115
71,71.002,2053,52,36,477.7,0.077,36,0.0589,5.4,0.7502,0.2075,0.1049,0.8442,45.5,2.806,30.5,115,0.5,0,0.0064,0.224,0.0779444444444444,0.996539805397122
72,72.001,2083,51,37,465.5,0.0644,36,0.0415,5.6,0.7586,0.2046,0.1068,0.8425,40.1,2.775,28,121,0.459,0.014,0.005,-0.138,0.075,0.996981478754154
73,73.001,2113,51,37,465.5,0.0639,35,0.0542,4.7,0.7575,0.2052,0.1051,0.8546,42.2,2.814,29.3,121,0.459,0,0.0041,-0.16,0.076054054054054,0.997939447541872
74,74.001,2141,49,35,489.9,0.0545,35,0.0438,3.3,0.747,0.2078,0.1077,0.8401,45.5,2.891,28.6,117,0.429,0,0.0046,-0.195,0.0826,0.996431643685101
75,75.002,2171,50,35,489.9,0.0787,35,0.0583,5.6,0.741,0.1951,0.106,0.8388,41.7,2.939,29,117,0.657,0,0.007,-0.205,0.0839714285714286,0.996036506637547
76,76,2201,48,37,491.9,0.0849,37,0.0555,4.8,0.7559,0.1982,0.1089,0.8418,43.4,2.838,30.9,128,0.568,0.013,0.0059,0.021,0.0767027027027027,0.997582402826541
77,77.001,2231,52,37,491.9,0.0722,37,0.0538,4.3,0.7526,0.1858,0.1066,0.8441,46.8,2.882,30.7,128,0.595,0,0.0039,0.153,0.0778918918918919,0.998540036608402
78,78.001,2261,50,37,491.9,0.0732,37,0.0551,4.4,0.7546,0.1899,0.114,0.8291,43.2,2.943,28.1,128,0.514,0,0.005,0.054,0.0795405405405405,0.997664416961421
79,79.035,2291,48,36,504.1,0.0885,36,0.065,4.6,0.7739,0.179,0.1111,0.8394,42.5,2.852,30.6,134,0.444,0.014,0.0049,0.082,0.0792222222222222,0.998466058341844
80,80,2320,47,36,504.1,0.0832,35,0.0667,4.4,0.7737,0.187,0.1142,0.8468,43.7,2.907,30.4,134,0.556,0,0.0062,0.172,0.08075,0.997219576746046
81,81,2349,48,35,516.5,0.0919,35,0.075,5,0.7691,0.1907,0.1099,0.8426,41.7,2.895,30.9,135,0.514,0,0.0067,0.148,0.0827142857142857,0.997338865473067
82,82,2378,46,34,529.4,0.0836,34,0.0636,4.9,0.757,0.1994,0.1124,0.8472,44.7,2.88,31.1,139,0.471,0,0.0076,-0.131,0.0847058823529412,0.995859195463938
83,83.001,2408,47,35,515.3,0.0851,35,0.0752,4.4,0.7385,0.2072,0.1056,0.8446,43.4,2.857,30.9,147,0.429,0,0.0079,0.1,0.0816285714285714,0.995681789909552
84,84.002,2438,46,36,504.8,0.0885,35,0.0759,3.4,0.7524,0.2009,0.1051,0.8542,46.6,2.827,31,154,0.5,0.014,0.0062,0.319,0.0785277777777778,0.997543025239287
85,85.006,2468,47,36,504.8,0.0707,36,0.0752,4.4,0.7717,0.2083,0.1042,0.8598,46.6,2.897,31.9,154,0.5,0.028,0.004,0.328,0.0804722222222222,0.998398233826592
86,86.001,2497,50,38,495.8,0.0764,38,0.0777,2.7,0.7752,0.1981,0.1047,0.8535,42.9,2.787,29.5,163,0.289,0,0.0051,0.33,0.0733421052631579,0.997769469000691
87,87.002,2527,48,39,485.9,0.076,38,0.0668,4.3,0.759,0.1886,0.1044,0.8481,41.2,2.76,28.9,166,0.513,0,0.0045,0.765,0.0707692307692308,0.998245517682603
88,88.001,2557,51,39,485.9,0.0787,39,0.0587,3.5,0.7613,0.1983,0.1058,0.8464,44.4,2.822,29.6,166,0.513,0,0.0059,0.397,0.0723589743589744,0.997185922444267
89,89.001,2587,50,39,485.9,0.0702,39,0.0527,3.7,0.7539,0.2001,0.1065,0.8371,43.3,2.884,29,166,0.59,0,0.005,0.258,0.0739487179487179,0.997460269498983
90,90.002,2617,50,40,474.8,0.0782,38,0.0752,3.9,0.7587,0.1835,0.1036,0.8345,44.3,2.857,29.2,171,0.3,0.013,0.0037,-0.002,0.071425,0.998880038196879
91,91.001,2646,54,39,485.2,0.0764,39,0.0666,3.4,0.75,0.1867,0.103,0.8366,41.1,2.797,26,171,0.462,0,0.0046,-0.1,0.0717179487179487,0.998185766904889
92,92.001,2676,51,39,485.2,0.0694,39,0.0586,3.5,0.7631,0.1943,0.1034,0.8518,44.6,2.856,26.8,171,0.462,0.013,0.0041,-0.099,0.0732307692307692,0.998253380855502
93,93.001,2706,50,39,485.2,0.0673,39,0.0511,3.6,0.7566,0.183,0.1028,0.851,40.4,2.91,26.9,171,0.513,0,0.0035,0.054,0.0746153846153846,0.998646775309913
94,94.035,2737,49,41,468.8,0.0742,40,0.053,4.2,0.7504,0.1818,0.1053,0.8266,37.1,2.81,25.2,182,0.537,0,0.004,-0.038,0.0685365853658537,0.998545887365956
95,95.001,2766,51,41,468.8,0.0698,41,0.0463,3.5,0.7514,0.1874,0.1054,0.8302,40.2,2.854,27.1,182,0.463,0,0.0045,-0.307,0.069609756097561,0.997919651166195
96,96.002,2795,53,41,468.8,0.0797,41,0.0555,3.6,0.7665,0.1752,0.1042,0.8413,40.4,2.902,27.7,182,0.585,0.012,0.0041,-0.001,0.0707804878048781,0.998675936886684
97,97.002,2825,53,43,455.2,0.0749,42,0.0627,4,0.7602,0.1823,0.1038,0.8396,38.3,2.831,28,195,0.698,0.012,0.0056,0.138,0.0658372093023256,0.997201079090397
98,98.001,2855,53,43,455.2,0.0623,41,0.0516,2.2,0.7703,0.1926,0.1031,0.8435,36.1,2.881,26.6,195,0.512,0,0.0042,0.031,0.067,0.997724971774847
99,99.002,2884,50,41,475.9,0.0744,41,0.0555,3,0.7757,0.1842,0.1019,0.8433,35.9,2.994,27,190,0.488,0.037,0.0059,0.013,0.0730243902439024,0.996850710719117
100,100.001,2913,50,40,485.6,0.0714,40,0.0561,3.5,0.7611,0.1804,0.1028,0.8445,34.9,2.809,28.6,193,0.475,0,0.0054,0.195,0.070225,0.997135931038072
101,101.002,2942,50,39,497.9,0.0585,39,0.0541,4,0.7457,0.1882,0.1037,0.8296,40.9,2.911,30.2,190,0.385,0.026,0.004,-0.163,0.0746410256410256,0.997659617942628
102,102.001,2972,50,41,474.3,0.0514,39,0.051,3.3,0.7646,0.1944,0.1032,0.8548,38.3,2.806,29.2,207,0.244,0,0.0034,0.036,0.0684390243902439,0.997809831895695
103,103.001,3002,51,41,474.3,0.0658,41,0.061,4.3,0.7856,0.1893,0.1034,0.8634,37,2.845,27,207,0.341,0.037,0.005,0.029,0.069390243902439,0.997108744258367
104,104.001,3032,50,41,487,0.0668,41,0.0504,5.8,0.7582,0.1934,0.1037,0.8397,36.7,2.868,28.7,205,0.366,0,0.0052,0.172,0.0699512195121951,0.996965527581673
105,105.001,3062,50,41,487,0.0566,41,0.0488,3,0.7536,0.1911,0.1024,0.8332,34,2.902,26,205,0.293,0,0.0041,0.075,0.0707804878048781,0.997372905490832
106,106.002,3092,51,41,487,0.0547,41,0.0472,3.3,0.7538,0.1922,0.1031,0.8297,36.8,2.936,26.5,205,0.488,0,0.0044,-0.071,0.071609756097561,0.99675955294922
107,107,3122,51,41,487,0.052,41,0.0561,1.8,0.7363,0.1825,0.1032,0.8282,37.3,2.965,26.3,205,0.22,0,0.0042,-0.245,0.0723170731707317,0.996732828475588
108,108.001,3152,52,42,475.9,0.0682,41,0.0681,4.8,0.7498,0.184,0.1038,0.8266,38.8,2.909,28.7,204,0.286,0,0.0047,0.019,0.0692619047619048,0.99762253825678
109,109.001,3182,53,42,475.9,0.062,42,0.056,3.4,0.7462,0.2023,0.1023,0.837,44.7,2.938,28.1,204,0.19,0.037,0.0062,0.012,0.069952380952381,0.99498743710662
110,110.001,3212,54,42,475.9,0.0578,42,0.0537,2.2,0.7524,0.1898,0.1027,0.834,40.7,2.958,28.5,204,0.143,0,0.005,-0.038,0.0704285714285714,0.996251400023702
111,111.001,3242,53,42,475.9,0.0517,42,0.0523,2.8,0.7481,0.1979,0.1029,0.8357,42.9,2.978,28.2,204,0.333,0.012,0.0039,-0.048,0.0709047619047619,0.997150705828387
112,112.001,3271,52,42,474.9,0.061,42,0.0517,3.4,0.7474,0.1968,0.102,0.8379,40.5,2.794,28.6,217,0.429,0,0.004,-0.198,0.0665238095238095,0.997847724166112
113,113.001,3301,52,42,474.9,0.0552,42,0.043,4.7,0.7378,0.1944,0.1022,0.8352,39.6,2.831,31.3,217,0.333,0,0.0048,-0.254,0.0674047619047619,0.996212107599096
114,114.001,3331,52,42,474.9,0.0491,42,0.0487,3.4,0.7474,0.1891,0.1018,0.8396,37.5,2.854,28.7,217,0.167,0,0.0034,-0.087,0.067952380952381,0.997599584564235
115,115.035,3362,53,42,474.9,0.0533,42,0.0497,3.2,0.7591,0.1967,0.1011,0.8483,41.1,2.871,28.6,217,0.143,0,0.0033,0.028,0.0683571428571429,0.998081506812036
116,116.001,3391,54,42,474.9,0.0477,42,0.0501,2.9,0.7432,0.1954,0.1009,0.8424,45.4,2.892,28.7,217,0.381,0,0.0039,0.155,0.0688571428571429,0.9966519642536
117,117.001,3421,51,43,463.9,0.0497,43,0.0476,3.6,0.7435,0.1986,0.1022,0.8374,46,2.854,29.3,227,0.419,0.012,0.0042,0.045,0.0663720930232558,0.996422882018253
118,118.001,3451,51,44,453.4,0.055,43,0.0427,3.1,0.7473,0.1991,0.1018,0.8446,42.4,2.828,29.2,235,0.523,0.023,0.0043,-0.186,0.0642727272727273,0.996939117150985
119,119.018,3481,49,42,474.1,0.0479,41,0.0439,2.9,0.7544,0.2,0.0997,0.8449,39.3,2.938,28.4,221,0.238,0.024,0.0036,-0.106,0.069952380952381,0.997171745013782
120,120.033,3509,46,40,494.4,0.0473,40,0.0429,2.5,0.7673,0.1997,0.0999,0.8557,40.3,2.873,29.4,218,0.2,0.025,0.0034,-0.418,0.071825,0.997413171463479
121,121.033,3536,45,39,507,0.045,39,0.0391,3,0.7647,0.2022,0.1011,0.8552,39.1,2.961,28.6,210,0.462,0.026,0.0026,-0.282,0.0759230769230769,0.998329468860387
122,122.034,3566,48,39,507,0.049,39,0.0412,3.2,0.74,0.207,0.1024,0.8325,43.2,2.999,29.5,210,0.513,0.013,0.0036,-0.086,0.0768974358974359,0.997297472704554
123,123.032,3595,47,38,518.2,0.051,38,0.0469,4.2,0.7236,0.2002,0.1026,0.8158,43,3.084,29.6,210,0.368,0,0.0041,-0.019,0.0811578947368421,0.996763312484441
124,124.032,3625,46,38,518.2,0.0564,38,0.0536,3.7,0.7238,0.2126,0.1029,0.8244,44.4,3.123,29.5,210,0.342,0.013,0.006,-0.101,0.0821842105263158,0.994325229408334
125,125.028,3655,46,38,518.2,0.055,38,0.0588,3.2,0.7458,0.201,0.1006,0.841,35.4,3.149,29.2,210,0.263,0,0.003,0.167,0.0828684210526316,0.998511288563344
126,126.033,3685,47,38,518.2,0.0573,38,0.0538,3.3,0.7297,0.207,0.1011,0.8282,41,3.179,30,210,0.342,0,0.0036,0.282,0.0836578947368421,0.998024418429906
127,127,3713,45,37,531.5,0.0512,37,0.0488,3.2,0.7236,0.2068,0.1015,0.8197,42.6,3.199,30.6,201,0.514,0,0.0035,0.057,0.0864594594594595,0.997660761907378
128,128.03,3744,45,37,531.5,0.0578,37,0.0447,4.1,0.7294,0.1995,0.1007,0.8295,40,3.244,29.1,201,0.378,0.013,0.0036,-0.09,0.0876756756756757,0.998058483307615
129,129.032,3773,45,37,533.9,0.0528,37,0.0461,3.5,0.7316,0.1966,0.1001,0.8239,43.4,3.244,28.9,215,0.541,0,0.0034,0.087,0.0876756756756757,0.997924556551912
130,130.033,3803,46,37,533.9,0.0463,37,0.0461,3.6,0.7221,0.2029,0.0999,0.8253,43.1,3.281,27,215,0.405,0,0.0038,0.168,0.0886756756756757,0.996626284728075
131,131,3832,50,37,533.9,0.0508,37,0.0459,5.6,0.7312,0.2057,0.0997,0.8224,38.6,3.303,28.2,215,0.405,0.014,0.0034,0.156,0.0892702702702703,0.997757731636785
132,132.033,3861,48,35,561.4,0.041,35,0.0404,2.6,0.7438,0.2095,0.1007,0.8363,40.4,3.504,28.6,209,0.343,0,0.0045,-0.081,0.100114285714286,0.993958549964829
133,133.001,3890,49,35,561.4,0.0508,35,0.0439,3.8,0.745,0.1919,0.102,0.824,36.6,3.526,28.1,209,0.286,0.029,0.0036,-0.189,0.100742857142857,0.997485834463818
134,134.032,3921,48,36,546,0.0566,35,0.0565,5.5,0.7293,0.199,0.1039,0.8168,44.1,3.447,29.1,222,0.222,0.014,0.0044,-0.161,0.09575,0.996973782576804
135,135.034,3950,49,35,560,0.0454,35,0.0467,3.6,0.718,0.2074,0.101,0.8209,45.5,3.338,28.6,217,0.229,0,0.0029,-0.322,0.0953714285714286,0.997957801378155
136,136,3979,49,35,560,0.0618,35,0.0608,4.3,0.7257,0.2161,0.1028,0.8304,41.5,3.344,28.6,217,0.171,0,0.0053,-0.279,0.0955428571428571,0.996315780055092
137,137,4009,50,35,560,0.0556,35,0.047,3.6,0.7054,0.2123,0.1035,0.8171,46,3.349,30.7,217,0.171,0,0.0053,0.006,0.0956857142857143,0.995446324218636
138,138.034,4039,49,34,576.3,0.0589,34,0.0508,3.9,0.71,0.2178,0.1039,0.8287,47.4,3.476,31.3,204,0.441,0.015,0.0056,0.04,0.102235294117647,0.995469978469418
139,139.032,4068,49,34,576.3,0.0568,34,0.047,5.7,0.7036,0.2235,0.108,0.8099,48.2,3.503,32.3,204,0.265,0.016,0.0044,0.063,0.103029411764706,0.996995088506782
140,140.033,4098,48,34,576.3,0.0558,34,0.0484,3.7,0.7231,0.2295,0.1075,0.826,52.6,3.533,32.6,204,0.441,0,0.0049,-0.034,0.103911764705882,0.996136922380606
141,141,4127,48,34,576.3,0.0478,34,0.0534,3.7,0.7019,0.2109,0.1037,0.8282,52.1,3.563,33,204,0.353,0,0.0025,-0.151,0.104794117647059,0.998631352753033
142,142.033,4158,49,34,576.3,0.0478,34,0.0504,3.4,0.7064,0.211,0.1099,0.8169,52.5,3.57,33.6,204,0.147,0.015,0.0039,0.026,0.105,0.996665981524208
