rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
41,41.03,638,147,31,76.1,0.0841,31,0.0612,22.1,0.5377,0.2827,0.1309,0.7154,62,1.132,46.8,259,0.516,0.032,0.0208,-0.64,0.0365161290322581,0.968932678533305
42,42.031,653,153,34,75.1,0.0767,31,0.0602,13.6,0.5611,0.2718,0.1328,0.7215,55.8,1.073,45.4,281,0.206,0.003,0.0161,-0.125,0.0315588235294118,0.977720984141757
43,43.032,668,149,34,75.1,0.0857,33,0.0697,15.9,0.5459,0.2727,0.1293,0.7219,69.1,1.093,46.5,281,0.147,0.031,0.0191,0.019,0.0321470588235294,0.974848065009071
44,44.032,683,154,33,76.8,0.0952,32,0.0774,19,0.5269,0.2529,0.1285,0.6832,62.9,1.099,42.8,274,0.121,0.046,0.0232,0.254,0.0333030303030303,0.969851297227127
45,45.033,698,146,34,75.2,0.0954,32,0.0741,17.7,0.4978,0.2454,0.1217,0.6604,72.7,1.038,44.2,304,0.088,0.017,0.0232,0.181,0.0305294117647059,0.969979528619843
46,46.031,713,137,34,79.5,0.0865,34,0.0705,23.5,0.5157,0.2648,0.1234,0.7089,76.9,0.981,44.9,319,0.147,0.017,0.0214,0.601,0.0288529411764706,0.96891372785289
47,47.029,728,135,32,84.3,0.0882,31,0.0729,25.2,0.5271,0.2532,0.1343,0.6898,61.2,1.044,43.1,330,0.094,0.001,0.022,-0.01,0.032625,0.968392030813897
48,48.028,743,136,33,83.1,0.082,31,0.07,19,0.498,0.2603,0.1318,0.6895,74.9,1.026,43.4,358,0.121,0,0.0227,0.592,0.0310909090909091,0.960919120538528
49,49.034,758,138,33,86.8,0.0781,32,0.072,19.8,0.4941,0.2743,0.1274,0.688,69.2,0.951,41,407,0.303,0.011,0.022,-0.126,0.0288181818181818,0.9595054270564
50,50.028,773,139,34,84.2,0.1028,31,0.0684,25.7,0.5021,0.2686,0.1227,0.7067,74.8,0.967,45.6,428,0.382,0.029,0.03,0.177,0.0284411764705882,0.956470572011615
51,51.03,788,141,32,88.6,0.1029,29,0.0742,21.2,0.513,0.2747,0.114,0.7186,79.7,1.082,50.7,427,0.406,0.004,0.0254,0.293,0.0338125,0.969055843375379
52,52.031,803,140,31,92.7,0.1031,30,0.0738,21.5,0.5258,0.2547,0.1203,0.7144,68.4,1.086,48.2,443,0.323,0,0.0215,-0.083,0.0350322580645161,0.978014818852486
53,53.031,818,146,32,90,0.099,31,0.077,19,0.5314,0.2476,0.1214,0.6987,65.1,1.109,42.4,453,0.438,0.077,0.0202,0.398,0.03465625,0.978962467880679
54,54.031,833,147,36,84.4,0.09,32,0.0663,17.4,0.558,0.245,0.1198,0.7233,71.3,1.061,43.5,522,0.389,0.004,0.0182,0.234,0.0294722222222222,0.97933966162895
55,55.034,848,153,37,81.4,0.0899,35,0.0708,24.9,0.5248,0.2911,0.1277,0.7263,69.9,0.925,46.3,550,0.514,0.017,0.0234,-0.275,0.025,0.965530697096665
56,56.031,863,157,37,82.3,0.09,34,0.0634,13,0.5306,0.2851,0.1199,0.7405,76,0.989,45.2,522,0.351,0.014,0.021,-0.113,0.0267297297297297,0.972396809720988
57,57.031,878,151,36,82.9,0.0793,35,0.0551,16.2,0.5289,0.2762,0.1223,0.717,64.8,0.968,45.4,572,0.306,0.025,0.0181,-0.213,0.0268888888888889,0.973603221405695
58,58.031,893,149,39,77.5,0.0821,37,0.0575,17.4,0.5267,0.2553,0.1105,0.715,71.1,0.844,43.7,654,0.385,0.013,0.0157,-0.463,0.0216410256410256,0.981545214397201
59,59.031,908,153,40,77.3,0.0854,38,0.0588,15.4,0.548,0.259,0.118,0.7237,69.8,0.854,46.3,691,0.325,0.015,0.0191,-0.047,0.02135,0.974668742986068
60,60.031,923,156,41,77.4,0.087,40,0.0614,13.7,0.5515,0.2628,0.1263,0.7195,62.3,0.871,44.8,681,0.317,0.048,0.0199,-0.163,0.0212439024390244,0.97348857752386
61,61.033,938,156,42,75.9,0.0937,41,0.0648,19.3,0.5463,0.2508,0.1266,0.7082,58.9,0.9,45.4,683,0.405,0,0.0216,0.415,0.0214285714285714,0.973066889563756
62,62.04,953,162,41,80.7,0.0778,37,0.0523,17.2,0.5515,0.2473,0.1224,0.7115,64.7,0.95,43.9,655,0.512,0.013,0.0164,-0.022,0.0231707317073171,0.977529877065677
63,63.032,968,160,38,84.8,0.082,37,0.0598,13.1,0.559,0.2493,0.1168,0.7399,71.3,0.935,45,659,0.474,0.012,0.0161,-0.136,0.0246052631578947,0.980535583109659
64,64.033,983,156,40,82.3,0.0937,38,0.0631,17,0.5746,0.2546,0.1119,0.7554,61.8,0.916,44.7,718,0.3,0.013,0.0191,-0.001,0.0229,0.979003789074194
65,65.035,998,159,40,82.3,0.0906,40,0.0674,12.9,0.573,0.2564,0.1092,0.7533,64.3,0.95,45.9,718,0.175,0.025,0.0222,-0.653,0.02375,0.969514710428879
66,66.033,1013,159,42,79,0.0899,40,0.0654,12.4,0.5733,0.2697,0.1092,0.758,63.2,0.935,46.9,761,0.214,0.024,0.0161,-0.377,0.0222619047619048,0.98383308181753
67,67.033,1028,158,43,77.5,0.0978,41,0.0683,15.4,0.5824,0.2626,0.1141,0.7587,67.8,0.937,47,815,0.302,0,0.0178,-0.328,0.0217906976744186,0.983297773429146
68,68.042,1043,166,44,76.4,0.0914,43,0.0687,17.3,0.5543,0.2545,0.1165,0.7244,57.6,0.942,43.6,834,0.295,0.046,0.0166,-0.232,0.0214090909090909,0.983368926620954
69,69.033,1058,169,46,74.2,0.0985,44,0.0636,12.5,0.5613,0.2492,0.114,0.7212,61.1,0.953,44,873,0.283,0.012,0.02,0.191,0.0207173913043478,0.979169265086229
70,70.034,1073,167,48,72.3,0.0997,47,0.0635,16.7,0.5587,0.2567,0.1125,0.7473,63.9,0.949,43.3,908,0.042,0,0.0222,0.317,0.0197708333333333,0.974894332730115
71,71.037,1088,165,46,74.7,0.1014,46,0.0634,15.9,0.5496,0.2552,0.1164,0.7281,75.9,1.006,47.4,893,0.304,0.005,0.0208,-0.625,0.0218695652173913,0.978735111999606
72,72.041,1103,160,48,76.2,0.1003,46,0.0645,20.1,0.5296,0.2736,0.1246,0.7224,68.3,1.004,44.9,913,0.313,0.013,0.0218,0.143,0.0209166666666667,0.976094189084954
73,73.035,1118,166,48,79.2,0.0925,45,0.0633,14.2,0.538,0.2515,0.1154,0.7184,71.1,1.016,49,921,0.396,0.013,0.0184,0.338,0.0211666666666667,0.980015950735562
74,74.035,1133,172,48,79.3,0.1019,45,0.0632,19.5,0.5411,0.2687,0.1276,0.7314,69.9,1.063,46.4,906,0.191,0.01,0.0238,-0.213,0.0221458333333333,0.972341835234168
75,75.042,1148,162,50,76.6,0.095,48,0.0629,20.5,0.5326,0.2666,0.1096,0.7364,71.1,1,47.6,931,0.2,0.05,0.0214,0.096,0.02,0.97429795734944
76,76.042,1163,164,52,74.1,0.0909,50,0.0661,18.7,0.5268,0.266,0.1095,0.7327,67.4,1.014,46.2,956,0.423,0.001,0.0197,0.163,0.0195,0.976233433566504
77,77.033,1178,156,54,74.3,0.0923,49,0.0597,20.3,0.554,0.2732,0.1154,0.7483,68,0.999,48.3,1014,0.463,0.001,0.0232,-0.458,0.0185,0.967895152465042
78,78.031,1193,155,55,73.1,0.0935,53,0.0575,18.3,0.5391,0.2865,0.1177,0.7637,76.5,1.035,49.4,1001,0.455,0.018,0.0235,-0.31,0.0188181818181818,0.96789966603198
79,79.034,1208,161,56,72.5,0.099,54,0.0688,19.1,0.5604,0.275,0.1227,0.7496,65.5,1.052,46.8,1030,0.429,0.01,0.0193,0.045,0.0187857142857143,0.980813282138316
80,80.032,1223,161,56,74.5,0.0868,54,0.0591,18.4,0.5343,0.2735,0.1228,0.7341,72.7,1.082,49,1017,0.411,0.033,0.0227,-0.189,0.0193214285714286,0.965197857409476
81,81.009,1237,161,58,72.2,0.0779,56,0.0575,15.8,0.5424,0.2613,0.124,0.7335,72.3,1.065,47.1,1060,0.448,0.032,0.0167,0.134,0.0183620689655172,0.976750903453448
82,82.003,1252,164,59,71.8,0.0763,58,0.055,17.1,0.5282,0.2622,0.1229,0.7102,68.3,1.092,47.7,1074,0.254,0.017,0.0154,0.073,0.0185084745762712,0.979419567052802
83,83.002,1267,170,60,71.3,0.0675,59,0.0546,19.7,0.5274,0.2636,0.1297,0.7044,62.8,1.112,45.6,1088,0.417,0.017,0.0181,-0.206,0.0185333333333333,0.963377688471515
84,84.067,1283,173,64,68.4,0.0884,61,0.065,16,0.5355,0.2496,0.1217,0.7059,65.3,1.08,44.9,1132,0.359,0,0.0165,-0.048,0.016875,0.982426173459562
85,85.002,1297,170,65,68.4,0.0847,64,0.063,15.2,0.5427,0.2547,0.1178,0.7189,74,1.114,44.7,1148,0.4,0.016,0.0164,0.077,0.0171384615384615,0.981075700863859
86,86.002,1312,169,66,69.6,0.0885,62,0.0652,16,0.5417,0.2617,0.1263,0.7171,80.1,1.112,45.8,1168,0.364,0.008,0.0196,-0.11,0.0168484848484848,0.975167428994203
87,87.003,1327,171,63,72.4,0.0838,60,0.0599,15.1,0.5374,0.2675,0.1238,0.7136,70.1,1.137,45.7,1176,0.317,0.011,0.0196,-0.079,0.018047619047619,0.972263013501053
88,88.036,1342,162,59,76.4,0.0799,59,0.0689,12.9,0.5274,0.2593,0.1212,0.7047,73,1.16,46.2,1144,0.373,0.03,0.0185,0.074,0.0196610169491525,0.972825521357208
89,89.034,1357,157,60,75.2,0.0856,54,0.0608,22.9,0.5303,0.26,0.126,0.6985,70.1,1.185,45.1,1155,0.267,0.033,0.0154,0.15,0.01975,0.983683707359955
90,90.066,1372,154,54,83,0.0842,52,0.0627,16,0.5252,0.2554,0.1207,0.7004,69.4,1.229,48,1172,0.148,0.009,0.0163,-0.266,0.0227592592592593,0.981083171921151
91,91.001,1386,163,53,83.6,0.0845,52,0.0597,14.3,0.5189,0.2624,0.1258,0.6982,79.5,1.139,47.2,1213,0.17,0.029,0.0194,-0.432,0.0214905660377358,0.973288426409026
92,92.033,1401,169,52,84.9,0.0734,51,0.0601,16.6,0.4974,0.2674,0.1214,0.6774,67,1.173,42.7,1256,0.212,0.02,0.0197,-0.204,0.0225576923076923,0.963309677839183
93,93.033,1416,161,51,86.4,0.0706,50,0.0434,18.5,0.4811,0.2668,0.1225,0.6652,76.7,1.201,46.3,1238,0.373,0.01,0.0216,-0.053,0.0235490196078431,0.952047900159826
94,94.032,1431,161,49,89.7,0.0856,47,0.0555,20.1,0.4808,0.2734,0.114,0.693,80.2,1.229,50.5,1243,0.408,0.027,0.0203,0.149,0.0250816326530612,0.971473159245944
95,95.033,1446,166,49,89.6,0.0948,49,0.0611,20,0.5112,0.2662,0.1192,0.699,73.8,1.279,48.3,1261,0.469,0.031,0.0214,0.416,0.0261020408163265,0.974187957372402
96,96.035,1461,159,48,91,0.0655,47,0.0494,16.7,0.5007,0.2731,0.1284,0.6877,75.7,1.338,49.7,1251,0.354,0.038,0.0199,-0.368,0.027875,0.952730473821689
97,97.058,1476,155,49,88.8,0.085,49,0.062,20.8,0.5001,0.2636,0.1159,0.682,69.7,1.251,45.3,1305,0.367,0.001,0.0196,-0.174,0.025530612244898,0.973051419886917
98,98.066,1491,153,49,89,0.0796,46,0.054,20.5,0.5276,0.2781,0.1235,0.7103,70.7,1.272,45.7,1312,0.388,0.028,0.0182,0.088,0.0259591836734694,0.973510287434299
99,99.03,1505,155,46,93.1,0.0886,45,0.061,19.3,0.5177,0.269,0.1206,0.7091,76.5,1.26,45.9,1309,0.326,0.002,0.0199,-0.031,0.0273913043478261,0.974449900808282
100,100.032,1520,157,48,90.8,0.0804,45,0.0528,19.5,0.5259,0.2921,0.1251,0.728,83.8,1.24,48.7,1387,0.438,0.021,0.0236,-0.413,0.0258333333333333,0.955949144236852
101,101.031,1535,151,46,93.6,0.0835,46,0.0527,17.6,0.5199,0.2704,0.1231,0.7018,75.2,1.282,45.7,1380,0.413,0.012,0.0196,0.572,0.0278695652173913,0.97206047862122
102,102.032,1550,153,47,91.7,0.0864,46,0.0656,18.1,0.5478,0.2728,0.1164,0.7451,72.4,1.301,46.1,1414,0.426,0.012,0.0197,0.317,0.0276808510638298,0.973658963750678
103,103.065,1565,153,46,92.8,0.0928,46,0.0701,16.4,0.5535,0.2675,0.1179,0.7331,66.3,1.366,44.4,1422,0.391,0.032,0.0176,-0.105,0.029695652173913,0.981850760338197
104,104,1579,163,49,90.9,0.0835,46,0.0605,17.9,0.5319,0.2688,0.1168,0.7255,63.2,1.336,45.8,1528,0.408,0,0.0203,-0.068,0.027265306122449,0.969997780225633
105,105.001,1594,155,49,90.9,0.0954,48,0.0598,18.8,0.5662,0.2769,0.1145,0.7503,59.3,1.386,46.5,1528,0.49,0.006,0.0177,0.482,0.0282857142857143,0.98263773358757
106,106.001,1609,156,47,93.9,0.0922,47,0.066,14.9,0.536,0.2745,0.1193,0.721,66.1,1.463,45.4,1511,0.404,0.023,0.0179,0.263,0.0311276595744681,0.980973205901293
107,107.063,1625,157,51,93.6,0.0893,47,0.0575,22.3,0.5404,0.2757,0.1162,0.7314,72.2,1.398,45.4,1613,0.373,0.021,0.0215,-0.072,0.0274117647058824,0.970584314025592
108,108.061,1639,157,49,93.4,0.0867,48,0.0605,16.1,0.5292,0.2765,0.1132,0.736,78.9,1.317,48.9,1673,0.449,0.012,0.0219,0.064,0.0268775510204082,0.967572057943062
109,109.03,1653,151,48,94.5,0.086,48,0.058,14.2,0.5452,0.2674,0.1172,0.7183,82.7,1.322,46.3,1673,0.229,0.043,0.0172,0.025,0.0275416666666667,0.979795897113271
110,110.03,1668,158,48,95.7,0.0768,47,0.0647,14.6,0.5361,0.259,0.1182,0.698,69.7,1.335,43.2,1679,0.271,0.013,0.0137,0.103,0.0278125,0.983960691857485
111,111.03,1683,151,49,93.8,0.0798,48,0.0672,14.3,0.5425,0.2581,0.1187,0.7114,66.3,1.342,44.3,1682,0.286,0.011,0.0161,-0.138,0.0273877551020408,0.979436147864638
112,112.031,1697,158,49,93.6,0.0859,49,0.0585,19.3,0.5556,0.2714,0.1224,0.7274,61.1,1.359,44.7,1715,0.408,0.01,0.0201,0.503,0.027734693877551,0.972238277825224
113,113.041,1712,163,47,96.6,0.0853,47,0.0556,18.9,0.5652,0.2542,0.1191,0.7462,66.7,1.409,46.3,1688,0.447,0.001,0.0208,0.113,0.0299787234042553,0.969814153872741
114,114.033,1727,168,49,92.9,0.0832,47,0.0595,16.8,0.5695,0.2539,0.116,0.7538,68.8,1.386,48.2,1769,0.327,0.017,0.0184,-0.314,0.0282857142857143,0.975238932944825
115,115.034,1742,168,49,94.2,0.0872,47,0.0619,12.9,0.5706,0.2516,0.1168,0.7423,62.6,1.414,46.6,1737,0.469,0.01,0.0177,0.183,0.0288571428571429,0.979182541309133
116,116.035,1757,161,52,89.3,0.0869,50,0.0687,14.2,0.5468,0.2733,0.1192,0.7237,68.8,1.386,45.4,1852,0.365,0.004,0.0188,-0.156,0.0266538461538462,0.976317947971136
117,117.031,1772,157,52,92,0.0811,51,0.065,15.4,0.5447,0.258,0.1203,0.714,65.9,1.415,43.8,1863,0.327,0.038,0.0171,0.262,0.0272115384615385,0.977518255336128
118,118.042,1787,153,51,92.6,0.0691,49,0.0527,15.2,0.5473,0.2798,0.1219,0.741,76.4,1.28,45.9,1895,0.118,0.005,0.0176,-0.011,0.0250980392156863,0.967019242024805
119,119.065,1802,168,52,92.3,0.0722,52,0.0559,13.3,0.5407,0.2602,0.1204,0.7181,70.2,1.181,44.3,1954,0.212,0.026,0.0181,0.371,0.0227115384615385,0.968066764240547
120,120.065,1817,162,55,88.4,0.093,53,0.064,17.7,0.5621,0.2585,0.1145,0.746,74,1.149,48,2060,0.345,0.007,0.0195,-0.066,0.0208909090909091,0.977770617175979
121,121,1831,169,58,86.8,0.0858,56,0.0595,19.6,0.549,0.2654,0.1089,0.7491,70.4,1.148,47.1,2152,0.448,0.001,0.0202,-0.209,0.0197931034482759,0.971891009004262
122,122,1846,171,59,87.3,0.0834,57,0.0566,16.4,0.5543,0.2591,0.1105,0.7536,77.7,1.18,47.6,2184,0.424,0.026,0.0162,-0.24,0.02,0.980953125125716
123,123.068,1862,163,60,87.3,0.0872,58,0.0615,16.8,0.5232,0.2579,0.1156,0.7088,83.9,1.18,46.7,2229,0.35,0.05,0.0189,-0.186,0.0196666666666667,0.976228672110597
124,124.002,1876,161,64,83.7,0.074,58,0.0526,16,0.5453,0.2522,0.1193,0.7114,69.5,1.139,44.6,2338,0.438,0.016,0.0176,-0.146,0.017796875,0.97130487638672
125,125.064,1892,157,64,84.8,0.0972,63,0.0656,18.9,0.5529,0.2617,0.1133,0.7332,71.7,1.143,44.3,2418,0.469,0.009,0.0201,0.061,0.017859375,0.978385325340035
126,126.064,1907,159,65,83.5,0.0949,63,0.0597,14,0.5501,0.2656,0.1138,0.7307,75.2,1.188,45.1,2443,0.492,0.008,0.0203,-0.523,0.0182769230769231,0.976853508914376
127,127.067,1922,160,66,82.5,0.0943,64,0.0585,16.6,0.5597,0.2639,0.1114,0.7408,70.9,1.216,46.7,2434,0.561,0.015,0.0206,0.04,0.0184242424242424,0.975847750951841
128,128.017,1936,164,65,82.3,0.0886,64,0.0564,16.9,0.568,0.2675,0.1067,0.7599,67,1.266,45.9,2482,0.538,0.016,0.0163,0.021,0.0194769230769231,0.982931313807597
129,129.032,1951,160,65,83.1,0.0883,60,0.0558,17.2,0.5559,0.2603,0.1124,0.7397,74.1,1.312,47.8,2473,0.477,0.022,0.0176,-0.088,0.0201846153846154,0.979934354412041
130,130.032,1966,161,61,87.4,0.0769,59,0.0564,16.2,0.5461,0.2611,0.1131,0.7201,65.7,1.425,42.7,2411,0.393,0.033,0.0168,0.238,0.0233606557377049,0.975844663858053
131,131.067,1981,166,59,88.8,0.0814,56,0.0659,12.8,0.5492,0.2473,0.1125,0.7173,63.3,1.353,42.8,2415,0.356,0.01,0.0128,0.125,0.0229322033898305,0.987559120783186
132,132,1994,157,59,88.5,0.0915,53,0.0618,18.5,0.5365,0.263,0.1153,0.7141,69.1,1.323,45.2,2525,0.356,0.004,0.0212,0.089,0.0224237288135593,0.9727887208579
133,133.031,2009,159,56,92,0.0787,55,0.0602,14.3,0.536,0.2654,0.1168,0.7245,70.8,1.376,47.7,2543,0.518,0.009,0.0166,0.005,0.0245714285714286,0.97750169254179
134,134.03,2024,160,58,90.9,0.0856,58,0.0613,16.2,0.5403,0.2542,0.1104,0.7164,70,1.381,45.5,2614,0.466,0.035,0.0211,0.065,0.0238103448275862,0.969143979869081
135,135.033,2039,171,59,89.4,0.0841,57,0.0536,14.1,0.5511,0.2514,0.1097,0.7131,63.8,1.408,43.5,2646,0.39,0.034,0.0197,0.178,0.023864406779661,0.97217760982386
136,136.069,2054,166,55,93.9,0.0878,54,0.0629,14.7,0.5463,0.2525,0.1105,0.7068,57.6,1.567,44.8,2598,0.436,0.012,0.017,-0.26,0.0284909090909091,0.981076231634454
137,137,2068,171,55,94.8,0.0951,54,0.0616,16.1,0.5308,0.2476,0.1084,0.7041,68,1.605,45.3,2644,0.364,0.002,0.021,-0.251,0.0291818181818182,0.97531453593638
138,138.067,2084,173,54,96.2,0.0905,52,0.0598,13.2,0.5306,0.2458,0.1098,0.6982,72.1,1.648,45.1,2615,0.241,0.009,0.0183,0.179,0.0305185185185185,0.979342196703299
139,139.003,2098,170,51,100.9,0.0845,51,0.0594,18,0.5285,0.2448,0.1108,0.6984,70.7,1.727,45.5,2539,0.294,0.012,0.0168,-0.046,0.0338627450980392,0.980036719857924
140,140,2113,171,55,112.7,0.0904,52,0.0642,20.7,0.5148,0.2619,0.1108,0.7074,65.1,1.636,46.2,2697,0.382,0.011,0.0225,-0.26,0.0297454545454545,0.968530780965912
141,141.066,2129,162,57,111.1,0.0806,54,0.0566,18.2,0.5136,0.2673,0.115,0.7065,74.4,1.609,50.2,2750,0.439,0.028,0.0202,-0.601,0.0282280701754386,0.968085451534026
