rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
47,47.045,449,312,113,116.4,0.0713,107,0.0697,5.4,0.7336,0.2017,0.0877,0.8398,43.9,1.12,33.6,1322,0.425,0.022,0.0057,0.054,0.00991150442477876,0.996799364470987
48,48.084,459,322,110,121.3,0.0722,100,0.0589,5.2,0.7226,0.2046,0.0864,0.8355,44.8,1.086,32.9,1356,0.491,0.032,0.0073,-0.106,0.00987272727272727,0.994875452312568
49,49.016,468,311,102,130,0.0657,102,0.0601,4.9,0.7232,0.2017,0.0847,0.838,48.1,1.148,34.2,1319,0.314,0.02,0.0065,-0.091,0.0112549019607843,0.995093942610715
50,50.016,478,324,101,131.6,0.0574,99,0.0568,3.6,0.7287,0.2042,0.0848,0.8422,51.4,1.174,35.4,1308,0.198,0.015,0.0045,-0.329,0.0116237623762376,0.996922202112783
51,51.013,488,316,99,133.9,0.0589,98,0.0527,5.1,0.7349,0.2094,0.0843,0.8507,45.4,1.21,34,1302,0.303,0.031,0.0063,-0.315,0.0122222222222222,0.994263222196044
52,52.018,498,326,95,138.9,0.0597,95,0.052,5.8,0.725,0.2062,0.085,0.8408,47.2,1.239,35,1273,0.358,0.005,0.0073,-0.155,0.0130421052631579,0.992495882504398
53,53.016,508,330,97,138.6,0.051,91,0.0454,4.4,0.7207,0.2124,0.0846,0.8457,47.4,1.235,34.6,1310,0.237,0.01,0.0062,-0.067,0.0127319587628866,0.992583028678047
54,54.092,518,326,94,142.5,0.0546,94,0.0559,5.2,0.7234,0.2141,0.0851,0.8463,48.3,1.202,33.4,1333,0.213,0,0.0066,0.155,0.0127872340425532,0.992667234341645
55,55.086,528,333,97,139.3,0.0596,94,0.0581,4.7,0.7096,0.2141,0.0852,0.8393,53.9,1.19,33.5,1399,0.247,0.026,0.0073,0.255,0.0122680412371134,0.992470584177051
56,56.085,538,335,101,134.9,0.0644,100,0.0571,5.8,0.7293,0.217,0.085,0.8475,48.8,1.154,33.2,1465,0.386,0.01,0.0077,-0.097,0.0114257425742574,0.992826348759021
57,57.092,548,337,103,132.8,0.0635,97,0.0492,7.7,0.7157,0.215,0.0866,0.8402,49.6,1.165,34.9,1489,0.398,0.02,0.0073,-0.235,0.0113106796116505,0.993370048656646
58,58.061,557,335,97,139.5,0.06,96,0.0561,5.5,0.7229,0.2175,0.0853,0.8441,51.4,1.166,33.7,1496,0.381,0.019,0.0073,-0.117,0.012020618556701,0.992571016211043
59,59.055,566,339,102,135.8,0.0653,98,0.0566,6.4,0.733,0.2008,0.0849,0.8406,44.5,1.14,33.9,1536,0.304,0.035,0.006,-0.28,0.0111764705882353,0.995769753237151
60,60.087,576,343,103,134.6,0.0631,99,0.0502,4.4,0.7258,0.2107,0.085,0.8446,50.1,1.147,34.5,1564,0.291,0.005,0.0067,-0.303,0.0111359223300971,0.994346854095987
61,61.009,584,348,100,142.6,0.0625,98,0.0694,6.3,0.7259,0.2073,0.0851,0.8483,51.3,1.18,35.5,1586,0.34,0.03,0.006,-0.225,0.0118,0.995381333962015
62,62.022,593,342,101,145,0.0606,99,0.0549,5.1,0.721,0.2135,0.0858,0.8388,52.7,1.186,34.5,1619,0.356,0.025,0.0065,-0.153,0.0117425742574257,0.994230927220823
63,63.029,603,343,100,146.2,0.0611,97,0.0551,6,0.7241,0.2144,0.0873,0.8369,49.7,1.2,33.2,1604,0.29,0.006,0.006,-0.09,0.012,0.995166731903728
64,64.023,612,341,100,146.6,0.0675,96,0.0609,5.6,0.7184,0.2148,0.0877,0.833,49.8,1.201,33.6,1667,0.32,0.001,0.0075,-0.006,0.01201,0.993807989999906
65,65.02,621,349,99,147.8,0.0602,97,0.0582,6,0.7154,0.2151,0.0869,0.8418,53.9,1.224,34.6,1689,0.414,0.026,0.0077,0.032,0.0123636363636364,0.991786169141394
66,66.049,631,352,98,149.6,0.0571,95,0.053,5.6,0.725,0.208,0.087,0.8441,53.8,1.257,34.9,1690,0.214,0.01,0.006,0.119,0.0128265306122449,0.994463897724141
67,67.052,640,337,95,153.7,0.054,95,0.0499,5.7,0.7158,0.2152,0.0859,0.8379,54.4,1.287,33.5,1678,0.274,0.011,0.0069,0.002,0.0135473684210526,0.991802822896856
68,68.086,650,348,96,154.8,0.049,96,0.0515,5.8,0.7025,0.2144,0.0847,0.837,58.8,1.299,34.6,1702,0.25,0.026,0.0077,0.061,0.01353125,0.987575881868821
69,69.064,659,346,95,157.2,0.0559,93,0.0557,6.3,0.7055,0.216,0.0862,0.8312,52.3,1.296,34.3,1749,0.263,0.008,0.0073,-0.018,0.0136421052631579,0.991436414061294
70,70.056,668,346,94,158.5,0.0548,92,0.0485,5.8,0.708,0.2068,0.086,0.8262,51.7,1.324,34.6,1729,0.255,0.022,0.0063,-0.342,0.0140851063829787,0.993369716081883
71,71.088,677,340,94,159.3,0.059,92,0.0535,6.3,0.7141,0.2124,0.0857,0.828,50.6,1.326,33.7,1792,0.277,0,0.0072,-0.196,0.0141063829787234,0.992525932993423
72,72.021,685,342,96,158.2,0.0507,91,0.0483,6.7,0.71,0.2189,0.086,0.8339,52.7,1.299,34.2,1853,0.229,0.047,0.0058,-0.359,0.01353125,0.993434950574597
73,73.052,694,344,92,170.8,0.051,90,0.0421,6.6,0.6959,0.2231,0.0897,0.8294,57.1,1.313,35.9,1836,0.207,0.026,0.0075,-0.293,0.0142717391304348,0.989127748282367
74,74.086,704,345,93,168.8,0.0502,90,0.0447,5,0.7044,0.2159,0.0888,0.8342,56.1,1.249,34.8,1884,0.194,0,0.0052,-0.047,0.0134301075268817,0.994620536479676
75,75.084,714,344,93,169.2,0.0507,92,0.0525,4.9,0.7036,0.2149,0.0915,0.8305,57.3,1.261,34.7,1876,0.226,0.039,0.0066,-0.123,0.0135591397849462,0.99149070325563
76,76.058,723,329,92,169.7,0.0459,90,0.0443,5.3,0.6993,0.2286,0.0925,0.8351,60,1.273,36,1918,0.272,0.013,0.006,-0.306,0.0138369565217391,0.991419464707151
77,77.02,731,326,94,170.5,0.048,92,0.0486,6.3,0.6976,0.2191,0.0905,0.8259,55.4,1.249,36.2,1936,0.266,0.017,0.006,-0.286,0.0132872340425532,0.992156741649221
78,78.07,741,334,94,172.2,0.0478,90,0.0433,5,0.7012,0.2204,0.0869,0.8302,57.8,1.264,35.1,1938,0.223,0.044,0.0062,0.117,0.0134468085106383,0.991552351035891
79,79.086,750,329,92,179.8,0.0486,89,0.0458,5.2,0.7101,0.2218,0.0874,0.8387,58.3,1.242,35.7,1992,0.25,0.039,0.004,0.11,0.0135,0.996607226983945
80,80.082,759,326,93,178.3,0.0573,90,0.0512,6,0.6997,0.2211,0.0853,0.8337,54.3,1.235,33.9,2032,0.28,0,0.0069,0.041,0.0132795698924731,0.992723174407651
81,81.091,769,333,95,176.7,0.056,94,0.0497,6.5,0.6938,0.2255,0.0865,0.8347,56,1.226,35,2108,0.232,0.011,0.0059,0.179,0.0129052631578947,0.994434448542979
82,82.028,778,331,94,177.9,0.0591,94,0.053,5.7,0.6962,0.2223,0.0859,0.8335,54.7,1.237,35.1,2126,0.223,0.016,0.0061,0.181,0.0131595744680851,0.994659080529
83,83.082,788,335,94,177.9,0.0515,93,0.0516,4.7,0.6994,0.2139,0.0871,0.8324,55.3,1.233,35.3,2155,0.309,0.032,0.0052,0.09,0.0131170212765957,0.994889382115826
84,84.084,798,337,96,174.2,0.0571,95,0.0557,7.1,0.7026,0.223,0.0901,0.84,51.5,1.231,35.7,2173,0.281,0.015,0.0064,0.07,0.0128229166666667,0.993698728393477
85,85.119,808,337,96,174.4,0.0511,93,0.0502,5.8,0.6995,0.2135,0.0876,0.8317,55.1,1.253,35.8,2211,0.302,0.017,0.0068,0.211,0.0130520833333333,0.99110631845592
86,86.02,817,349,96,174.7,0.0524,96,0.0512,5.2,0.6983,0.2144,0.0872,0.8287,52.8,1.268,35.9,2255,0.25,0.011,0.0067,-0.138,0.0132083333333333,0.991791891826355
87,87.052,827,349,97,174.4,0.052,96,0.0515,3.6,0.7008,0.2062,0.0868,0.8276,54.9,1.274,34.5,2300,0.299,0.028,0.0057,-0.018,0.0131340206185567,0.993974077858986
88,88.025,836,356,99,173.3,0.0587,97,0.0581,5.5,0.699,0.2095,0.0864,0.8253,55.4,1.271,33.8,2337,0.313,0.001,0.0088,-0.027,0.0128383838383838,0.98869891595331
89,89.057,845,346,99,173,0.0513,99,0.0503,5.4,0.6985,0.2241,0.0879,0.8302,54,1.265,34.5,2371,0.232,0.01,0.0071,-0.182,0.0127777777777778,0.990376195362473
90,90.093,855,349,100,171.5,0.0572,96,0.0575,5.5,0.7026,0.2187,0.0891,0.8327,53.1,1.269,34.3,2371,0.21,0.011,0.0075,-0.186,0.01269,0.9913666521596
91,91.087,863,352,97,179,0.054,93,0.0443,6,0.7035,0.2126,0.0908,0.8254,50.4,1.286,34.4,2354,0.351,0.026,0.0067,-0.192,0.0132577319587629,0.992272958486051
92,92.087,871,351,95,181,0.0418,93,0.041,3.6,0.6746,0.2159,0.0906,0.8078,56.1,1.246,35.3,2343,0.253,0.037,0.0054,-0.172,0.0131157894736842,0.991620301142881
93,93.12,880,359,96,184.2,0.0422,95,0.0406,4.1,0.6812,0.2195,0.0916,0.824,62.9,1.243,36.7,2400,0.292,0.01,0.0048,0.024,0.0129479166666667,0.99351008309615
94,94.021,889,358,97,182.3,0.0452,96,0.0413,5.8,0.6723,0.2268,0.0894,0.8261,61.7,1.251,36.8,2427,0.258,0.011,0.0055,0.119,0.0128969072164948,0.99256920817516
95,95.087,898,356,100,177.6,0.042,98,0.0466,5.1,0.672,0.2256,0.0886,0.8203,60.2,1.231,36.4,2469,0.27,0.02,0.0044,0.015,0.01231,0.994497331977647
96,96.025,907,357,103,183.9,0.0485,100,0.0526,5.6,0.6732,0.2196,0.0891,0.8145,57.9,1.213,36.1,2552,0.291,0.006,0.0054,0.066,0.0117766990291262,0.993782349655374
97,97.054,916,351,106,180.4,0.0499,101,0.0497,4.3,0.6774,0.2172,0.0878,0.8206,57.4,1.191,37.1,2587,0.33,0.01,0.0065,0.068,0.0112358490566038,0.991479801437147
98,98.019,925,353,105,181.3,0.0469,100,0.0474,5.5,0.6772,0.2174,0.0891,0.8124,57.5,1.2,36.4,2611,0.19,0.005,0.006,0.026,0.0114285714285714,0.991782971368025
99,99.021,934,344,101,187.4,0.0438,98,0.0438,4.1,0.681,0.2203,0.0868,0.8181,57.4,1.227,36.7,2568,0.158,0.015,0.0046,-0.062,0.0121485148514851,0.99446981098382
100,100.046,943,356,100,188.6,0.043,98,0.0393,5,0.6804,0.2269,0.087,0.8132,59.2,1.216,35.8,2587,0.3,0.024,0.0046,-0.241,0.01216,0.994261523042782
101,101.123,953,357,98,191.7,0.0391,97,0.0398,4.6,0.6793,0.23,0.0893,0.8263,62.2,1.245,35.5,2576,0.133,0.026,0.0057,-0.312,0.0127040816326531,0.989317025369746
102,102.156,962,350,98,206.6,0.0456,93,0.0508,4.6,0.694,0.2153,0.0872,0.8195,59.7,1.252,35.3,2684,0.214,0.016,0.0055,-0.223,0.0127755102040816,0.99269947846257
103,103.055,970,353,97,213.5,0.0391,95,0.0432,4,0.694,0.2121,0.0882,0.8216,55.4,1.159,33.9,2733,0.268,0.016,0.0049,-0.117,0.0119484536082474,0.99211641177972
104,104.054,979,352,98,211.3,0.047,95,0.0498,4.1,0.7038,0.2153,0.0879,0.8293,55.8,1.165,33.8,2766,0.184,0.005,0.0059,-0.26,0.0118877551020408,0.992089581813629
105,105.089,988,352,97,213.9,0.0426,91,0.0472,4.6,0.7047,0.2215,0.0884,0.8346,56.1,1.172,34.4,2723,0.144,0.027,0.0049,-0.138,0.0120824742268041,0.993362773808204
106,106.023,996,355,92,223.6,0.038,90,0.0397,5.8,0.7017,0.2198,0.0871,0.833,54.3,1.163,33,2691,0.141,0.006,0.0047,-0.33,0.0126413043478261,0.992321629345285
107,107.056,1005,356,93,222.3,0.042,90,0.049,4.5,0.7137,0.2127,0.0867,0.8344,53.3,1.129,32.7,2734,0.323,0.016,0.0044,-0.196,0.0121397849462366,0.994497331977647
108,108.113,1013,350,94,220,0.0355,92,0.0386,3.8,0.7055,0.2156,0.0882,0.829,56.9,1.129,34.7,2775,0.319,0.016,0.0042,0.041,0.0120106382978723,0.992976725420461
109,109.055,1021,348,94,220.5,0.0343,90,0.0384,4.5,0.702,0.2172,0.0865,0.8273,57.2,1.135,33.2,2775,0.17,0.012,0.0049,-0.123,0.0120744680851064,0.989743318610787
110,110.093,1031,348,95,221.3,0.0436,91,0.0524,3.8,0.7124,0.2146,0.0863,0.8346,59.3,1.128,33.2,2790,0.232,0,0.0052,0.014,0.0118736842105263,0.992862330896784
111,111.019,1039,349,94,221.7,0.0436,92,0.0497,3.9,0.7058,0.2188,0.0866,0.8295,57.9,1.098,34.1,2878,0.191,0.027,0.0051,0.215,0.0116808510638298,0.993135156768433
112,112.028,1048,345,95,220.7,0.0403,92,0.0465,3.5,0.7001,0.2159,0.088,0.8228,57.6,1.093,33.8,2910,0.232,0.023,0.0047,0.215,0.0115052631578947,0.993175984922556
113,113.062,1057,345,95,220.7,0.0345,94,0.0381,3.8,0.7059,0.2298,0.0914,0.8314,55.1,1.105,33.6,2910,0.158,0.027,0.0041,0.084,0.0116315789473684,0.992913347988714
114,114.09,1066,352,95,220.3,0.0334,92,0.0364,4.1,0.7059,0.2212,0.0912,0.825,51,1.107,33.6,2937,0.105,0,0.0042,0.124,0.0116526315789474,0.992062152284203
115,115.055,1075,341,95,220,0.0337,92,0.0405,3.8,0.7132,0.2306,0.0909,0.8388,53.8,1.079,33.5,2968,0.063,0.006,0.0043,0.046,0.0113578947368421,0.991826168595766
116,116.087,1085,339,94,222.4,0.0375,93,0.0362,4.6,0.6958,0.2316,0.0921,0.8313,58.4,1.094,35.3,2968,0.128,0,0.0046,0.041,0.0116382978723404,0.992447927545264
117,117.052,1094,349,94,228.6,0.0315,93,0.0301,4.4,0.6856,0.2307,0.0928,0.8258,57.7,1.101,36.1,2988,0.16,0.032,0.004,0.035,0.0117127659574468,0.991904749204317
118,118.124,1104,356,94,230.9,0.0302,94,0.0325,3.7,0.6828,0.2365,0.0924,0.8302,60.4,1.103,36.4,2988,0.223,0.032,0.0042,0.175,0.0117340425531915,0.990282153246026
119,119.13,1112,348,98,223.5,0.0365,95,0.0391,3.7,0.6932,0.2364,0.0915,0.8313,58.3,1.072,35.7,3108,0.163,0.015,0.0045,0.193,0.0109387755102041,0.992370974042457
120,120.049,1120,349,96,227.4,0.0289,96,0.0308,3.3,0.6961,0.2267,0.0898,0.8298,58.9,1.024,36.6,3077,0.26,0.026,0.003,0.282,0.0106666666666667,0.994597540189411
121,121.019,1129,343,96,227.4,0.0371,95,0.0406,3.4,0.6957,0.2256,0.0881,0.8355,57.9,1.03,35.2,3077,0.146,0.026,0.0043,0.242,0.0107291666666667,0.993260541204361
122,122.051,1138,345,97,235.1,0.0321,95,0.0302,3.3,0.6912,0.2222,0.0875,0.8276,57.6,1.026,35.2,3098,0.237,0.001,0.004,0.216,0.0105773195876289,0.992205724830418
123,123.052,1148,349,97,235.1,0.0344,96,0.0382,4.7,0.6873,0.2179,0.0866,0.8127,58.5,1.043,35.5,3162,0.278,0.019,0.0044,0.093,0.0107525773195876,0.991786169141394
124,124.089,1157,350,96,237.5,0.0326,95,0.0379,4.2,0.691,0.2222,0.0872,0.8188,59.4,1.068,34.7,3124,0.115,0.01,0.0038,-0.092,0.011125,0.993183133489476
125,125.02,1166,348,95,239.8,0.0356,95,0.0437,4,0.685,0.2194,0.0873,0.8165,57.6,1.084,34.8,3100,0.084,0.006,0.0044,-0.028,0.0114105263157895,0.992332681609871
126,126.09,1175,360,97,235.3,0.0352,96,0.0386,4.6,0.6893,0.2179,0.0853,0.8139,55.5,1.072,33.7,3120,0.134,0.026,0.0042,0.031,0.0110515463917526,0.992856067860595
127,127.022,1184,362,97,236.4,0.0404,96,0.0414,4.1,0.6852,0.2209,0.0871,0.8111,56.4,1.082,33.9,3082,0.165,0.005,0.0053,-0.069,0.0111546391752577,0.99135749227138
128,128.088,1194,370,96,237.9,0.039,96,0.0394,4,0.7043,0.2247,0.0857,0.8355,58.7,1.107,34.8,3099,0.188,0.006,0.005,0.036,0.01153125,0.991747672093011
129,129.092,1203,357,98,236.5,0.0354,96,0.038,3.8,0.7001,0.2229,0.0859,0.8283,57.2,1.096,34.4,3148,0.286,0.021,0.0044,-0.069,0.0111836734693878,0.99224546102924
130,130.025,1210,357,101,231.2,0.0311,98,0.0357,4.5,0.6981,0.2254,0.0865,0.8283,55.5,1.08,33.9,3206,0.208,0.01,0.0041,-0.103,0.0106930693069307,0.991271967485412
131,131.119,1219,355,100,232.6,0.0322,98,0.0342,3.5,0.6929,0.2297,0.088,0.8243,52.8,1.076,34.6,3241,0.22,0.021,0.0046,-0.054,0.01076,0.989743318610787
132,132.086,1228,357,101,230.6,0.0337,95,0.0378,3.7,0.6941,0.2225,0.0869,0.8257,58.7,1.05,34.9,3324,0.158,0.005,0.004,-0.081,0.0103960396039604,0.992930837684673
133,133.059,1237,354,98,237.9,0.0381,96,0.0385,4.4,0.6903,0.2205,0.086,0.816,55.6,1.073,34.4,3337,0.122,0.021,0.0036,-0.25,0.0109489795918367,0.995525982656387
134,134.05,1245,348,98,237.8,0.0331,97,0.0356,3.4,0.6859,0.224,0.0834,0.8113,56.2,1.074,34.4,3281,0.153,0.02,0.0042,-0.333,0.0109591836734694,0.991917022867297
135,135.086,1255,360,99,235.7,0.039,96,0.0413,4.6,0.6751,0.2284,0.0871,0.8079,59.7,1.017,35,3340,0.101,0.005,0.0052,-0.173,0.0102727272727273,0.991071249821234
136,136.019,1263,359,100,234.3,0.0386,99,0.0366,4.7,0.6645,0.23,0.0852,0.803,62.1,1.01,34.2,3384,0.19,0.02,0.0047,-0.208,0.0101,0.99255936781309
137,137.047,1272,365,98,248.8,0.0318,98,0.0345,3.6,0.656,0.2256,0.0851,0.7953,62.2,1.042,35.3,3446,0.194,0.026,0.0038,0.022,0.0106326530612245,0.992834579153264
138,138.021,1280,362,102,246.2,0.0363,99,0.0376,4.5,0.6683,0.2264,0.0866,0.7997,58.2,1.014,35,3567,0.245,0.015,0.0045,-0.048,0.00994117647058824,0.992286348416769
139,139.133,1290,361,104,249,0.0385,100,0.0463,4.3,0.6797,0.221,0.0831,0.8065,56.4,1.009,34.8,3617,0.144,0.014,0.0042,0.122,0.00970192307692308,0.994031776933574
140,140.087,1298,362,103,250,0.0354,100,0.0411,4.7,0.6662,0.2235,0.0839,0.7999,61.2,0.883,34.5,3695,0.301,0.014,0.0052,0.094,0.00857281553398058,0.989152439110961
