rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
17,17.039,161,162,34,160.3,0.0689,33,0.0525,5,0.6444,0.1766,0.0918,0.7116,40.5,0.624,31.5,88,0.529,0.045,0.0075,0.082,0.0183529411764706,0.994057812690099
18,18.002,172,159,38,177.1,0.075,32,0.0562,9.1,0.6361,0.1837,0.0883,0.7079,37.8,0.601,31.3,107,0.5,0.013,0.0067,-0.244,0.0158157894736842,0.996001784915848
19,19.097,182,158,37,182.2,0.0739,37,0.0587,6.2,0.6479,0.1916,0.0889,0.7383,48.5,0.585,28.8,100,0.405,0.014,0.0062,0.04,0.0158108108108108,0.996474418550463
20,20.034,189,160,38,177.9,0.0669,37,0.0571,5,0.6576,0.1778,0.0879,0.7419,45.5,0.606,31.2,97,0.263,0.013,0.0058,-0.256,0.0159473684210526,0.996234764566906
21,21.059,201,168,39,207.4,0.0722,36,0.0633,6.4,0.6617,0.191,0.0856,0.7484,40,0.621,29.1,96,0.256,0.064,0.0054,0.08,0.0159230769230769,0.997199137721373
22,22.036,205,164,42,204.5,0.0776,39,0.0739,6.8,0.629,0.2045,0.0861,0.7375,52.7,0.598,32.8,102,0.452,0.024,0.0078,0.057,0.0142380952380952,0.994935496157135
23,23.009,212,165,43,200.2,0.0812,43,0.0616,7.4,0.6161,0.1947,0.0842,0.7161,52.5,0.59,35.7,117,0.535,0.026,0.0094,-0.028,0.0137209302325581,0.993276799906622
24,24.256,220,169,46,193.6,0.0747,43,0.0601,10.2,0.6176,0.1983,0.0828,0.7251,46.5,0.622,32.7,122,0.391,0.067,0.0092,0.496,0.0135217391304348,0.992386913389759
25,25.446,226,174,46,193.3,0.0627,43,0.0544,8.4,0.6086,0.1845,0.0825,0.6989,49.1,0.643,32.1,124,0.326,0.089,0.0076,0.008,0.0139782608695652,0.9926266275248
26,26.04,234,178,44,201.7,0.0545,44,0.0444,7.3,0.5836,0.198,0.0889,0.6821,49,0.635,32.2,129,0.409,0.08,0.0078,0.133,0.0144318181818182,0.989705448951285
27,27.007,246,185,46,198.8,0.0645,44,0.0583,8.3,0.5847,0.1903,0.0875,0.6778,51.2,0.642,29.9,139,0.413,0.022,0.0069,0.31,0.0139565217391304,0.994261523042782
28,28.009,261,183,47,194.9,0.0682,46,0.055,7.9,0.5726,0.1857,0.0904,0.6645,57.3,0.665,32.5,140,0.468,0.022,0.0095,-0.006,0.0141489361702128,0.990250762229903
29,29.042,276,182,51,191.2,0.0834,49,0.065,8.3,0.5958,0.1856,0.087,0.6842,49,0.664,34,159,0.588,0.001,0.0104,0.094,0.0130196078431373,0.992194461883248
30,30.043,291,187,51,191.2,0.0752,51,0.0595,8.3,0.5947,0.1876,0.0834,0.6956,57.7,0.721,34.7,159,0.49,0.003,0.0097,-0.069,0.0141372549019608,0.99164597743735
31,31.043,306,184,49,198.6,0.0816,49,0.0698,6.6,0.5974,0.1867,0.0817,0.687,47.7,0.789,33,160,0.265,0.002,0.0079,0.2,0.0161020408163265,0.995302518110302
32,32.01,320,189,51,191.6,0.0756,48,0.0622,10.1,0.5985,0.1941,0.0821,0.6965,56.7,0.804,33.4,171,0.569,0.012,0.0097,0.331,0.0157647058823529,0.991734513354831
33,33.043,333,188,50,197.6,0.0603,49,0.0541,8.5,0.5815,0.1921,0.0877,0.6797,52.8,0.853,33,160,0.38,0.02,0.0081,-0.063,0.01706,0.99093687598196
34,34.001,345,188,54,203.5,0.0645,50,0.057,10.4,0.5991,0.1952,0.0842,0.6875,50.2,0.815,31.9,169,0.352,0.004,0.0068,0.242,0.0150925925925926,0.994427113134159
35,35.009,360,191,52,210.7,0.0671,50,0.0593,6.2,0.5961,0.1906,0.0864,0.6896,54.1,0.781,32.3,164,0.288,0.02,0.0064,0.123,0.0150192307692308,0.995440932408426
36,36.011,375,189,54,205.1,0.0731,50,0.0603,8.5,0.5953,0.1922,0.0851,0.6926,53,0.762,32.2,174,0.37,0.02,0.007,-0.401,0.0141111111111111,0.995404525365382
37,37.012,390,188,58,224.1,0.069,56,0.0592,6.4,0.6131,0.1855,0.0887,0.7034,51.1,0.752,33.9,180,0.397,0,0.0065,-0.422,0.0129655172413793,0.995553019132905
38,38.004,405,188,61,214.9,0.0649,59,0.06,7.6,0.6153,0.1877,0.089,0.7066,53.6,0.745,33.2,190,0.311,0.023,0.0058,-0.342,0.0122131147540984,0.995998651760318
39,39.011,420,195,60,218.2,0.0639,59,0.0551,6.2,0.6071,0.1823,0.0931,0.6955,51.7,0.781,32.2,190,0.35,0.033,0.0052,-0.057,0.0130166666666667,0.996683379597037
40,40.009,435,194,56,232.7,0.0623,55,0.0591,6.6,0.6026,0.1903,0.0941,0.6922,56,0.837,32.6,190,0.357,0.041,0.0089,0.173,0.0149464285714286,0.989743318610787
41,41.008,450,189,56,232.7,0.0699,55,0.0597,8,0.6094,0.1923,0.0877,0.6987,49.7,0.871,31.9,200,0.429,0.009,0.0077,-0.32,0.0155535714285714,0.993914158440474
42,42.009,465,192,57,230.7,0.0628,57,0.0604,7.7,0.5941,0.1904,0.0875,0.6829,53.7,0.887,30,212,0.421,0.009,0.0063,-0.229,0.0155614035087719,0.994955378048931
43,43.009,480,188,61,235.3,0.066,57,0.059,8.8,0.6096,0.177,0.0845,0.6883,52.9,0.876,30.2,227,0.508,0.009,0.0069,-0.257,0.0143606557377049,0.994520109366263
44,44.013,495,189,60,238.6,0.0607,60,0.0637,8.6,0.5977,0.183,0.0855,0.6836,54.8,0.831,28.2,230,0.417,0.017,0.0061,-0.173,0.01385,0.994937640731989
45,45.01,510,197,62,235.6,0.06,60,0.0673,7.4,0.605,0.1752,0.0829,0.6842,55,0.846,30.9,233,0.339,0.001,0.0048,-0.099,0.0136451612903226,0.996794863550169
46,46.012,525,196,63,231.9,0.0642,62,0.0673,5.8,0.6031,0.1757,0.0817,0.6863,56.6,0.859,31,245,0.254,0.019,0.0071,-0.173,0.0136349206349206,0.993865902214924
47,47.044,540,196,62,234.7,0.0612,62,0.0584,5.8,0.6178,0.1719,0.0832,0.6903,49.1,0.879,29.3,258,0.258,0.024,0.0062,-0.015,0.0141774193548387,0.994855192149593
48,48.045,555,199,66,222,0.0619,64,0.0559,5.9,0.6188,0.1715,0.0858,0.6999,53.2,0.86,32.3,287,0.318,0.008,0.0062,-0.188,0.013030303030303,0.994971187383637
49,49.012,569,193,65,224.9,0.0573,64,0.0591,6.1,0.6003,0.1774,0.0876,0.6976,61.7,0.901,32,291,0.231,0.023,0.0062,-0.239,0.0138615384615385,0.994128880612583
50,50.01,584,195,65,228.2,0.0532,61,0.05,6,0.5774,0.1907,0.0869,0.6749,57.2,0.851,30.6,290,0.354,0.015,0.0068,-0.247,0.0130923076923077,0.991797440471648
51,51.044,599,193,67,227.1,0.0542,63,0.051,7.9,0.6047,0.1973,0.0876,0.7042,56.3,0.836,32.2,306,0.403,0.001,0.0054,-0.387,0.0124776119402985,0.995024454259434
52,52.044,614,196,71,222.5,0.0578,68,0.0486,7.2,0.6039,0.1898,0.0895,0.692,54.8,0.81,32.3,328,0.268,0.007,0.0059,-0.58,0.0114084507042254,0.99477659039268
53,53.044,629,195,69,228.7,0.0505,69,0.0507,5.5,0.5964,0.1792,0.0909,0.6868,55.6,0.84,33.3,319,0.275,0.007,0.0046,-0.482,0.0121739130434783,0.995842745737408
54,54.044,644,194,71,223.4,0.0488,68,0.0481,6.2,0.5828,0.1921,0.089,0.682,51.1,0.835,33.1,328,0.338,0.014,0.0047,-0.679,0.0117605633802817,0.995351244387819
55,55.045,658,193,70,227.6,0.0405,69,0.0333,4.3,0.5911,0.1839,0.0847,0.682,49.3,0.859,31,327,0.314,0.022,0.0037,-0.476,0.0122714285714286,0.995818111566813
56,56.011,672,189,70,227.3,0.0439,67,0.0344,4.9,0.5934,0.1803,0.0844,0.6812,50.9,0.843,32.3,338,0.171,0,0.0038,-0.386,0.0120428571428571,0.996246607674897
57,57.043,687,188,68,233.8,0.0466,68,0.0445,4.6,0.5894,0.1768,0.0856,0.674,49.9,0.88,30.9,332,0.279,0.022,0.005,-0.299,0.0129411764705882,0.994227106305254
58,58.044,702,187,67,237.1,0.0424,67,0.0454,5.6,0.5845,0.1815,0.0848,0.6785,48.9,0.891,30.4,326,0.328,0.03,0.0049,-0.416,0.0132985074626866,0.993299799115069
59,59.044,717,189,68,237.2,0.0442,68,0.0394,5.6,0.5767,0.1805,0.0827,0.6636,54.4,0.902,31.9,336,0.426,0.019,0.0044,-0.48,0.0132647058823529,0.995032810007561
60,60.045,732,192,68,237.2,0.0383,68,0.0312,4.3,0.5854,0.1819,0.0829,0.6727,56.1,0.921,29.9,336,0.368,0.008,0.0042,-0.255,0.0135441176470588,0.993969093291896
61,61.052,747,194,68,240.9,0.0411,66,0.0395,5.1,0.5737,0.1801,0.0852,0.6616,58.4,0.942,30.2,341,0.382,0.03,0.0048,-0.232,0.0138529411764706,0.993156829528342
62,62.013,760,195,68,242.9,0.0409,68,0.0378,4.3,0.5897,0.1813,0.0832,0.6732,54,0.948,30.1,331,0.338,0.023,0.0033,-0.222,0.0139411764705882,0.996739683104472
63,63.011,775,197,72,232,0.0406,67,0.0398,4.9,0.584,0.1865,0.0822,0.662,54.8,0.92,29.9,359,0.181,0.028,0.0039,-0.204,0.0127777777777778,0.995375630981552
64,64.046,789,194,68,243.9,0.039,66,0.0399,4.6,0.5827,0.179,0.0789,0.669,57.4,0.938,30.6,362,0.338,0,0.0045,-0.074,0.0137941176470588,0.993320890011151
65,65.053,803,190,68,252.6,0.0468,66,0.045,4,0.5813,0.1689,0.0811,0.6615,54.1,0.952,30.4,410,0.324,0.014,0.0054,-0.13,0.014,0.993320890011151
66,66.043,817,186,69,252.1,0.0493,69,0.0491,4.2,0.5882,0.1755,0.0823,0.6682,56.2,0.962,30.7,407,0.304,0.008,0.0051,-0.244,0.0139420289855072,0.994634834610756
67,67.009,831,186,69,252.1,0.0426,69,0.0436,3.7,0.5805,0.1709,0.0791,0.6639,51,0.991,31.1,407,0.333,0.001,0.0044,-0.261,0.0143623188405797,0.994651658963318
68,68.006,846,187,69,252.1,0.045,67,0.0462,4.4,0.581,0.1682,0.0783,0.6691,54.3,1.02,30.1,407,0.362,0.007,0.005,-0.196,0.0147826086956522,0.993807989999907
69,69.045,861,190,69,256.5,0.0424,68,0.0369,4.3,0.5837,0.1757,0.0837,0.6592,55,1.043,29.9,417,0.333,0.022,0.0045,-0.107,0.0151159420289855,0.994352041560769
70,70.044,875,193,69,256.5,0.0375,68,0.0348,4.4,0.5866,0.1698,0.0796,0.6611,57.1,1.06,29.5,417,0.13,0.037,0.0035,-0.451,0.0153623188405797,0.995634917471705
71,71.044,890,194,69,261.6,0.0441,67,0.0439,3.9,0.5827,0.1611,0.0799,0.6544,50.5,1.046,29.5,409,0.304,0.014,0.0045,-0.154,0.0151594202898551,0.994780212812566
72,72.04,904,189,68,265.9,0.045,67,0.0427,5.5,0.5824,0.1652,0.079,0.6529,54.4,1.075,29.4,406,0.279,0.015,0.0035,-0.172,0.0158088235294118,0.99697072037445
73,73.01,918,196,70,258.9,0.0425,68,0.0433,5.5,0.5668,0.1739,0.079,0.6522,55.8,1.024,30.6,448,0.214,0.014,0.0039,-0.325,0.0146285714285714,0.995780718207741
74,74.011,933,204,74,252.3,0.0393,70,0.0357,4.6,0.5661,0.1734,0.0807,0.6447,51.8,0.985,29.9,448,0.297,0.014,0.0041,-0.216,0.0133108108108108,0.994543185775561
75,75.046,947,198,74,252.6,0.0394,74,0.0415,4.1,0.5748,0.1658,0.0826,0.6471,51.9,0.969,29.5,484,0.23,0.007,0.0038,-0.267,0.0130945945945946,0.995338150560499
76,76.045,962,199,75,249.9,0.0361,73,0.0355,6.4,0.5788,0.1692,0.0781,0.6519,46,0.97,27.6,501,0.227,0.013,0.0042,-0.572,0.0129333333333333,0.993209037546336
77,77.013,976,201,71,262.7,0.0406,70,0.0413,5.5,0.5848,0.1645,0.077,0.6585,50.3,0.99,28.8,477,0.282,0.021,0.0046,-0.501,0.013943661971831,0.993560767328371
78,78.012,991,200,71,263.3,0.0413,71,0.0404,4.7,0.5983,0.1623,0.0772,0.6669,51.9,1,29.9,486,0.169,0.007,0.0037,-0.289,0.0140845070422535,0.99597887657158
79,79.013,1006,205,72,260.2,0.0392,71,0.0379,4.2,0.5924,0.1645,0.0768,0.6661,48.2,0.998,28.7,501,0.153,0,0.0051,-0.261,0.0138611111111111,0.99150060966972
80,80.012,1021,203,73,265.7,0.036,71,0.0338,4.9,0.5828,0.172,0.0763,0.6638,49.2,0.991,29.4,496,0.233,0.007,0.0036,-0.403,0.0135753424657534,0.99498743710662
81,81.011,1036,205,74,264.4,0.0367,74,0.0412,4.7,0.5756,0.1747,0.0769,0.6639,52.8,0.992,30.4,508,0.284,0,0.0047,-0.335,0.0134054054054054,0.991765725652519
82,82.041,1051,200,77,270.4,0.0366,76,0.0403,4.7,0.5729,0.1758,0.0788,0.6597,49.5,0.965,28.9,541,0.234,0.014,0.0046,-0.2,0.0125324675324675,0.992070445281768
83,83.014,1065,206,80,285.9,0.0341,77,0.0345,5,0.5656,0.1842,0.0803,0.6588,49.4,0.936,28.9,559,0.15,0.019,0.0048,-0.352,0.0117,0.990043397490019
84,84.016,1080,204,80,285.9,0.0361,80,0.0351,4.7,0.5775,0.1814,0.082,0.655,47.8,0.945,29.1,559,0.225,0.012,0.0041,-0.113,0.0118125,0.993529607599331
85,85.053,1095,204,83,278,0.0366,81,0.0397,5.7,0.5669,0.1865,0.0826,0.6543,53.7,0.931,29.7,593,0.325,0.006,0.0063,-0.18,0.0112168674698795,0.98507404191067
86,86.015,1109,205,84,274.8,0.0347,83,0.035,4.1,0.5626,0.1763,0.0812,0.6521,52.1,0.938,29.3,604,0.274,0,0.0031,-0.079,0.0111666666666667,0.996001440270755
87,87.054,1124,206,86,272.4,0.0347,83,0.0412,5.4,0.5734,0.1843,0.083,0.6628,56,0.919,29.6,621,0.233,0.028,0.0049,-0.022,0.0106860465116279,0.989979610948678
88,88.047,1138,206,88,266.5,0.042,88,0.0486,4.3,0.5755,0.1871,0.0817,0.6706,52.3,0.907,30.5,646,0.102,0.017,0.0053,-0.085,0.0103068181818182,0.992006030081885
89,89.013,1152,204,89,262.9,0.0386,88,0.0445,4.5,0.5757,0.1741,0.0827,0.6569,50.6,0.895,29.6,682,0.157,0.006,0.0044,0.089,0.0100561797752809,0.993481938732112
90,90.014,1167,206,89,263,0.0379,88,0.0433,3.6,0.5781,0.1743,0.0834,0.6628,53.6,0.9,30.8,680,0.146,0.011,0.0035,-0.184,0.0101123595505618,0.99572676687175
91,91.054,1182,205,88,265.2,0.0441,87,0.0493,4.5,0.5729,0.1788,0.0861,0.6577,57.7,0.861,32.1,682,0.114,0.011,0.0047,-0.239,0.00978409090909091,0.994304562977262
92,92.011,1196,202,90,265.9,0.0382,89,0.0369,5.6,0.5629,0.1791,0.0842,0.6497,53.7,0.85,32.5,705,0.211,0.006,0.0054,-0.255,0.00944444444444444,0.989958077470031
93,93.014,1211,204,89,268.3,0.0374,88,0.0465,6.1,0.5635,0.1835,0.0825,0.6498,57,0.868,30.7,707,0.124,0.017,0.0049,-0.276,0.00975280898876404,0.991380248206546
94,94.012,1225,203,88,270.4,0.0376,88,0.0383,6.4,0.5627,0.1806,0.0863,0.6535,54.3,0.862,31.4,714,0.17,0.012,0.0058,-0.371,0.00979545454545454,0.988031020016204
95,95.011,1240,202,89,267.6,0.0334,88,0.0335,9.2,0.5573,0.1785,0.0843,0.6501,53,0.861,31.4,715,0.157,0.013,0.0049,-0.255,0.00967415730337079,0.989180053065044
96,96.012,1255,202,88,272.8,0.0302,86,0.0312,5.7,0.5583,0.183,0.0869,0.6551,55.9,0.876,31.5,697,0.227,0.013,0.0044,-0.02,0.00995454545454545,0.989329500641438
97,97.046,1269,206,88,272.9,0.0361,86,0.0333,6.2,0.5641,0.1785,0.0912,0.6532,55.1,0.882,31.9,687,0.136,0.028,0.0063,-0.008,0.0100227272727273,0.984654473708095
98,98.079,1284,201,86,278.8,0.0417,85,0.0462,5,0.568,0.1845,0.0917,0.6643,55.5,0.888,31.6,677,0.186,0.012,0.0051,-0.372,0.0103255813953488,0.992492912862189
99,99.047,1298,198,85,281.3,0.0268,84,0.0243,4.9,0.5709,0.185,0.0919,0.6664,54.7,0.881,31.3,677,0.024,0,0.0036,-0.214,0.0103647058823529,0.99093687598196
100,100.01,1312,204,85,281,0.0318,84,0.0356,4.4,0.5579,0.1903,0.0892,0.6593,58.3,0.886,32.2,710,0.106,0,0.0035,-0.194,0.0104235294117647,0.993924624690662
101,101.08,1327,196,85,287.2,0.0291,85,0.03,5.1,0.5572,0.1905,0.0901,0.6492,56.6,0.893,32.3,709,0.259,0,0.0039,-0.094,0.0105058823529412,0.990978543562715
102,102.011,1341,195,86,284,0.0376,85,0.0389,5.9,0.557,0.1913,0.0883,0.6516,60.1,0.9,32.4,727,0.221,0,0.0051,-0.111,0.0104651162790698,0.990758422699648
103,103.047,1356,197,87,280.8,0.0344,85,0.0393,4.5,0.5651,0.1927,0.0853,0.6627,60.1,0.905,32.3,736,0.218,0.04,0.0039,-0.134,0.0104022988505747,0.993552599776945
104,104.01,1370,194,89,286.5,0.0366,86,0.0391,4.8,0.5714,0.1956,0.0858,0.665,54.6,0.88,31.1,767,0.101,0.011,0.0043,-0.145,0.0098876404494382,0.993074498814608
105,105.009,1384,192,87,292.7,0.032,86,0.0347,4.2,0.5678,0.1946,0.0859,0.6621,52.4,0.904,31.3,756,0.149,0.011,0.0041,-0.086,0.0103908045977011,0.991758027129098
106,106.009,1399,193,86,296.1,0.0334,86,0.038,4.3,0.5779,0.1891,0.0846,0.6663,53.5,0.923,32,739,0.233,0,0.0029,-0.082,0.0107325581395349,0.996223461585604
107,107.01,1414,193,86,296.1,0.0361,84,0.0384,4.2,0.5727,0.1875,0.0842,0.6677,52.6,0.943,32.4,739,0.233,0.012,0.0038,-0.115,0.0109651162790698,0.994444401457431
108,108.042,1428,193,82,311.7,0.0338,80,0.0417,3.9,0.5676,0.1827,0.0844,0.6572,53,0.967,31.2,740,0.207,0.006,0.0036,-0.103,0.0117926829268293,0.994311751609462
109,109.043,1442,189,81,314.8,0.0282,81,0.0431,2.6,0.5637,0.1818,0.0839,0.6549,51.5,0.981,31.2,740,0.136,0.012,0.003,-0.224,0.0121111111111111,0.994325229408334
110,110.011,1456,191,80,318.5,0.0283,80,0.0353,3.2,0.5603,0.182,0.0821,0.6539,54.2,1.003,31.1,738,0.138,0.006,0.003,-0.138,0.0125375,0.994365376366675
111,111.01,1470,194,80,318.5,0.0299,80,0.032,4.1,0.5461,0.1832,0.0845,0.6412,53.2,1.008,32.1,738,0.162,0,0.0039,-0.251,0.0126,0.991456891390555
112,112.009,1485,193,81,315,0.0326,81,0.0386,3.5,0.557,0.1902,0.0835,0.6478,52,1.003,32.2,746,0.099,0.031,0.0039,-0.239,0.0123827160493827,0.992818315736584
113,113.049,1500,194,81,314.8,0.0379,81,0.0399,6,0.554,0.1794,0.0826,0.6466,50.7,1.003,30.2,742,0.086,0.019,0.0041,-0.011,0.0123827160493827,0.994131386282125
114,114.044,1515,194,82,311.4,0.0335,79,0.0341,5.6,0.5517,0.181,0.0838,0.644,51.4,0.998,30.5,758,0.159,0.012,0.004,-0.168,0.0121707317073171,0.992845872809707
115,115.01,1529,194,81,314.4,0.0299,78,0.0319,5,0.5451,0.1775,0.0838,0.6346,53.8,1.013,30.9,759,0.111,0.006,0.0048,-0.063,0.0125061728395062,0.987030129323083
116,116.044,1544,191,79,321.9,0.0275,79,0.0347,4,0.5573,0.1756,0.0846,0.6436,53.3,1.028,31.3,736,0.139,0.018,0.0033,0.063,0.0130126582278481,0.992773891679269
117,117.042,1559,188,80,317.9,0.0279,80,0.0313,6.6,0.561,0.1912,0.0876,0.651,52.7,1.02,32.2,749,0.112,0.019,0.0042,0.196,0.01275,0.988604279085753
118,118.042,1574,192,81,317,0.0266,79,0.0288,4.3,0.554,0.189,0.0856,0.6549,55.3,1.018,33,752,0.123,0.012,0.0038,0.277,0.0125679012345679,0.989743318610787
119,119.011,1588,191,80,330.6,0.0304,77,0.0337,5.6,0.5503,0.1908,0.0842,0.6571,50.6,0.997,32.6,750,0.112,0,0.0039,0.066,0.0124625,0.99173676494412
120,120.005,1602,190,78,337.8,0.0336,76,0.035,4.6,0.5561,0.1879,0.0821,0.6597,55.1,0.997,33.1,733,0.115,0.013,0.0044,0.198,0.0127820512820513,0.991388659367708
121,121.042,1617,190,75,350.1,0.0261,75,0.0284,4.4,0.5418,0.1879,0.0829,0.6429,57.7,1.044,31.7,708,0.107,0.007,0.0045,0.322,0.01392,0.985024610833497
122,122.042,1631,186,76,345.6,0.0289,76,0.0393,5.2,0.5433,0.1902,0.0842,0.6463,57.7,1.043,32,734,0.184,0.007,0.0049,0.009,0.0137236842105263,0.9855215567567
123,123.013,1645,186,76,344.6,0.0319,74,0.0322,5.1,0.5486,0.1907,0.0833,0.6495,55.6,0.981,32,722,0.105,0,0.0041,0.031,0.0129078947368421,0.991706055909522
124,124.003,1660,182,75,348.9,0.0298,75,0.0324,3.4,0.5621,0.1838,0.0798,0.6523,56.1,1.002,31.8,722,0.107,0.007,0.0033,0.152,0.01336,0.993849605761416
125,125.01,1675,185,76,354.4,0.029,76,0.0322,3.9,0.5647,0.1839,0.0792,0.6524,53.9,0.994,31.4,749,0.105,0.013,0.0042,0.09,0.0130789473684211,0.98945690672888
126,126.01,1690,188,77,363.8,0.0292,76,0.0393,3.2,0.5655,0.1803,0.0779,0.6497,52.4,0.985,30.8,764,0.104,0,0.0037,0.173,0.0127922077922078,0.991939507096281
127,127.009,1705,189,78,370.3,0.03,78,0.0411,3.1,0.5684,0.1822,0.0786,0.6548,48.6,0.981,30.9,761,0.141,0.007,0.0033,0.202,0.0125769230769231,0.993931587182941
128,128.009,1720,196,78,370.3,0.0322,77,0.0378,3.1,0.5706,0.1766,0.0787,0.65,49.5,0.989,30.1,761,0.115,0.019,0.0031,0.33,0.0126794871794872,0.995354938331967
129,129.045,1734,188,78,373,0.0299,78,0.0353,2.6,0.5603,0.1841,0.0804,0.6455,54.2,1.001,31.1,759,0.167,0.006,0.0039,0.138,0.0128333333333333,0.991456891390555
130,130.04,1749,188,78,373,0.0282,78,0.0323,3.3,0.5663,0.1793,0.0811,0.647,54.5,1.012,30.7,759,0.051,0.006,0.003,-0.076,0.012974358974359,0.994325229408334
131,131.009,1763,185,76,381.6,0.0299,76,0.0349,3.2,0.5724,0.1832,0.0804,0.6587,57.4,1.01,31.5,739,0.118,0.004,0.0033,-0.08,0.0132894736842105,0.993890802955691
132,132.011,1778,192,77,377.3,0.0265,76,0.0308,5.5,0.5678,0.1907,0.0796,0.6565,59.4,1.004,31.6,765,0.078,0,0.0046,-0.031,0.013038961038961,0.984818907478364
133,133.017,1793,188,77,377.3,0.0252,77,0.0308,2.8,0.5607,0.1788,0.078,0.6454,60.5,1.012,31.2,765,0.104,0.008,0.0031,0.04,0.0131428571428571,0.992404703226533
134,134.006,1807,193,77,377.3,0.0267,74,0.0276,3.2,0.564,0.1765,0.0783,0.646,58.6,1.019,30.8,765,0.143,0.014,0.0029,0.158,0.0132337662337662,0.994083974602493
135,135.012,1821,193,74,390.1,0.0253,74,0.0252,3.1,0.561,0.1751,0.0781,0.6384,56.9,0.895,29,754,0.189,0.014,0.0032,0.22,0.0120945945945946,0.99196887536033
136,136.01,1836,193,74,390.1,0.0257,74,0.0233,4,0.5591,0.1783,0.0788,0.6431,56.6,0.906,29.3,754,0.149,0,0.0029,0.105,0.0122432432432432,0.993613118383562
137,137.009,1850,192,75,389.8,0.025,74,0.0269,3.2,0.5609,0.1814,0.0808,0.6365,56.9,0.895,28.6,751,0.027,0.007,0.0032,0.175,0.0119333333333333,0.99177416784266
138,138.011,1865,193,75,389.8,0.0264,74,0.0305,3.5,0.5571,0.1789,0.0799,0.6427,59.6,0.901,30.1,751,0.133,0.013,0.0034,0.016,0.0120133333333333,0.991672164718421
139,139.008,1879,191,73,398.7,0.0273,72,0.0293,2.9,0.563,0.1747,0.08,0.6477,55.8,0.906,29.6,775,0.164,0.007,0.0025,-0.118,0.0124109589041096,0.995798173629081
140,140.043,1893,195,72,403.1,0.0268,72,0.029,4,0.5688,0.183,0.0837,0.651,58.7,0.909,31.6,775,0.083,0,0.0031,-0.027,0.012625,0.993287506860609
141,141.044,1908,195,72,403.1,0.0284,71,0.0331,3.7,0.5794,0.181,0.0806,0.6622,55.2,0.914,31.2,775,0.111,0.014,0.0025,0.057,0.0126944444444444,0.99611798571255
