rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
15,15.003,214,201,51,117.3,0.0964,47,0.0538,5.7,0.7169,0.1856,0.1071,0.7939,45.3,0.607,31.2,125,0.765,0.01,0.0064,0.168,0.0119019607843137,0.997793747420004
16,16.005,229,202,53,126.3,0.0982,46,0.0556,4.4,0.7345,0.1823,0.107,0.807,40,0.612,29.8,133,0.811,0.019,0.0058,-0.443,0.0115471698113208,0.998254249132932
17,17.038,244,212,57,137.8,0.0956,53,0.0602,3.8,0.742,0.1869,0.1049,0.8212,34.9,0.625,30.3,155,0.702,0.009,0.0072,-0.353,0.0109649122807018,0.997159882062614
18,18.038,259,198,56,148.9,0.092,55,0.0685,3.6,0.7452,0.1855,0.1062,0.8204,38.8,0.62,31,166,0.5,0,0.0063,-0.11,0.0110714285714286,0.99765260877135
19,19.032,274,201,58,144.3,0.0815,55,0.0599,4.4,0.748,0.1842,0.108,0.8228,40.3,0.653,31.5,176,0.5,0.009,0.0053,-0.104,0.0112586206896552,0.997883265381774
20,20.039,289,212,61,139.4,0.0866,60,0.0599,4.7,0.7267,0.1811,0.1069,0.8102,42.1,0.678,30.8,195,0.59,0,0.007,-0.347,0.0111147540983607,0.996727787991932
21,21.008,303,226,61,139.4,0.0739,61,0.0599,4.6,0.725,0.1898,0.1065,0.8122,42.2,0.737,30.5,195,0.623,0.025,0.0054,-0.271,0.0120819672131148,0.997326688678199
22,22.073,316,222,61,142.6,0.0781,58,0.0576,5.9,0.7149,0.1975,0.1083,0.8089,48.9,0.758,32.2,208,0.672,0.009,0.0061,-0.19,0.0124262295081967,0.99694513889936
23,23.042,329,229,63,139.2,0.0751,60,0.0555,4.5,0.7108,0.1972,0.1083,0.8054,48.4,0.779,30.9,217,0.508,0.016,0.0072,-0.244,0.0123650793650794,0.995393654257066
24,24.042,341,225,66,136.5,0.0793,58,0.0537,5.5,0.7056,0.2,0.1077,0.8002,44.4,0.762,30.9,233,0.455,0.03,0.0052,-0.035,0.0115454545454545,0.997847724166112
25,25.078,354,214,67,149.9,0.0784,64,0.0539,7.1,0.7038,0.2052,0.1096,0.8011,44.3,0.738,32.5,246,0.672,0.008,0.0059,-0.228,0.0110149253731343,0.997164314251581
26,26.078,368,217,68,149.6,0.074,66,0.0507,4.9,0.6995,0.2102,0.1105,0.7898,43.4,0.789,31.6,248,0.691,0,0.0056,-0.119,0.0116029411764706,0.997132484733613
27,27.038,381,217,70,145.6,0.0683,68,0.0537,4.6,0.6986,0.2159,0.1109,0.7942,45.9,0.78,32.6,257,0.6,0.022,0.0058,-0.049,0.0111428571428571,0.996387817629297
28,28.006,394,219,74,154.3,0.0697,69,0.0524,5.7,0.699,0.2053,0.1141,0.7896,48.7,0.791,32.6,277,0.649,0,0.0055,-0.154,0.0106891891891892,0.996881774853612
29,29.008,407,226,79,147.3,0.0746,76,0.0572,6.2,0.6952,0.2144,0.1173,0.7956,47.1,0.797,32.9,296,0.62,0.014,0.006,-0.204,0.0100886075949367,0.996760343959534
30,30.076,419,225,80,146.7,0.073,76,0.0611,4.7,0.7101,0.2165,0.113,0.8097,50.2,0.838,32.5,309,0.625,0.001,0.0048,-0.165,0.010475,0.997835901912637
31,31.006,430,227,81,156.6,0.0685,77,0.057,4.1,0.6998,0.2154,0.1122,0.8004,46.8,0.823,31.5,317,0.531,0.006,0.0049,-0.339,0.0101604938271605,0.9974382446251
32,32.043,444,224,82,159,0.0622,79,0.0491,4.1,0.705,0.209,0.1106,0.8024,48.3,0.845,30.8,315,0.488,0.013,0.0044,-0.431,0.0103048780487805,0.997494820081058
33,33.007,455,222,81,160.7,0.0562,77,0.044,3.3,0.7087,0.209,0.11,0.8007,42.3,0.837,29.6,323,0.531,0.007,0.004,-0.286,0.0103333333333333,0.997463888081542
34,34.042,467,227,78,166.1,0.0552,77,0.0417,3,0.7064,0.2024,0.1084,0.7996,40.6,0.81,29.1,327,0.59,0.013,0.0037,-0.123,0.0103846153846154,0.997751028614789
35,35.007,478,227,80,165.1,0.053,78,0.0493,3.6,0.7127,0.209,0.1077,0.8025,44.7,0.823,29.7,322,0.488,0.019,0.0042,-0.053,0.0102875,0.996855147511041
36,36.052,491,218,77,170.7,0.0516,77,0.0414,3.9,0.7066,0.2168,0.1071,0.8098,47.1,0.824,30,325,0.39,0.007,0.0048,-0.145,0.0107012987012987,0.995663936214309
37,37.044,504,223,76,173.8,0.0531,76,0.0424,4,0.7119,0.2139,0.1073,0.8094,43.7,0.865,29.7,328,0.553,0.02,0.0039,-0.358,0.0113815789473684,0.997299171236892
38,38.046,518,233,76,173.8,0.0622,72,0.0482,4.2,0.7132,0.2194,0.1128,0.8148,45,0.908,30.5,329,0.539,0.008,0.0046,-0.214,0.0119473684210526,0.997261580706373
39,39.031,528,233,72,182.3,0.0501,70,0.0483,3.2,0.7159,0.2182,0.1153,0.8032,41.2,0.948,31.6,329,0.5,0.001,0.0037,-0.126,0.0131666666666667,0.99726919057133
40,40.01,538,235,71,185.5,0.0483,67,0.0515,2.8,0.7227,0.2231,0.1144,0.8102,44.7,0.986,30,310,0.338,0.014,0.0033,-0.067,0.013887323943662,0.997663254919814
41,41.077,549,236,70,201.4,0.0519,67,0.0503,4.9,0.7011,0.2196,0.1196,0.7997,43.2,0.991,30.8,324,0.457,0.021,0.0052,-0.408,0.0141571428571429,0.994968053371378
42,42.078,559,230,71,199.9,0.0537,67,0.0543,3.5,0.7108,0.2171,0.1128,0.8032,45.3,0.975,30.6,352,0.338,0.049,0.0038,-0.196,0.0137323943661972,0.997493121247447
43,43.009,570,229,70,202.4,0.0548,70,0.0477,3.6,0.7119,0.2205,0.1139,0.8092,48.6,0.983,30.8,352,0.386,0,0.0042,-0.162,0.0140428571428571,0.997058650415444
44,44.097,582,233,72,199.6,0.0546,68,0.0565,3.7,0.7126,0.2227,0.1136,0.8118,45.6,0.988,31.5,368,0.431,0.021,0.0063,-0.242,0.0137222222222222,0.993320890011151
45,45.045,593,237,73,214.2,0.055,69,0.0505,4.1,0.7198,0.2049,0.1109,0.806,42.1,0.989,30.5,389,0.329,0.014,0.004,-0.173,0.0135479452054795,0.997351865592907
46,46.009,603,237,75,210.5,0.0456,72,0.0412,4.1,0.7027,0.2057,0.1152,0.7831,39.8,0.951,31.9,423,0.32,0.027,0.004,-0.197,0.01268,0.996145232742343
47,47.078,614,244,78,213.1,0.0449,75,0.0427,3.7,0.6997,0.1945,0.1096,0.7851,37.7,0.913,31.2,471,0.321,0,0.0033,-0.02,0.0117051282051282,0.997295463280644
48,48.065,624,243,78,216.8,0.0414,75,0.0457,3.2,0.6907,0.186,0.1062,0.7749,39.4,0.912,29.1,500,0.359,0.026,0.0032,0.013,0.0116923076923077,0.997008290596249
49,49.048,634,241,78,216.7,0.0452,75,0.0496,2.9,0.6895,0.1865,0.1089,0.7711,40.6,0.924,30.1,509,0.269,0.006,0.0049,-0.011,0.0118461538461538,0.994106586379258
50,50.011,643,235,78,217.2,0.0458,77,0.0448,5.6,0.6849,0.195,0.1113,0.7707,40,0.937,30.1,504,0.231,0.026,0.0056,0.035,0.0120128205128205,0.992496783653834
51,51.01,653,234,77,220,0.049,75,0.0446,3.9,0.6847,0.1982,0.1099,0.7745,46.6,0.948,31,515,0.234,0.019,0.004,0.052,0.0123116883116883,0.996662485475492
52,52.079,664,244,77,220.1,0.044,76,0.0476,5,0.6797,0.2008,0.1071,0.7722,47.4,0.967,30.8,531,0.312,0.009,0.0045,0.111,0.0125584415584416,0.994756396941582
53,53.082,674,246,77,220.1,0.0442,77,0.039,4.2,0.6793,0.2025,0.1071,0.7745,44.9,0.992,30.4,531,0.273,0.014,0.004,0.012,0.0128831168831169,0.995896661053316
54,54.081,684,247,79,219.6,0.0411,74,0.0367,4.9,0.6798,0.206,0.1074,0.7762,45.4,0.984,30.7,551,0.253,0.006,0.0049,-0.04,0.0124556962025316,0.99286769265262
55,55.079,694,247,75,230.3,0.0432,75,0.0447,4.5,0.6786,0.212,0.104,0.7801,44.6,1.002,30.9,538,0.2,0.02,0.005,-0.109,0.01336,0.993279457621462
56,56.048,704,246,76,227.8,0.0483,76,0.0512,3.7,0.6685,0.2065,0.1084,0.7613,41.4,1.001,30.4,551,0.25,0,0.0052,-0.014,0.0131710526315789,0.994187721873706
57,57.072,714,241,78,234,0.0498,77,0.0492,3.3,0.6793,0.2002,0.1049,0.7689,43.2,0.942,29.9,575,0.115,0.006,0.0048,-0.003,0.0120769230769231,0.995344074810741
58,58.047,724,242,78,234,0.0419,78,0.0434,3.3,0.6712,0.2043,0.1044,0.7603,42.2,0.947,30.2,575,0.128,0.013,0.0033,-0.088,0.0121410256410256,0.996893689323839
59,59.045,734,249,78,234,0.0414,78,0.038,3.8,0.6708,0.2065,0.1085,0.7604,45.1,0.959,30.1,575,0.231,0.006,0.0041,0.049,0.0122948717948718,0.995084068410441
60,60.079,745,246,78,234,0.0497,77,0.0423,5.5,0.6686,0.2053,0.1085,0.7573,44.1,0.97,29.2,575,0.256,0.026,0.0038,0.263,0.0124358974358974,0.997072745171503
61,61.076,755,242,76,240.9,0.0431,75,0.0417,4.1,0.6681,0.2015,0.1039,0.7607,47.5,0.885,29.3,572,0.263,0.033,0.0036,0.166,0.0116447368421053,0.996505541064168
62,62.08,765,242,74,246.4,0.0342,73,0.0309,4,0.6604,0.2063,0.1044,0.7577,48.4,0.882,29.2,567,0.216,0,0.0032,0.012,0.0119189189189189,0.995612961674289
63,63.083,775,242,73,249.5,0.0431,71,0.0396,4.3,0.6702,0.2026,0.1057,0.7627,50.2,0.909,30.6,560,0.247,0,0.0035,-0.147,0.0124520547945205,0.996697298543039
64,64.045,785,237,70,259.1,0.0377,70,0.0304,3,0.6816,0.2027,0.1089,0.7633,48.5,0.889,29.3,546,0.114,0.022,0.0036,-0.007,0.0127,0.995430320576664
65,65.082,795,236,67,268.7,0.0336,66,0.0332,2.8,0.6727,0.199,0.1075,0.7576,45.8,0.855,30.6,545,0.224,0.015,0.0031,-0.195,0.0127611940298507,0.995734774390101
66,66.077,805,243,67,277,0.0384,66,0.0366,4.8,0.6527,0.1908,0.1071,0.7385,46.2,0.848,31.1,529,0.179,0.037,0.0043,-0.319,0.0126567164179104,0.993710554554312
67,67.08,815,239,67,277,0.0367,66,0.0371,3.7,0.6647,0.1946,0.1041,0.7556,51.3,0.853,30.5,529,0.119,0.022,0.0036,-0.349,0.0127313432835821,0.995177287411202
68,68.074,825,245,66,280.3,0.0418,66,0.0463,3.9,0.6635,0.1981,0.105,0.7495,47.4,0.833,30.3,535,0.136,0.016,0.0034,-0.291,0.0126212121212121,0.99668643569696
69,69.047,835,260,70,268.5,0.0365,68,0.0424,3.8,0.6552,0.1989,0.1037,0.7469,48.6,0.793,30.7,571,0.171,0.021,0.004,-0.095,0.0113285714285714,0.993976982666945
70,70.046,845,258,72,275.2,0.0399,71,0.0403,3.4,0.6519,0.2013,0.104,0.7435,49.3,0.786,31.2,579,0.264,0.014,0.0044,-0.156,0.0109166666666667,0.993901037511472
71,71.047,855,259,72,275.2,0.0335,72,0.0351,3.8,0.658,0.2029,0.1029,0.754,50.8,0.795,31.2,579,0.111,0.007,0.0035,-0.018,0.0110416666666667,0.994527238743742
72,72.069,865,261,72,275.2,0.034,70,0.0331,4.5,0.6477,0.2083,0.1038,0.7469,50.9,0.8,31.1,579,0.153,0,0.0032,-0.027,0.0111111111111111,0.995561082260707
73,73.08,875,261,72,274.9,0.0363,70,0.0343,3.9,0.6461,0.2082,0.1048,0.7479,53,0.799,32.2,585,0.167,0.007,0.0037,0.009,0.0110972222222222,0.99479174023514
74,74.081,885,260,73,270.6,0.0352,72,0.0329,3.8,0.6488,0.2056,0.1051,0.75,47.7,0.797,31.2,590,0.205,0.007,0.0032,0.047,0.0109178082191781,0.995859195463938
75,75.002,894,258,76,261.5,0.0327,71,0.0356,4.1,0.6447,0.2019,0.1049,0.7443,46.9,0.769,30.9,638,0.145,0,0.0043,-0.011,0.0101184210526316,0.99131637338356
76,76.084,905,261,78,259.8,0.0376,75,0.04,3.9,0.644,0.2009,0.1072,0.7418,47,0.729,30.6,667,0.064,0.026,0.004,-0.035,0.00934615384615385,0.994325229408334
77,77.081,915,260,76,265.9,0.0345,75,0.0329,3,0.6443,0.2099,0.107,0.7421,51,0.731,31.3,677,0.289,0.013,0.0033,-0.163,0.00961842105263158,0.995414818869856
78,78.077,925,258,75,269.2,0.037,75,0.0377,3.9,0.6383,0.2072,0.1056,0.738,50.4,0.753,30.8,669,0.28,0.02,0.0045,-0.165,0.01004,0.992576536673181
79,79.016,934,264,77,264.9,0.0346,74,0.0334,3.4,0.6405,0.2064,0.1039,0.7396,53.4,0.745,32.4,685,0.247,0,0.0042,-0.018,0.00967532467532468,0.992605222366043
80,80.016,944,260,75,270.4,0.031,75,0.0275,4.2,0.6445,0.2161,0.1044,0.7447,53.3,0.734,31.4,690,0.213,0.02,0.0036,-0.031,0.00978666666666667,0.993234135471997
81,81.015,954,267,76,269,0.0319,74,0.0303,4.6,0.6369,0.2058,0.1045,0.745,53.8,0.733,32.1,701,0.184,0.039,0.0033,-0.043,0.00964473684210526,0.994634834610756
82,82.016,964,265,76,280.8,0.0364,75,0.0362,4.8,0.644,0.2138,0.1069,0.7473,53.5,0.736,32.6,712,0.171,0.028,0.0043,0.031,0.00968421052631579,0.99299791627761
83,83.049,974,262,76,280.8,0.0344,75,0.0349,4.8,0.6222,0.2178,0.107,0.738,50,0.74,32.1,712,0.158,0.013,0.0042,0.017,0.00973684210526316,0.992518661624181
84,84.05,984,261,75,284,0.0366,75,0.0421,4.5,0.6305,0.2228,0.1066,0.7446,48,0.711,32,705,0.12,0.027,0.0045,-0.099,0.00948,0.992412764902765
85,85.052,994,259,77,278.4,0.0302,76,0.0294,5,0.6316,0.2195,0.1061,0.7425,51.4,0.701,32.1,745,0.234,0.029,0.0041,-0.233,0.0091038961038961,0.990741535841971
86,86.048,1004,258,81,266.1,0.0307,79,0.0358,3,0.6252,0.2115,0.1047,0.7268,54.5,0.676,31.7,831,0.272,0.019,0.0037,-0.075,0.00834567901234568,0.99271075694074
87,87.045,1014,261,82,263.7,0.0327,81,0.0359,4.1,0.6254,0.2042,0.1081,0.7216,51.2,0.681,31.9,852,0.22,0.019,0.003,-0.205,0.00830487804878049,0.995782707254617
88,88.046,1024,265,82,263.7,0.0291,82,0.0392,4.2,0.6113,0.199,0.1063,0.7146,48,0.694,29.5,852,0.159,0.006,0.0034,-0.026,0.00846341463414634,0.993150928977211
89,89.05,1034,270,84,259.6,0.0309,82,0.0391,4.7,0.6221,0.203,0.1058,0.7236,46.6,0.68,30,868,0.071,0,0.0046,0.074,0.0080952380952381,0.988857180207272
90,90.055,1044,266,82,264.4,0.0321,82,0.0417,3.3,0.6152,0.2017,0.1063,0.7148,47.3,0.643,29.9,868,0.061,0.031,0.0033,0.235,0.00784146341463415,0.994701659487856
91,91.049,1054,265,82,264.4,0.0321,80,0.0356,3.5,0.6271,0.2052,0.1063,0.7223,49.9,0.644,30.3,868,0.061,0.019,0.0033,0.238,0.00785365853658537,0.994701659487856
92,92.049,1064,260,80,269.4,0.0329,79,0.0419,3.5,0.6216,0.2003,0.1074,0.7174,50.7,0.635,31.5,899,0.1,0.032,0.0033,0.046,0.0079375,0.994956841948438
93,93.051,1074,256,80,270.4,0.0325,77,0.0335,3.9,0.6147,0.2062,0.1068,0.712,53.7,0.616,30.2,895,0.038,0.006,0.0039,0.136,0.0077,0.992773891679268
94,94.047,1084,258,78,275.4,0.0356,78,0.0369,4.9,0.619,0.21,0.1065,0.7218,53.2,0.604,31.5,910,0.103,0.045,0.0038,0.045,0.00774358974358974,0.994286797954337
95,95.048,1094,259,76,282.4,0.0322,75,0.0319,3.6,0.6191,0.208,0.1052,0.726,58.3,0.617,32.4,872,0.066,0.007,0.0034,0.065,0.00811842105263158,0.994409743910037
96,96.048,1104,264,75,285.5,0.0308,74,0.0316,3.7,0.6256,0.2144,0.1045,0.7312,55.5,0.625,33.3,874,0.12,0.02,0.0041,0.178,0.00833333333333333,0.991100345792113
97,97.047,1114,262,74,289.1,0.0245,74,0.0238,3.2,0.6176,0.2117,0.106,0.7245,56.5,0.631,33,883,0.135,0.021,0.0037,0.176,0.00852702702702703,0.988530645108284
98,98.047,1124,261,76,293.8,0.0326,72,0.0364,4.4,0.6183,0.207,0.1056,0.7193,56.8,0.622,33.5,905,0.197,0.007,0.006,0.251,0.00818421052631579,0.982917054609128
99,99.064,1134,254,74,300.7,0.0297,74,0.0304,3.8,0.6234,0.2059,0.1075,0.7256,54.9,0.617,34.2,897,0.189,0.016,0.0045,0.176,0.00833783783783784,0.988454935169703
100,100.047,1144,266,74,300.7,0.0298,74,0.0312,3.6,0.627,0.205,0.1085,0.7272,50.1,0.626,32.4,897,0.176,0.021,0.0038,0.158,0.00845945945945946,0.991836413525432
101,101.049,1154,265,73,304.2,0.0219,72,0.0236,2.3,0.6336,0.1982,0.106,0.7283,53.2,0.637,30.7,888,0.096,0.007,0.0029,0.065,0.00872602739726027,0.991193684107042
102,102.047,1164,261,73,304,0.0247,72,0.0238,4.3,0.636,0.2073,0.1073,0.734,54.1,0.642,30.4,916,0.233,0.021,0.0037,0.013,0.0087945205479452,0.988716687311071
103,103.048,1174,264,74,300.4,0.0241,74,0.0236,2.9,0.626,0.202,0.1062,0.7265,57.1,0.639,31.5,925,0.189,0.02,0.004,0.347,0.00863513513513514,0.986129943232808
104,104.048,1184,273,76,297.1,0.0292,73,0.0294,3.9,0.6227,0.2057,0.1043,0.7329,55.6,0.628,31.4,961,0.132,0.026,0.0038,0.365,0.00826315789473684,0.991496023590815
105,105.049,1194,266,76,299.6,0.0317,75,0.0354,3.4,0.6353,0.2097,0.1045,0.7302,53.4,0.627,32.3,994,0.145,0.007,0.0029,0.105,0.00825,0.995806670382277
106,106.047,1204,265,76,299.6,0.0264,76,0.026,3,0.6242,0.2144,0.106,0.7252,53.9,0.631,32.8,994,0.118,0.013,0.0035,0.132,0.00830263157894737,0.99117287518536
107,107.069,1214,258,75,303.4,0.0274,75,0.0251,4.8,0.6215,0.2079,0.1059,0.7235,51.1,0.638,32.6,972,0.253,0.02,0.0032,0.089,0.00850666666666667,0.993156829528342
108,108.042,1224,260,76,299.6,0.0296,74,0.0306,3.7,0.6227,0.2124,0.1069,0.7226,53.1,0.641,32.5,996,0.197,0,0.0033,-0.017,0.00843421052631579,0.993765949975596
109,109.051,1234,260,75,302.4,0.0283,75,0.0322,5.1,0.6283,0.2142,0.1085,0.7258,54.8,0.655,33,1007,0.173,0.013,0.0035,0.032,0.00873333333333333,0.992322788323285
110,110.05,1244,267,79,304,0.028,76,0.0298,3.5,0.6328,0.2134,0.1039,0.7321,53,0.631,32.1,1095,0.215,0.006,0.0027,0.021,0.0079873417721519,0.995339907073079
111,111.048,1254,260,79,304,0.0283,79,0.0308,2.9,0.6333,0.2199,0.1071,0.7382,56,0.638,34,1095,0.076,0.007,0.003,-0.026,0.00807594936708861,0.994365376366675
112,112.046,1264,258,80,300.3,0.0328,77,0.0331,4.5,0.6321,0.2117,0.1043,0.7352,54.7,0.63,32.7,1115,0.063,0.013,0.0036,0.061,0.007875,0.993958549964829
113,113.046,1274,254,78,305.1,0.0318,77,0.0336,3.3,0.6274,0.2113,0.1042,0.7321,54.1,0.614,32.5,1157,0.051,0.006,0.0048,-0.101,0.00787179487179487,0.988542407353188
114,114.066,1284,259,78,305.1,0.0299,77,0.0356,4.3,0.6349,0.217,0.1053,0.7334,52.9,0.617,33.1,1157,0.09,0.026,0.0035,-0.044,0.00791025641025641,0.993125214874513
115,115.046,1294,262,77,308.7,0.0234,77,0.0245,2.9,0.6227,0.2159,0.1077,0.722,50.9,0.621,31.6,1142,-0.052,0.032,0.0022,-0.054,0.00806493506493506,0.995570583149473
116,116.049,1304,266,77,308.7,0.0302,77,0.0354,3.1,0.6157,0.214,0.1057,0.722,52.7,0.622,32,1142,0.13,0.02,0.0035,-0.085,0.00807792207792208,0.993261582642699
117,117.047,1314,265,78,305.1,0.0308,78,0.0314,4.3,0.6152,0.2161,0.1035,0.7213,60.1,0.617,33.3,1135,0.115,0.013,0.0043,-0.064,0.00791025641025641,0.990206513366194
118,118.062,1324,259,78,304.8,0.0322,78,0.033,4.1,0.6218,0.2268,0.1057,0.7332,55.7,0.615,32.7,1163,0.128,0.045,0.0042,0.069,0.00788461538461538,0.991456891390555
119,119.048,1334,259,80,298.6,0.0327,77,0.0313,4.9,0.6161,0.228,0.1079,0.7287,52.1,0.613,32.4,1233,0.225,0.031,0.0054,0.056,0.0076625,0.986270535004551
120,120.047,1344,263,80,304.2,0.0333,78,0.0373,4.6,0.6131,0.2231,0.1099,0.7195,53,0.62,33,1197,0.15,0.017,0.0044,-0.041,0.00775,0.991232111898226
121,121.046,1354,259,78,310.9,0.0345,78,0.0377,4.4,0.6163,0.2261,0.1108,0.7254,54.1,0.628,33.3,1197,0.09,0,0.0046,-0.175,0.00805128205128205,0.991071249821234
122,122.046,1364,262,78,310.9,0.0346,77,0.0367,5.3,0.6101,0.2249,0.1087,0.7259,53.1,0.635,34.5,1176,0.231,0.006,0.0049,-0.353,0.00814102564102564,0.989921310648657
123,123.046,1374,253,77,314.7,0.0262,77,0.0277,3.1,0.6118,0.2248,0.1065,0.7363,55.4,0.651,34.7,1162,0.169,0.007,0.0033,-0.39,0.00845454545454545,0.992036057755439
124,124.046,1384,256,75,322.1,0.0332,74,0.0353,5.6,0.5996,0.2287,0.1096,0.7259,59.4,0.662,34,1138,0.147,0.013,0.0048,-0.241,0.00882666666666667,0.989493360936249
125,125.048,1394,253,74,323.6,0.0348,74,0.0334,4.5,0.6201,0.2267,0.1135,0.7332,55.7,0.653,33.2,1227,0.189,0.014,0.0042,0.081,0.00882432432432432,0.99269028761964
126,126.047,1404,260,74,323.6,0.0318,73,0.0318,4.9,0.6171,0.2272,0.1152,0.7363,56.7,0.659,34,1227,0.189,0.008,0.004,0.218,0.00890540540540541,0.992057377910378
127,127.065,1414,257,72,331.9,0.0307,70,0.0284,4.8,0.616,0.2421,0.1139,0.752,64.1,0.68,36.5,1202,0.181,0.028,0.0041,0.279,0.00944444444444444,0.99104201071139
128,128.05,1424,258,71,336.2,0.0342,70,0.0329,6.5,0.6127,0.2294,0.1117,0.7365,60.8,0.674,35.5,1212,0.169,0.014,0.0035,0.199,0.00949295774647887,0.994749562439511
129,129.041,1434,260,72,332.1,0.0309,71,0.0305,4.1,0.6209,0.2237,0.1134,0.7276,56.4,0.669,34,1239,0.139,0,0.0042,0.073,0.00929166666666667,0.99071949621524
130,130.046,1444,260,71,336.2,0.0254,71,0.026,4.3,0.6203,0.2267,0.1111,0.731,56.8,0.69,33.7,1234,0.169,0.021,0.0031,-0.045,0.00971830985915493,0.992524291999415
131,131.05,1454,262,73,331.8,0.0289,71,0.0265,4.5,0.624,0.225,0.1145,0.7302,55.6,0.676,32.6,1299,0.137,0.021,0.0039,0.056,0.00926027397260274,0.990852668738848
132,132.045,1464,258,73,343.1,0.0295,72,0.0306,3.5,0.6279,0.2128,0.1131,0.7314,54,0.676,32.6,1298,0.096,0.001,0.0035,-0.167,0.00926027397260274,0.992936848534021
133,133.048,1474,266,73,343.1,0.0302,73,0.0279,4.5,0.6323,0.219,0.1126,0.7383,54.1,0.684,32.1,1298,0.219,0.007,0.0044,-0.292,0.00936986301369863,0.989329500641438
134,134.048,1484,267,74,339.3,0.0317,74,0.0283,5.5,0.6266,0.2142,0.1154,0.7294,57.6,0.691,32.7,1331,0.311,0.014,0.0046,-0.142,0.00933783783783784,0.989415468285273
135,135.082,1494,266,75,340.3,0.0304,74,0.0318,4.6,0.6188,0.2163,0.1091,0.7363,62.4,0.692,33.1,1332,0.2,0.011,0.0047,-0.125,0.00922666666666667,0.987976321884223
136,136.082,1504,269,76,336.2,0.0282,75,0.0325,3,0.6211,0.2129,0.1085,0.735,63.4,0.693,31.7,1400,0.184,0,0.0031,-0.22,0.00911842105263158,0.993939433671364
137,137.101,1514,267,76,342.9,0.0298,76,0.0305,3.1,0.6284,0.2069,0.1077,0.7359,59.5,0.698,31.3,1391,0.276,0.007,0.0036,-0.404,0.00918421052631579,0.992676212463039
138,138.084,1524,277,76,342.9,0.0294,76,0.0292,3.1,0.6381,0.2039,0.1068,0.7355,56,0.712,30.9,1391,0.263,0.013,0.0036,-0.474,0.00936842105263158,0.992474809452068
139,139.079,1534,277,76,341.6,0.0275,75,0.0315,3.1,0.6323,0.207,0.1048,0.7314,57.7,0.707,31.9,1441,0.118,0.013,0.0034,-0.623,0.00930263157894737,0.992327591870133
140,140.016,1543,270,74,349.8,0.0279,74,0.028,3.1,0.6294,0.2056,0.1058,0.7222,56.3,0.728,30.5,1406,0.095,0.014,0.0025,-0.479,0.00983783783783784,0.995977315151737
141,141.015,1553,268,77,337,0.0272,74,0.0229,3,0.6332,0.2077,0.1057,0.7321,57.5,0.707,31.7,1506,0.182,0.026,0.0027,-0.406,0.00918181818181818,0.995061062531385
