rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
55,55.047,904,147,53,333.4,0.0601,53,0.0535,6.1,0.6613,0.1887,0.0907,0.7475,45.4,0.986,28.8,248,0.132,0,0.0059,-0.068,0.0186037735849057,0.995169687358405
56,56.047,919,149,54,327.4,0.0547,53,0.0535,5.7,0.6616,0.1879,0.0911,0.7517,44.6,0.981,29.9,258,0.241,0.009,0.0049,-0.12,0.0181666666666667,0.995979672863905
57,57.048,934,149,55,324.2,0.0523,54,0.0517,5.1,0.6391,0.2002,0.0919,0.7445,57.4,0.984,30.1,259,0.309,0.009,0.0054,-0.007,0.0178909090909091,0.994655386950879
58,58.055,949,147,55,324.2,0.055,55,0.0559,7,0.6434,0.204,0.092,0.7463,52.8,1.002,31,259,0.236,0.018,0.0055,0.1,0.0182181818181818,0.99498743710662
59,59.046,964,142,56,319.9,0.0557,56,0.0498,6.1,0.6403,0.2003,0.0922,0.7443,53.6,0.999,31.1,259,0.286,0,0.0056,0.015,0.0178392857142857,0.99493315854998
60,60.049,979,149,56,319.9,0.0508,56,0.0559,8,0.6349,0.2052,0.094,0.7435,51.8,1.016,31,259,0.321,0,0.0052,-0.003,0.0181428571428571,0.994747193534095
61,61.05,994,152,57,317.1,0.0479,57,0.046,6.4,0.6249,0.2175,0.0936,0.7462,56.3,1.018,31.1,270,0.281,0.009,0.0056,-0.226,0.017859649122807,0.993142486355473
62,62.044,1009,153,57,317.1,0.0454,57,0.0468,7.7,0.6304,0.2229,0.0933,0.7603,58.1,1.027,32.7,270,0.263,0,0.0064,-0.111,0.0180175438596491,0.990013987317513
63,63.058,1024,153,55,327.5,0.051,55,0.0462,7.1,0.6296,0.221,0.0973,0.748,55.7,1.012,31.9,265,0.273,0,0.0048,-0.283,0.0184,0.995561082260707
64,64.05,1039,151,56,322,0.053,55,0.0546,4.8,0.6311,0.2109,0.0959,0.7434,56.7,1.018,31.9,277,0.375,0.011,0.0053,-0.242,0.0181785714285714,0.99498743710662
65,65.054,1054,149,56,333.5,0.0557,55,0.0528,5.3,0.6549,0.2004,0.0934,0.7586,57.2,1.038,31.9,280,0.196,0.007,0.0053,-0.363,0.0185357142857143,0.995462697492101
66,66.05,1069,153,58,329,0.0617,54,0.0554,6.8,0.6601,0.1989,0.0931,0.7548,53.3,1.024,31.2,298,0.293,0.026,0.0056,-0.411,0.0176551724137931,0.99587263475978
67,67.049,1084,148,56,340,0.0488,55,0.0542,4.2,0.6686,0.197,0.0928,0.767,48.8,1.058,31.1,291,0.196,0.009,0.0041,-0.479,0.0188928571428571,0.996464372485486
68,68.049,1099,153,55,345.3,0.0476,55,0.0492,5.5,0.6546,0.1926,0.0928,0.7574,46.8,1.04,30,296,0.164,0.009,0.0042,-0.389,0.0189090909090909,0.996099660110359
69,69.044,1114,151,56,359.4,0.045,56,0.0451,3.9,0.6545,0.1935,0.0959,0.7572,46.7,1.036,30.9,293,0.179,0.027,0.0043,-0.249,0.0185,0.9954240984638
70,70.048,1129,150,57,353.4,0.0475,56,0.047,7.1,0.6552,0.1952,0.0983,0.7474,50.5,1.026,30.9,308,0.211,0.009,0.0072,-0.143,0.018,0.988445154125752
71,71.051,1144,150,57,353.4,0.0537,57,0.0469,5.2,0.6487,0.1922,0.0979,0.7459,46.6,1.041,31.7,308,0.246,0.018,0.0059,-0.332,0.0182631578947368,0.993946004996113
72,72.045,1159,146,56,358.6,0.0523,56,0.0473,5.1,0.6521,0.2014,0.0997,0.7458,47.2,1.054,31,313,0.143,0.019,0.0051,-0.184,0.0188214285714286,0.995234119907091
73,73.047,1174,146,58,350.1,0.0502,56,0.0489,4.4,0.6557,0.1986,0.0972,0.7455,51.9,1.03,30.6,325,0.241,0.009,0.0056,-0.348,0.0177586206896552,0.99375839774227
74,74.046,1189,143,58,350.1,0.0579,58,0.0572,4.5,0.6693,0.2016,0.0996,0.7518,47.5,1.049,31.9,325,0.31,0.008,0.0048,-0.114,0.0180862068965517,0.996557741567129
75,75.048,1204,143,59,345.3,0.0436,59,0.0375,3.8,0.6496,0.1965,0.0995,0.7353,48.2,1.06,30.9,321,0.356,0.025,0.0047,-0.108,0.0179661016949153,0.994172799664607
76,76.044,1219,149,59,345.3,0.0411,59,0.0408,3.9,0.6525,0.1954,0.0998,0.7428,52.3,1.08,31.3,321,0.288,0.001,0.0045,0.041,0.0183050847457627,0.993988001783895
77,77.05,1234,151,60,340.3,0.0441,59,0.0447,6.1,0.6504,0.2054,0.0976,0.7371,50.9,1.069,31,332,0.017,0.016,0.0045,0.005,0.0178166666666667,0.994780212812566
78,78.05,1249,154,60,340.3,0.0508,60,0.052,5.2,0.6425,0.2033,0.0964,0.7411,54.1,1.07,32.3,332,0.117,0,0.0052,0.01,0.0178333333333333,0.994747193534095
79,79.05,1264,155,62,334.2,0.0461,61,0.0415,4.5,0.6372,0.2033,0.0939,0.7414,58.6,1.046,31.9,360,0.21,0.027,0.0046,-0.101,0.0168709677419355,0.995009214476814
80,80.052,1279,155,62,334.2,0.0473,62,0.0448,7.8,0.6295,0.2109,0.0924,0.742,56,1.06,34.5,360,0.226,0,0.0062,-0.319,0.0170967741935484,0.991372028638292
81,81.02,1293,154,63,329.2,0.0376,63,0.0384,5.3,0.6305,0.2018,0.0923,0.7389,56.5,1.056,32.9,365,0.27,0.039,0.0055,-0.536,0.0167619047619048,0.989243730097567
82,82.018,1308,157,62,334.2,0.033,62,0.0358,3.5,0.6408,0.1945,0.0943,0.7354,48.3,1.092,31.9,355,0.177,0.016,0.0041,-0.412,0.0176129032258065,0.992251893431484
83,83.016,1323,160,63,329.2,0.0409,62,0.0442,6.7,0.6347,0.2005,0.0932,0.7335,52.5,1.076,32.4,373,0.111,0,0.0063,-0.294,0.0170793650793651,0.98806551201883
84,84.015,1338,156,62,333.5,0.0454,59,0.0504,5.8,0.6341,0.2107,0.0965,0.7421,56.5,1.084,35.4,378,0.161,0.041,0.0059,-0.103,0.0174838709677419,0.991519768740815
85,85.015,1352,152,60,360.7,0.0404,59,0.0426,6.2,0.6202,0.2019,0.0943,0.7316,53.2,1.078,32,392,0.067,0,0.0063,-0.446,0.0179666666666667,0.987766435512161
86,86.014,1367,149,60,360.7,0.0487,60,0.0549,4.8,0.6242,0.1969,0.0923,0.7283,57.5,1.079,31.9,392,0.067,0.034,0.0075,-0.418,0.0179833333333333,0.988070207574376
87,87.013,1382,151,60,360.7,0.0489,60,0.0555,8.8,0.614,0.1918,0.0933,0.723,51.5,1.07,32.2,392,0.1,0.008,0.0096,-0.329,0.0178333333333333,0.980540077208746
88,88.016,1397,155,62,349.7,0.0482,59,0.0531,8.5,0.6232,0.202,0.0965,0.7308,50.1,1.053,31.8,426,0.129,0.04,0.0062,-0.276,0.0169838709677419,0.991692564069023
89,89.015,1412,156,62,348.8,0.0427,59,0.0427,7.6,0.618,0.1979,0.0943,0.7279,56.4,1.078,32.8,443,0.145,0.016,0.0054,-0.228,0.0173870967741936,0.991971235733716
90,90.016,1427,158,58,370.4,0.043,56,0.0479,6.4,0.6144,0.1987,0.0926,0.7246,57.9,1.092,34.1,422,0.121,0,0.0053,-0.335,0.0188275862068966,0.992374931327199
91,91.015,1442,151,56,382.2,0.0348,56,0.0389,4.7,0.6128,0.2036,0.0928,0.7208,53.8,1.119,32.6,407,0.125,0.027,0.0049,-0.541,0.0199821428571429,0.990037405993439
92,92.014,1457,149,56,382.2,0.0341,56,0.054,5.4,0.6044,0.2076,0.0949,0.7164,54.9,1.121,33.5,407,0.161,0.018,0.0056,-0.414,0.0200178571428571,0.986423259908204
93,93.015,1472,154,56,382.2,0.0374,56,0.0383,4.8,0.6154,0.2046,0.0936,0.7224,56.4,1.124,32.7,407,0.071,0.027,0.0048,-0.11,0.0200714285714286,0.991729936976
94,94.015,1487,155,56,382.2,0.0344,56,0.0373,3.6,0.6067,0.2032,0.0944,0.7214,56.3,1.12,32.7,407,-0.089,0,0.0044,-0.266,0.02,0.991786169141394
95,95.015,1502,156,57,376.1,0.0407,54,0.0478,4,0.6022,0.1977,0.0989,0.7051,56.7,1.093,31.9,421,0.088,0.009,0.0068,-0.391,0.0191754385964912,0.985943991510236
96,96.016,1517,159,55,387.3,0.0317,55,0.0388,4.4,0.6196,0.1978,0.0944,0.7208,51,1.096,31.8,427,0.109,0,0.0034,-0.317,0.0199272727272727,0.994231488799897
97,97.016,1532,159,57,375.1,0.038,56,0.0443,6,0.6141,0.1995,0.0975,0.7176,53.4,1.06,30.7,453,0.053,0.001,0.0049,-0.395,0.0185964912280702,0.991651438852022
98,98.051,1547,159,57,375.1,0.0459,56,0.0549,6,0.6186,0.1872,0.0935,0.7156,59.3,1.061,32.4,453,0.088,0.035,0.0063,-0.371,0.0186140350877193,0.990535760024713
99,99.017,1561,164,56,380.2,0.0402,56,0.0448,3.9,0.6113,0.1953,0.095,0.7137,60.6,1.084,32.9,477,0.25,0.008,0.0049,-0.403,0.0193571428571429,0.992543547904957
100,100.013,1576,168,56,380.2,0.0375,56,0.0463,7.2,0.607,0.2008,0.0963,0.7192,62.9,1.104,33,477,0.286,0.009,0.0062,-0.29,0.0197142857142857,0.986237744607703
101,101.018,1591,169,58,367.3,0.0316,56,0.0409,5.2,0.6027,0.1968,0.0946,0.7229,65.8,1.082,33.7,520,0.207,0.009,0.0039,-0.089,0.0186551724137931,0.992354808531234
102,102.016,1606,163,58,367.3,0.0426,57,0.0577,5.6,0.6155,0.1997,0.0947,0.7264,58.9,1.096,33.3,520,0.138,0.009,0.0067,0.011,0.0188965517241379,0.987554528493379
103,103.017,1621,165,60,355.7,0.0389,59,0.0448,4.2,0.6236,0.1937,0.0968,0.7293,55.7,1.053,31.6,522,0.3,0.008,0.0058,-0.339,0.01755,0.988822083765243
104,104.02,1636,164,61,352.4,0.0395,59,0.0563,6.1,0.624,0.1988,0.0951,0.725,52.5,1.052,31.2,543,0.148,0,0.0059,-0.114,0.0172459016393443,0.988781812555678
105,105.016,1651,164,62,352.5,0.0432,61,0.0471,5.4,0.6343,0.1938,0.0991,0.7264,49.3,1.036,30.7,538,0.048,0.008,0.0054,-0.064,0.0167096774193548,0.992156741649221
106,106.054,1666,165,61,358.2,0.0373,60,0.0351,4.2,0.6155,0.1953,0.0965,0.7214,54,1.054,31.6,518,0.082,0.024,0.005,-0.083,0.0172786885245902,0.99097480527779
107,107.052,1680,165,61,358.5,0.0346,61,0.0385,4.8,0.6124,0.1879,0.0926,0.7171,57.5,1.049,32.4,528,0.164,0.016,0.0046,-0.034,0.0171967213114754,0.991123017311112
108,108.049,1695,166,60,364.3,0.0393,60,0.0362,4.8,0.6217,0.1783,0.0919,0.707,53,1.068,30.8,508,0,0.008,0.005,-0.191,0.0178,0.991873695127542
109,109.051,1710,166,60,364.3,0.0387,60,0.0364,3.9,0.618,0.1888,0.0912,0.7123,51.4,1.059,31.1,508,0.017,0.025,0.0046,-0.308,0.01765,0.99291065839767
110,110.051,1725,166,60,364.3,0.0341,59,0.0345,3.6,0.6164,0.1929,0.0899,0.7125,53.9,1.057,30.1,508,0.05,0,0.0039,-0.33,0.0176166666666667,0.993438280485685
111,111.017,1739,164,60,363.3,0.0341,59,0.0359,3.5,0.598,0.2009,0.0976,0.7052,58.1,1.057,32,537,0.1,0,0.0038,-0.26,0.0176166666666667,0.993771506002269
112,112.016,1754,161,60,363.3,0.0286,60,0.0358,3,0.6114,0.1913,0.0974,0.7108,56.6,1.064,32.1,537,0.15,0.009,0.0033,-0.195,0.0177333333333333,0.993320890011151
113,113.016,1769,163,60,363.3,0.0429,59,0.0485,4.9,0.6149,0.1926,0.094,0.7178,54.1,1.07,31,537,0.083,0.008,0.0057,-0.263,0.0178333333333333,0.991133858267221
114,114.05,1784,164,57,381,0.0438,57,0.0448,4.8,0.6098,0.1939,0.0982,0.7115,56.5,1.116,33.4,514,0.193,0.009,0.0058,-0.549,0.0195789473684211,0.991193684107042
115,115.05,1799,162,56,387.5,0.0338,56,0.039,6.2,0.5982,0.203,0.0988,0.7054,56.9,1.153,33,495,0.036,0,0.0044,-0.441,0.0205892857142857,0.99149070325563
116,116.05,1814,163,55,393.4,0.0433,55,0.043,6.5,0.5992,0.1994,0.0964,0.7056,56.4,1.177,32.3,492,0.145,0.018,0.0048,-0.343,0.0214,0.993836646064988
117,117.05,1829,163,55,393.4,0.0314,55,0.0302,3.8,0.5982,0.1959,0.0933,0.7051,59.9,1.179,33.4,492,0.036,0,0.0039,-0.12,0.0214363636363636,0.992256726198433
118,118.05,1844,166,56,387,0.0395,55,0.0378,6.4,0.5895,0.2012,0.0965,0.7045,58.8,1.159,34.7,515,0.018,0.009,0.0046,0.046,0.0206964285714286,0.993195887437108
119,119.026,1858,171,57,381.5,0.0352,56,0.0369,4.3,0.5908,0.2041,0.0984,0.7066,62.1,1.146,34.1,543,0.14,0,0.0043,0.083,0.0201052631578947,0.992510532190094
120,120.028,1873,175,57,380.8,0.0442,57,0.0514,5.4,0.5984,0.203,0.1015,0.7109,59.6,1.167,34.6,564,0.228,0,0.0066,0.103,0.0204736842105263,0.988788733365714
121,121.018,1888,172,57,380.8,0.0393,56,0.0445,6.6,0.6026,0.2092,0.1001,0.7226,61,1.188,33.6,564,0.281,0.009,0.005,0.135,0.0208421052631579,0.991873695127542
122,122.016,1903,173,58,383.5,0.0491,54,0.053,6.1,0.606,0.2013,0.0955,0.7236,54.5,1.182,32,588,0.31,0,0.0053,0.197,0.0203793103448276,0.994157087419751
123,123.052,1918,170,58,384,0.0367,56,0.0411,3.6,0.6175,0.1928,0.0965,0.7196,50.8,1.138,30.8,586,0.172,0.026,0.0047,0.127,0.0196206896551724,0.991765725652519
124,124.047,1933,171,58,386.4,0.0497,58,0.054,4.4,0.6206,0.1899,0.0981,0.7225,58.1,1.152,32.7,587,0.069,0,0.0057,0.202,0.0198620689655172,0.99340154676678
125,125.05,1948,171,60,375.5,0.0476,57,0.0498,3.9,0.6314,0.1894,0.0928,0.7341,61,1.126,32.8,632,0.15,0.008,0.0036,0.455,0.0187666666666667,0.997135931038072
126,126.049,1963,171,60,375.7,0.0513,59,0.0516,5.1,0.6221,0.1902,0.0953,0.7099,52.9,1.12,31.7,621,0.167,0,0.0042,0.252,0.0186666666666667,0.996642906392808
127,127.051,1978,171,61,387.1,0.0473,59,0.0458,5.1,0.6191,0.1963,0.0998,0.7129,55.3,1.114,32.7,639,0.18,0.025,0.0047,0.302,0.0182622950819672,0.995050977398595
128,128.051,1993,176,60,393,0.0416,60,0.0415,4.8,0.598,0.1986,0.0973,0.7065,59.2,1.092,31.9,622,0.15,0,0.0046,0.082,0.0182,0.9938675686845
129,129.018,2007,178,59,399.3,0.0434,59,0.0446,5.7,0.5979,0.203,0.1002,0.7013,55.7,1.118,32.8,625,0.153,0.017,0.0048,0.192,0.0189491525423729,0.993865103457264
130,130.017,2022,182,60,395.6,0.0403,60,0.0441,6,0.5945,0.2035,0.0976,0.7019,58,1.115,31.6,640,0.283,0,0.0052,0.099,0.0185833333333333,0.991640396705767
131,131.019,2036,181,61,395,0.0378,61,0.0444,3.7,0.6085,0.2004,0.0995,0.7081,59.8,1.118,31.3,653,0.311,0.008,0.0043,0.108,0.018327868852459,0.993508647585228
132,132.051,2051,176,63,385.2,0.036,58,0.0401,3.6,0.614,0.2062,0.0987,0.7198,58.9,1.097,32.3,715,0.222,0.024,0.0044,0.086,0.0174126984126984,0.992502759892919
133,133.018,2065,178,63,384.7,0.0431,60,0.0466,6.1,0.6283,0.2045,0.1001,0.73,56.3,1.084,32.3,758,0.095,0,0.0056,-0.007,0.0172063492063492,0.991523117533253
134,134.017,2080,180,63,384.7,0.0479,63,0.0497,5.3,0.6273,0.1985,0.0984,0.7227,53.6,1.096,31.8,758,0.222,0.032,0.0048,0.185,0.0173968253968254,0.994966432982724
135,135.018,2095,180,63,384.7,0.0432,63,0.0443,3.8,0.6254,0.2038,0.1001,0.7236,53.7,1.119,32.7,758,0.27,0.008,0.0047,0.19,0.0177619047619048,0.994064065295697
136,136.018,2110,177,63,384.7,0.0391,62,0.043,3.2,0.6313,0.2008,0.1004,0.7252,54.5,1.138,31.9,758,0.317,0.016,0.0039,-0.044,0.0180634920634921,0.995013108197469
137,137.017,2125,178,62,390.9,0.0409,61,0.0439,3.1,0.6371,0.1891,0.0941,0.7264,54.2,1.176,32,733,0.226,0.032,0.0031,-0.011,0.0189677419354839,0.997123450443018
138,138.018,2140,177,61,397.2,0.0409,61,0.0415,3.5,0.6381,0.197,0.0946,0.7342,55.3,1.214,31.9,715,0.328,0,0.004,-0.128,0.0199016393442623,0.995206137263875
139,139.032,2155,177,60,403.7,0.0397,60,0.0477,4.7,0.6398,0.1983,0.0962,0.7299,52,1.243,31.4,693,0.25,0.024,0.0038,-0.112,0.0207166666666667,0.995408502403655
140,140.037,2169,175,59,408.5,0.035,59,0.0365,4.1,0.6394,0.1941,0.0964,0.7255,52.9,1.272,32.1,705,0.237,0.008,0.0033,-0.149,0.0215593220338983,0.995545179327203
141,141.017,2183,175,57,420,0.0323,57,0.0339,3.2,0.6316,0.2049,0.094,0.7288,53.4,1.309,31.6,718,0.018,0.009,0.0042,-0.258,0.0229649122807018,0.991509934143824
