rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
27,27.027,672,55,20,131.7,0.0972,20,0.0753,18.1,0.4542,0.2097,0.0908,0.5952,66.4,0.712,44.8,26,0.15,0,0.0172,0.612,0.0356,0.984218991201761
28,28.027,702,58,20,131.7,0.0943,20,0.0666,22.1,0.4503,0.2194,0.0944,0.5829,69.7,0.737,41.9,26,0.25,0,0.0236,-0.656,0.03685,0.968177346379573
29,29.027,731,55,21,125.5,0.0992,20,0.0609,14.1,0.4679,0.1985,0.0923,0.6013,71.2,0.724,44.1,29,0.238,0,0.0136,-0.102,0.0344761904761905,0.990557658344896
30,30.029,761,53,21,125.5,0.094,21,0.0665,17.9,0.4452,0.2149,0.0948,0.5823,88,0.769,46.8,29,0.476,0.001,0.0187,0.225,0.0366190476190476,0.980012448992908
31,31.029,791,51,22,121.1,0.0909,19,0.0683,13.3,0.4533,0.2101,0.0972,0.5772,76.2,0.794,43.5,33,0.182,0,0.0144,-0.039,0.0360909090909091,0.987372483480871
32,32.027,817,51,20,132,0.0741,20,0.0601,16.4,0.4107,0.2055,0.0923,0.5472,67.2,0.827,41.3,31,0.15,0,0.0195,-0.182,0.04135,0.96475277788544
33,33.03,847,56,20,132,0.0778,20,0.0608,25.5,0.3884,0.2309,0.0908,0.5571,69.6,0.851,42,31,0.5,0,0.023,0.364,0.04255,0.955302574840228
34,34.028,876,59,19,137.5,0.0684,19,0.0559,23.1,0.4067,0.2178,0.086,0.5635,75.8,0.857,46.6,32,0.316,0,0.0201,-0.301,0.0451052631578947,0.955848579335357
35,35.028,906,59,19,137.5,0.0793,19,0.0494,28.1,0.4174,0.1995,0.0894,0.549,67.9,0.88,45.3,32,0,0.054,0.0212,-0.75,0.0463157894736842,0.963602481542152
36,36.029,936,59,20,130.7,0.0916,19,0.0626,30.4,0.3584,0.2051,0.0964,0.4985,70.3,0.827,37.1,36,0.3,0,0.0214,-0.744,0.04135,0.972326907178768
37,37.027,964,60,19,137.5,0.0611,18,0.0509,21.5,0.3798,0.2129,0.0925,0.5115,72.5,0.879,36.9,32,0.158,0.002,0.0215,0.492,0.0462631578947368,0.936044307283206
38,38.027,991,56,17,151.7,0.0666,17,0.0593,23.1,0.3754,0.1945,0.0955,0.5153,72.8,1.001,40.3,33,0.412,0,0.0197,0.026,0.0588823529411765,0.955251195858729
39,39.029,1020,59,19,137,0.0911,18,0.0677,28.5,0.4033,0.2088,0.1,0.5171,72.1,0.958,39,38,0.211,0,0.0218,0.433,0.0504210526315789,0.970946300427656
40,40.028,1046,58,19,139,0.0917,18,0.0719,22.9,0.4121,0.2004,0.0984,0.5398,68.4,0.975,37.2,49,0.211,0.034,0.0164,-0.89,0.0513157894736842,0.983877433108773
41,41.03,1076,66,19,139,0.0767,19,0.0665,21.2,0.3983,0.2111,0.1119,0.5175,63.1,0.992,39.7,49,0.211,0,0.0187,-0.475,0.0522105263157895,0.969823760815851
42,42.028,1106,65,20,137,0.0742,20,0.0651,26.7,0.3922,0.2111,0.1066,0.5149,66.6,0.982,38.9,49,0.35,0.021,0.0168,0.347,0.0491,0.974030905595495
43,43.03,1136,69,21,132.1,0.0798,18,0.0531,25.3,0.3985,0.2233,0.1028,0.5375,67.4,0.981,41,49,0.333,0.004,0.0178,-0.089,0.0467142857142857,0.974805256142976
44,44.03,1164,71,20,138.4,0.0805,20,0.0645,16.4,0.3915,0.1924,0.1002,0.5288,67.8,0.931,36.5,50,-0.05,0,0.0157,-0.71,0.04655,0.980797067305102
45,45.03,1192,74,22,137,0.0728,20,0.0495,27.1,0.4163,0.2156,0.1005,0.5493,75.2,0.841,43.7,59,-0.045,0,0.0152,0.618,0.0382272727272727,0.977960240056571
46,46.03,1222,76,22,137,0.0731,21,0.0573,26.7,0.4078,0.1902,0.1005,0.5363,77.3,0.868,43.2,59,0.136,0.023,0.0191,-0.102,0.0394545454545455,0.96526145338224
47,47,1246,72,23,138.6,0.0779,22,0.0581,15.3,0.4262,0.2085,0.0988,0.5603,79.5,0.838,42.7,71,0.174,0.008,0.019,-0.068,0.0364347826086956,0.969799773271758
48,48.033,1275,73,22,144.4,0.0641,22,0.0391,27.5,0.3861,0.218,0.1057,0.5249,61.1,0.87,38.9,72,0,0.023,0.0241,-0.629,0.0395454545454545,0.926629791258502
49,49.034,1304,76,22,144.4,0.0583,22,0.0501,15,0.3846,0.2069,0.1031,0.5234,81.5,0.882,45.9,72,0.318,0.024,0.0201,0.744,0.0400909090909091,0.938687766722775
50,50.041,1333,76,24,135.9,0.0868,22,0.0526,31.5,0.4008,0.212,0.1056,0.5213,67.1,0.828,42.4,77,0.292,0.036,0.0232,-0.205,0.0345,0.963618602134861
51,51.036,1356,74,24,146.2,0.0735,23,0.053,16.6,0.4084,0.209,0.0996,0.544,67.3,0.769,45.1,91,0.208,0,0.0165,0.118,0.0320416666666667,0.974476439699047
52,52.064,1381,73,25,143.6,0.0888,25,0.0588,31.2,0.4094,0.2141,0.1089,0.5439,71,0.758,43.3,96,0.12,0,0.0203,-0.11,0.03032,0.973519590156996
53,53.031,1409,72,24,149,0.079,24,0.0584,17.7,0.4375,0.209,0.0924,0.5696,76.2,0.806,45,95,0.208,0,0.0186,0.718,0.0335833333333333,0.971888149875927
54,54.031,1438,75,26,138.9,0.0768,24,0.0561,20.8,0.4359,0.2008,0.0966,0.555,68.1,0.777,42.2,113,0.192,0.019,0.0186,0.511,0.0298846153846154,0.970229465046156
55,55.031,1461,72,26,138.9,0.0739,26,0.0586,18.6,0.4211,0.2095,0.1074,0.5438,77.4,0.761,47,113,-0.231,0.019,0.023,0.167,0.0292692307692308,0.950334162033881
56,56.03,1484,73,27,138.5,0.0876,26,0.0554,20.6,0.4106,0.2154,0.1054,0.5499,79.3,0.732,45.7,122,0.37,0.037,0.0206,0.256,0.0271111111111111,0.971956717299265
57,57.026,1513,75,30,126.8,0.0864,28,0.0605,22.2,0.421,0.2071,0.1032,0.5463,75.2,0.723,39.6,141,0.367,0,0.0183,-0.223,0.0241,0.977311826714382
58,58.03,1541,74,30,126.8,0.081,30,0.0618,19.8,0.4272,0.2071,0.1035,0.5458,63.9,0.767,39.7,141,0.3,0.003,0.0187,-0.002,0.0255666666666667,0.972985982580649
59,59.031,1570,75,31,124.4,0.0759,29,0.0653,18.9,0.4192,0.2222,0.1028,0.5526,66.7,0.755,38.9,146,0.032,0.001,0.0179,-0.207,0.0243548387096774,0.971792717249295
60,60.031,1595,78,31,123.9,0.0701,31,0.0582,20.4,0.4097,0.226,0.1106,0.5486,73.7,0.723,43.3,159,0.323,0,0.0171,0.022,0.0233225806451613,0.969791022121808
61,61.031,1622,76,32,120.8,0.0844,31,0.0597,20.1,0.4204,0.2222,0.1003,0.5661,69.6,0.76,43.7,171,0.438,0.015,0.0185,0.565,0.02375,0.975681225215387
62,62.03,1646,79,32,120.8,0.0741,30,0.0513,17.5,0.4161,0.2141,0.1003,0.5548,70.6,0.802,41.4,171,0.188,0,0.0186,0.026,0.0250625,0.967983937204791
63,63,1667,76,32,122.3,0.0709,30,0.0615,13.2,0.4244,0.2127,0.103,0.5562,76.6,0.659,41,172,0.125,0.001,0.0149,-0.252,0.02059375,0.977668048843157
64,64.031,1695,74,33,120.1,0.0617,32,0.0556,21.9,0.4231,0.2052,0.1057,0.547,79.6,0.648,41.6,183,0.061,0.018,0.0185,0.29,0.0196363636363636,0.953990156377106
65,65.025,1723,74,32,123.3,0.0778,32,0.0611,23.3,0.4155,0.196,0.1118,0.5437,91.8,0.68,43.9,186,0.219,0,0.0206,0.204,0.02125,0.96430843718307
66,66.03,1747,76,33,122.4,0.068,33,0.0574,15.9,0.4276,0.206,0.099,0.5655,91.4,0.694,46.1,195,0.364,0,0.0173,-0.329,0.021030303030303,0.967095990054368
67,67.034,1775,77,36,113.8,0.0672,34,0.0579,21.7,0.418,0.211,0.1078,0.544,74.6,0.67,39.5,217,0.306,0,0.0196,0.248,0.0186111111111111,0.956520023604083
68,68.031,1798,76,36,113.7,0.0593,36,0.0571,16.4,0.4262,0.2086,0.1078,0.5493,68.2,0.705,41.1,220,0.333,0,0.0141,-0.266,0.0195833333333333,0.97132049833675
69,69.051,1825,74,37,113.1,0.0644,36,0.055,22.2,0.4331,0.2124,0.1028,0.5563,72.6,0.731,40.8,225,0.405,0.014,0.0164,-0.214,0.0197567567567568,0.967031078560426
70,70.032,1851,77,38,110.2,0.0679,37,0.0633,19.5,0.4346,0.2123,0.0975,0.5629,70.9,0.741,39.4,235,0.237,0,0.0189,0.157,0.0195,0.960479562791927
71,71.028,1875,77,37,112.6,0.0812,34,0.0728,15,0.4363,0.2161,0.104,0.5767,78.1,0.807,43.4,240,0.324,0.013,0.0172,-0.795,0.0218108108108108,0.977308119616729
72,72.032,1896,80,37,122.9,0.0894,35,0.0652,18.9,0.4736,0.2009,0.0978,0.5876,58.8,0.838,35.9,256,0.622,0,0.0189,0.074,0.0226486486486486,0.977397599390476
73,73.033,1918,78,37,124.7,0.0811,36,0.0614,17.4,0.4619,0.2295,0.1007,0.6113,79.4,0.898,43.5,266,0.351,0,0.0157,0.239,0.0242702702702703,0.981082882960672
74,74.031,1935,79,38,123.1,0.0812,36,0.06,15.3,0.462,0.2249,0.1008,0.5971,62.7,0.903,40.3,279,0.211,0.04,0.0201,0.303,0.0237631578947368,0.968878454945545
75,75.031,1963,79,37,126.4,0.0823,37,0.062,17.1,0.4714,0.2196,0.1042,0.5944,55.9,0.969,40.8,268,0.378,0,0.0158,0.15,0.0261891891891892,0.981398728852162
76,76.031,1983,81,39,121.6,0.0807,38,0.0546,15.6,0.4982,0.2189,0.1035,0.6196,54.5,0.959,43.8,287,0.205,0.002,0.0144,0.276,0.0245897435897436,0.983951037403351
77,77.019,2000,83,39,122.1,0.0662,37,0.0523,11.6,0.4998,0.2209,0.1016,0.6342,61,0.984,42.6,285,0.333,0.026,0.0145,-0.209,0.0252307692307692,0.975717399150161
78,78.035,2016,83,39,121.5,0.0684,38,0.0464,13.8,0.4539,0.2233,0.1041,0.5858,65.9,0.982,42.8,303,0.128,0.013,0.0173,-0.29,0.0251794871794872,0.967486156002607
79,79.032,2033,83,40,119.3,0.0716,39,0.0482,14.6,0.4698,0.2245,0.1023,0.6153,75.2,0.983,45.8,313,0.25,0.038,0.0169,-0.109,0.024575,0.971744913877808
80,80.083,2050,84,42,113.7,0.0781,41,0.0542,15.9,0.4681,0.2334,0.1093,0.5911,62.5,0.963,40.9,333,0.31,0.014,0.0141,0.337,0.0229285714285714,0.983568051966837
81,81.038,2065,89,41,116.4,0.086,38,0.0633,11.8,0.4842,0.216,0.0983,0.6123,66.5,1.012,43,318,0.341,0.025,0.017,-0.043,0.0246829268292683,0.980267730892593
82,82.029,2080,90,38,124.5,0.0793,38,0.0629,15.5,0.4729,0.2264,0.0971,0.6171,65.2,1.117,42.5,308,0.474,0,0.0154,0.329,0.0293947368421053,0.980962106235915
83,83.035,2096,90,39,124.1,0.0744,39,0.0462,19.7,0.4602,0.2223,0.1012,0.5916,66.7,1.141,43.1,316,0.59,0.003,0.0146,-0.389,0.0292564102564103,0.980556583200061
84,84.037,2111,91,40,121.8,0.071,39,0.0546,19.3,0.4448,0.2165,0.1001,0.5752,68.8,1.151,41.1,328,0.3,0.027,0.015,0.178,0.028775,0.977428257628027
85,85,2126,90,40,121.8,0.0711,40,0.049,15.2,0.4662,0.215,0.1054,0.5863,71.3,1.169,41.3,328,0.175,0,0.0159,0.388,0.029225,0.974674411340483
86,86.032,2142,88,40,121.8,0.0889,39,0.0619,20.9,0.468,0.2233,0.1057,0.5987,69.9,1.196,43,328,0.425,0.013,0.0204,0.382,0.0299,0.973315424255669
87,87.034,2157,91,42,116.8,0.077,40,0.0579,22.6,0.4557,0.2207,0.0966,0.5927,67.5,1.151,43.5,347,0.357,0.065,0.0213,0.083,0.0274047619047619,0.960978411570979
88,88.034,2173,89,44,112.2,0.0794,40,0.0561,20.5,0.4593,0.228,0.1113,0.6056,83.5,1.13,45,365,0.341,0.001,0.0189,0.155,0.0256818181818182,0.971256512391145
89,89.053,2189,92,41,117,0.0866,41,0.0562,16.1,0.4613,0.2015,0.1054,0.5688,70.7,1.243,44.9,375,0.488,0.017,0.018,-0.149,0.0303170731707317,0.978160245282595
90,90.035,2204,88,41,117,0.0848,41,0.0575,18.5,0.4621,0.2187,0.0967,0.5905,64.4,1.297,44,375,0.537,0.012,0.0215,0.291,0.0316341463414634,0.967325496666212
91,91.034,2220,90,44,112.9,0.0959,42,0.0688,15.5,0.4789,0.2269,0.0911,0.6304,73.7,1.266,44,385,0.477,0.001,0.0205,-0.55,0.0287727272727273,0.976885258289184
92,92.001,2235,92,44,112.6,0.0881,43,0.0543,15.1,0.4951,0.2088,0.0923,0.6207,67.5,1.328,41.6,379,0.591,0.011,0.0162,0.292,0.0301818181818182,0.982948334150095
93,93.049,2251,92,43,115.2,0.086,41,0.0535,17.3,0.487,0.2143,0.0964,0.6149,71.8,1.425,42.9,366,0.605,0,0.0184,0.429,0.0331395348837209,0.976843848736026
94,94.003,2265,89,41,118.1,0.0974,41,0.0644,17,0.4974,0.2153,0.0979,0.6258,69.2,1.504,44.3,375,0.463,0.026,0.0146,-0.077,0.0366829268292683,0.988701567855715
95,95,2281,90,40,120.2,0.0819,38,0.0637,15.4,0.4912,0.2094,0.0928,0.6382,73.6,1.549,46.5,376,0.325,0,0.015,0.005,0.038725,0.983084945674612
96,96.033,2296,92,38,125,0.0926,37,0.0587,16.7,0.4913,0.2049,0.0887,0.6182,62.8,1.595,42.7,382,0.211,0.013,0.0175,0.412,0.0419736842105263,0.981979997084579
97,97.001,2310,91,37,126.1,0.0997,37,0.0724,13.4,0.4693,0.2108,0.0846,0.6135,71.7,1.647,44.4,392,0.243,0,0.019,0.135,0.0445135135135135,0.981673276292335
98,98.033,2326,87,38,123,0.0981,37,0.0587,20.5,0.468,0.2044,0.0878,0.5901,62,1.646,43.2,402,0.289,0.037,0.0198,-0.662,0.0433157894736842,0.979419567052802
99,99.001,2341,92,41,114.8,0.097,39,0.065,22.7,0.4687,0.2248,0.0869,0.6143,72.1,1.527,45.7,432,0.439,0.012,0.0185,0.452,0.0372439024390244,0.981644157736345
100,100.034,2357,87,40,116.9,0.0855,38,0.0594,19.1,0.4553,0.2396,0.0869,0.6208,72,1.483,45.9,435,0.2,0,0.0181,0.24,0.037075,0.977335583717086
101,101.086,2372,85,40,117.3,0.0837,40,0.0612,18.8,0.4476,0.2329,0.0836,0.6165,75.2,1.507,45.2,436,0.4,0.014,0.0192,0.016,0.037675,0.973334431461618
102,102.022,2387,85,39,120.2,0.0762,39,0.0515,16.4,0.4512,0.2193,0.0914,0.5931,70,1.576,40.3,423,0.359,0.001,0.0154,0.153,0.0404102564102564,0.979364945303419
103,103.067,2404,84,41,117.5,0.0799,37,0.0522,20.1,0.4524,0.2222,0.0931,0.5923,73.4,1.54,41.9,446,0.341,0.031,0.0198,0.098,0.0375609756097561,0.968808712676045
104,104.032,2419,87,40,148.8,0.0714,38,0.0558,12,0.451,0.2086,0.1052,0.5686,64.8,1.555,41,447,0.3,0.056,0.0148,-0.036,0.038875,0.978281040350737
105,105.02,2434,87,41,145.7,0.0764,40,0.0694,14.8,0.4569,0.2118,0.0964,0.5869,60.8,1.523,40.9,461,0.171,0,0.016,-0.229,0.0371463414634146,0.977824909243597
106,106.032,2450,82,40,148.2,0.0708,38,0.0528,14.5,0.4406,0.2027,0.1053,0.561,68.9,1.5,41.7,466,0.05,0.051,0.0167,-0.257,0.0375,0.971783232628409
107,107.032,2467,85,40,148.5,0.0866,39,0.0704,23.5,0.4291,0.2131,0.106,0.5652,61.5,1.49,42.1,471,-0.025,0.046,0.0197,-0.651,0.03725,0.97378212694747
108,108.055,2482,89,39,152.1,0.0703,39,0.0618,16.3,0.4451,0.2124,0.105,0.5722,67.6,1.529,40.9,460,0.282,0,0.0129,-0.165,0.0392051282051282,0.98301984263985
109,109.001,2497,92,39,152.1,0.0848,39,0.0696,22.2,0.4397,0.2286,0.1054,0.591,77.1,1.566,41.2,460,0.231,0.026,0.0211,-0.367,0.0401538461538462,0.968549550628192
110,110.033,2513,93,39,152.1,0.0807,39,0.0621,21.4,0.4531,0.223,0.0972,0.6055,80.7,1.617,43.9,460,0.487,0.042,0.0188,-0,0.0414615384615385,0.972485937888967
111,111.034,2529,90,40,148.2,0.077,38,0.063,23.6,0.4438,0.2354,0.0955,0.5953,74.1,1.622,44.9,485,0.325,0.053,0.0166,-0.244,0.04055,0.976485207136865
112,112.034,2544,92,42,163.2,0.0838,38,0.065,18,0.4596,0.2283,0.0954,0.6092,69.3,1.585,43.7,496,0.214,0.084,0.016,0.039,0.0377380952380952,0.981603501598509
113,113.035,2559,95,42,161.2,0.0737,40,0.0582,18.2,0.451,0.2167,0.0967,0.5905,72.1,1.547,41.9,537,0.31,0.049,0.0179,-0.197,0.0368333333333333,0.970057211145506
114,114.022,2574,97,42,161.2,0.0706,41,0.0585,15.2,0.4549,0.2031,0.0934,0.5809,75.1,1.558,43.4,537,0.167,0.029,0.0156,-0.169,0.0370952380952381,0.975282152130425
115,115.034,2590,91,43,157.7,0.0697,40,0.0595,13.1,0.4475,0.2184,0.0977,0.5786,67.4,1.505,43.2,546,0.186,0.001,0.0153,0.772,0.035,0.975609756097561
116,116.032,2605,98,42,159.8,0.0698,41,0.0525,17,0.4614,0.2111,0.0966,0.5801,67,1.462,38.5,562,0.262,0.01,0.0121,-0.158,0.0348095238095238,0.984859854545705
117,117.034,2620,99,43,156.1,0.0614,41,0.0513,22.7,0.4378,0.2208,0.0971,0.5752,74.5,1.45,36.6,579,0.326,0.012,0.0172,0.094,0.0337209302325581,0.959961988234071
118,118.035,2635,95,45,149.7,0.0576,44,0.0466,14,0.432,0.204,0.1053,0.5536,74.4,1.389,38.2,605,0.356,0.015,0.0145,0.267,0.0308666666666667,0.967795913590595
119,119.002,2650,93,45,149.7,0.059,42,0.0525,17.5,0.4375,0.2218,0.1063,0.5689,73,1.419,40.9,605,0.222,0.008,0.0179,0.247,0.0315333333333333,0.952866523047189
120,120.034,2666,95,43,156.6,0.0588,42,0.05,18.3,0.4312,0.2381,0.107,0.5808,72.3,1.245,37.8,598,0.186,0.009,0.016,0.199,0.028953488372093,0.96226647934381
121,121.065,2682,93,44,153.2,0.0729,41,0.063,17.4,0.4295,0.2304,0.0939,0.5835,71.9,1.229,43,619,0.227,0.004,0.0223,0.081,0.0279318181818182,0.952064132899003
122,122.034,2697,98,44,153.1,0.058,41,0.0516,19.7,0.4262,0.2241,0.099,0.5686,73.4,1.245,41.6,610,0.295,0.014,0.0152,-0.221,0.0282954545454545,0.965049147615148
123,123.025,2712,96,41,163.5,0.0692,40,0.0526,21.6,0.4195,0.2209,0.0976,0.5617,72.4,1.355,41,594,0.366,0.062,0.0204,-0.206,0.0330487804878049,0.955559691087714
124,124.001,2727,97,40,166.6,0.0677,39,0.059,15.1,0.4347,0.2049,0.1047,0.5497,75.6,1.42,39.5,598,0.375,0.038,0.0143,0.09,0.0355,0.977437250247816
125,125.034,2743,93,40,166.5,0.0703,39,0.0571,18.3,0.4351,0.2193,0.102,0.5779,77.1,1.386,44,604,0.35,0.038,0.0146,-0.384,0.03465,0.978196529534043
126,126.052,2759,92,41,162.5,0.0579,39,0.0433,18.6,0.4438,0.225,0.1026,0.5785,77.6,1.385,42.4,619,0.22,0.025,0.0141,-0.348,0.0337804878048781,0.969895043050577
127,127.003,2774,95,39,170.2,0.0632,37,0.0552,15.4,0.4266,0.2268,0.1059,0.5711,76.5,1.474,41.7,594,0.333,0,0.0173,0.27,0.0377948717948718,0.961805385836617
128,128.033,2790,96,37,182.8,0.073,37,0.0568,20.1,0.4242,0.2088,0.0982,0.5527,71.3,1.549,39.4,583,0.081,0.031,0.0173,-0.337,0.0418648648648649,0.971512991659418
129,129.034,2806,94,35,192.9,0.0767,35,0.0742,14.9,0.4571,0.2067,0.1012,0.582,70.5,1.631,40.1,544,0.057,0.03,0.016,-0.342,0.0466,0.9779999862031
130,130.066,2822,92,36,187.5,0.0842,35,0.0653,25.7,0.424,0.2288,0.1073,0.5566,67.2,1.597,40.9,565,0.028,0.006,0.0179,0.041,0.0443611111111111,0.977141691757828
131,131.05,2836,94,35,191.8,0.0789,33,0.0658,21.3,0.4279,0.22,0.1031,0.561,71.3,1.642,41.4,586,0.343,0.005,0.0179,0.269,0.0469142857142857,0.973925176995198
132,132.032,2851,90,36,190.7,0.0701,33,0.0608,20.1,0.4401,0.2152,0.1,0.5754,69.8,1.589,39.8,647,0.361,0.015,0.0129,0.078,0.0441388888888889,0.982921970478661
133,133.068,2867,91,34,198.9,0.0701,33,0.0526,17.8,0.4485,0.2093,0.1008,0.5719,73.8,1.535,38.9,643,0.118,0.021,0.0164,-0.549,0.0451470588235294,0.972248269038813
134,134,2881,94,34,200.5,0.0715,33,0.06,23.7,0.4171,0.2202,0.1048,0.5584,72.1,1.541,37.8,647,0.176,0.019,0.0201,0.143,0.0453235294117647,0.959672951936475
135,135.032,2897,94,36,190.9,0.0726,33,0.059,18.5,0.4306,0.2225,0.102,0.5725,75.1,1.49,39.5,693,0.583,0.003,0.017,-0.585,0.0413888888888889,0.972198126726734
136,136.034,2913,96,34,199.3,0.0731,33,0.0626,26.3,0.4366,0.2286,0.1027,0.5737,81.8,1.597,41,696,0.353,0.051,0.02,-0.23,0.0469705882352941,0.961844185768666
137,137.001,2928,98,33,204.7,0.0776,33,0.0631,20.7,0.4419,0.2235,0.1132,0.5717,64.8,1.669,40.9,681,0.212,0,0.0145,0.105,0.0505757575757576,0.982387377031242
138,138.022,2943,96,32,211,0.0829,29,0.0605,11.6,0.4436,0.2141,0.1027,0.5787,72.4,1.739,39.5,658,0.313,0,0.0164,0.026,0.05434375,0.980236604999694
139,139.035,2958,104,29,227.6,0.0707,28,0.0631,18,0.4547,0.2332,0.1064,0.5837,57.9,1.796,40.8,675,0.414,0.022,0.0154,0.209,0.0619310344827586,0.975988561002999
140,140.001,2973,100,30,222.2,0.0826,29,0.079,15.8,0.446,0.2243,0.107,0.5915,64.3,1.789,40.8,699,0.3,0.005,0.0176,0.055,0.0596333333333333,0.977035832801946
141,141.001,2989,97,30,222.2,0.0766,30,0.0713,17.5,0.4456,0.2317,0.1155,0.5873,63,1.836,41.1,699,0.333,0.053,0.0157,0.424,0.0612,0.978770175223681
142,142.033,3005,99,32,213.4,0.0767,32,0.0654,14.1,0.4398,0.2245,0.1109,0.5848,73.5,1.781,42.7,759,0.406,0.001,0.0116,0.161,0.05565625,0.988497287965474
